n_protocolo;n_processo;data_comuniquese;coord_comuniquese;data_extracao
69305/2020;1020.2020/0013147-5;11/07/2023;GTEC;2024.07.02
69361/2020;1020.2020/0011965-3;08/02/2021;GTEC;2024.07.02
69394/2020;1020.2020/0011961-0;09/02/2023;GTEC;2024.07.02
70016/2020;1020.2020/0013657-4;06/12/2021;GTEC;2024.07.02
7044/2020;1020.2020/0003142-0;29/06/2021;GTEC;2024.07.02
72014/2020;1020.2020/0012684-6;20/12/2022;GTEC;2024.07.02
72481/2020;1020.2020/0013151-3;28/06/2021;GTEC;2024.07.02
72856/2020;1020.2021/0003559-1;25/07/2022;GTEC;2024.07.02
73287/2020;1020.2020/0012978-0;08/01/2021;GTEC;2024.07.02
7356/2023;1020.2021/0012635-0;04/04/2023;GTEC;2024.07.02
7407/2021;1020.2021/0002883-8;28/07/2023;GTEC;2024.07.02
74494/2020;1020.2020/0013141-6;23/05/2023;GTEC;2024.07.02
74567/2020;1020.2020/0013149-1;11/07/2022;GTEC;2024.07.02
75064/2020;1020.2020/0014039-3;16/01/2024;GTEC;2024.07.02
75064/2020;1020.2020/0014039-3;26/06/2024;GTEC;2024.07.02
75127/2020;1020.2020/0013434-2;26/10/2021;GTEC;2024.07.02
75590/2020;1020.2020/0013666-3;24/05/2022;GTEC;2024.07.02
75656/2020;1020.2020/0013686-8;15/03/2024;GTEC;2024.07.02
76645/2020;1020.2020/0014992-7;01/04/2024;GTEC;2024.07.02
76645/2020;1020.2020/0014992-7;27/02/2024;GTEC;2024.07.02
76733/2020;1020.2020/0014993-5;30/07/2021;GTEC;2024.07.02
76864/2020;1020.2020/0013437-7;08/01/2024;GTEC;2024.07.02
78218/2020;1020.2020/0014034-2;05/01/2024;GTEC;2024.07.02
78218/2020;1020.2020/0014034-2;18/12/2023;GTEC;2024.07.02
78218/2020;1020.2020/0014034-2;28/03/2024;GTEC;2024.07.02
7843/2023;1020.2020/0007979-1;05/04/2023;GTEC;2024.07.02
78791/2020;1020.2021/0000685-0;06/12/2021;GTEC;2024.07.02
79198/2020;1020.2020/0014033-4;04/08/2021;GTEC;2024.07.02
79221/2020;1020.2020/0014103-9;08/11/2021;GTEC;2024.07.02
79255/2020;1020.2020/0014031-8;19/10/2021;GTEC;2024.07.02
79269/2020;1020.2020/0014023-7;16/01/2024;GTEC;2024.07.02
79269/2020;1020.2020/0014023-7;26/06/2024;GTEC;2024.07.02
79459/2020;1020.2020/0014108-0;06/05/2024;GTEC;2024.07.02
79459/2020;1020.2020/0014108-0;17/01/2024;GTEC;2024.07.02
79459/2020;1020.2020/0014108-0;25/09/2023;GTEC;2024.07.02
7951/2023;1020.2023/0008552-5;13/05/2024;GTEC;2024.07.02
79523/2020;1020.2020/0014107-1;26/03/2024;GTEC;2024.07.02
79730/2020;1020.2020/0014681-2;06/05/2024;GTEC;2024.07.02
79884/2020;1020.2020/0014688-0;13/07/2021;GTEC;2024.07.02
8004/2021;1020.2021/0001864-6;18/04/2022;GTEC;2024.07.02
80953/2020;1020.2020/0014788-6;26/03/2024;GTEC;2024.07.02
8143/2021;1020.2020/0000360-4;28/06/2021;GTEC;2024.07.02
8196/2020;1020.2020/0001634-0;16/08/2021;GTEC;2024.07.02
8240/2020;1020.2020/0004742-3;18/04/2023;GTEC;2024.07.02
82487/2020;1020.2020/0015336-3;03/06/2024;GTEC;2024.07.02
82600/2020;1020.2020/0015716-4;12/01/2022;GTEC;2024.07.02
8348/2022;1020.2022/0003298-5;22/05/2024;GTEC;2024.07.02
836/2022;1020.2020/0002714-7;28/03/2022;GTEC;2024.07.02
84102/2020;1020.2020/0015350-9;03/04/2024;GTEC;2024.07.02
84441/2020;1020.2020/0015473-4;08/02/2023;GTEC;2024.07.02
84449/2020;1020.2020/0015718-0;05/10/2021;GTEC;2024.07.02
84548/2020;1020.2020/0015724-5;18/03/2022;GTEC;2024.07.02
84725/2020;1020.2021/0000145-0;07/02/2024;GTEC;2024.07.02
8479/2022;1020.2022/0002579-2;12/07/2023;GTEC;2024.07.02
8479/2022;1020.2022/0002579-2;29/08/2023;GTEC;2024.07.02
85299/2020;1020.2020/0015722-9;18/05/2022;GTEC;2024.07.02
85299/2020;1020.2020/0015722-9;23/02/2023;GTEC;2024.07.02
85461/2020;1020.2020/0015719-9;31/05/2022;GTEC;2024.07.02
85555/2020;1020.2020/0015943-4;03/05/2024;GTEC;2024.07.02
85673/2020;1020.2021/0000655-9;05/07/2021;GTEC;2024.07.02
85904/2020;1020.2021/0000524-2;29/06/2022;GTEC;2024.07.02
85969/2020;1020.2020/0015924-8;28/09/2022;GTEC;2024.07.02
86020/2020;1020.2020/0015950-7;05/01/2024;GTEC;2024.07.02
86089/2020;1020.2021/0000293-6;08/12/2023;GTEC;2024.07.02
86250/2020;1020.2021/0000526-9;28/06/2022;GTEC;2024.07.02
86429/2020;1020.2021/0001250-8;01/09/2021;GTEC;2024.07.02
86532/2020;1020.2020/0000999-8;29/11/2021;GTEC;2024.07.02
86895/2020;1020.2021/0000301-0;27/04/2022;GTEC;2024.07.02
9502/2020;1020.2020/0004549-8;01/03/2023;GTEC;2024.07.02
9830/2022;1020.2022/0004662-5;15/02/2023;GTEC;2024.07.02
9900/2021;1020.2021/0003246-0;11/04/2023;GTEC;2024.07.02
9900/2021;1020.2021/0003246-0;17/02/2023;GTEC;2024.07.02
10120/2020;1020.2020/0001604-8;04/01/2021;GTEC;2024.07.02
10215/2021;1020.2021/0002319-4;27/05/2022;GTEC;2024.07.02
11607/2021;1020.2021/0002898-6;01/04/2022;GTEC;2024.07.02
11634/2021;1020.2021/0002895-1;10/11/2022;GTEC;2024.07.02
11634/2021;1020.2021/0002895-1;31/08/2022;GTEC;2024.07.02
12151/2020;1020.2020/0002707-4;02/06/2021;GTEC;2024.07.02
12151/2020;1020.2020/0002707-4;06/07/2022;GTEC;2024.07.02
13051/2020;1020.2020/0001556-4;05/01/2021;GTEC;2024.07.02
13251/2020;1020.2020/0004432-7;21/09/2022;GTEC;2024.07.02
13375/2022;1020.2020/0002706-6;02/06/2022;GTEC;2024.07.02
14757/2021;1020.2020/0000383-3;08/12/2021;GTEC;2024.07.02
1546/2020;1020.2020/0000016-8;03/09/2021;GTEC;2024.07.02
15564/2021;1020.2021/0003848-5;28/09/2022;GTEC;2024.07.02
15807/2020;1020.2020/0002460-1;28/04/2021;GTEC;2024.07.02
16036/2020;1020.2020/0004213-8;09/08/2022;GTEC;2024.07.02
16140/2020;1020.2020/0004433-5;27/10/2022;GTEC;2024.07.02
1733/2022;1020.2020/0001006-6;14/01/2022;GTEC;2024.07.02
18575/2020;1020.2020/0002743-0;21/06/2021;GTEC;2024.07.02
19677/2020;1020.2020/0001953-5;14/04/2021;GTEC;2024.07.02
19954/2020;1020.2020/0000721-9;21/05/2021;GTEC;2024.07.02
20011/2020;1020.2020/0001418-5;13/04/2021;GTEC;2024.07.02
20111/2020;1020.2020/0002710-4;09/06/2021;GTEC;2024.07.02
20492/2021;1020.2021/0004917-7;24/08/2022;GTEC;2024.07.02
20723/2022;1020.2020/0007668-7;05/08/2022;GTEC;2024.07.02
21269/2020;1020.2020/0001009-0;24/08/2022;GTEC;2024.07.02
2132/2020;1020.2020/0000697-2;10/05/2022;GTEC;2024.07.02
21499/2021;1020.2021/0007274-8;27/10/2021;GTEC;2024.07.02
21853/2020;1020.2020/0004434-3;27/10/2022;GTEC;2024.07.02
22041/2020;1020.2020/0000572-0;28/10/2021;GTEC;2024.07.02
22083/2020;1020.2020/0001914-4;04/02/2021;GTEC;2024.07.02
22750/2020;1020.2020/0004764-4;14/09/2022;GTEC;2024.07.02
22812/2020;1020.2020/0000724-3;08/03/2022;GTEC;2024.07.02
23342/2020;1020.2020/0000593-3;08/11/2021;GTEC;2024.07.02
23784/2021;1020.2021/0006328-5;26/04/2022;GTEC;2024.07.02
23930/2021;1020.2020/0001979-9;12/07/2021;GTEC;2024.07.02
23930/2021;1020.2020/0001979-9;16/05/2022;GTEC;2024.07.02
23958/2020;1020.2020/0001007-4;10/02/2022;GTEC;2024.07.02
23958/2020;1020.2020/0001007-4;10/12/2021;GTEC;2024.07.02
24380/2020;1020.2020/0002699-0;17/05/2021;GTEC;2024.07.02
245/2021;1020.2021/0001830-1;27/04/2022;GTEC;2024.07.02
25753/2020;1020.2020/0001264-6;26/01/2021;GTEC;2024.07.02
26437/2020;1020.2020/0003317-1;13/10/2021;GTEC;2024.07.02
267/2020;1020.2020/0001374-0;07/12/2021;GTEC;2024.07.02
26762/2020;1020.2020/0001027-9;21/12/2021;GTEC;2024.07.02
26996/2020;1020.2020/0001270-0;19/04/2021;GTEC;2024.07.02
27356/2021;1020.2021/0007877-0;28/09/2022;GTEC;2024.07.02
27667/2020;1020.2020/0004435-1;11/11/2022;GTEC;2024.07.02
28243/2020;1020.2020/0001637-4;28/01/2021;GTEC;2024.07.02
28335/2020;1020.2020/0003319-8;05/11/2021;GTEC;2024.07.02
28335/2020;1020.2020/0003319-8;10/11/2022;GTEC;2024.07.02
28563/2020;1020.2020/0001895-4;04/02/2021;GTEC;2024.07.02
28563/2020;1020.2020/0001895-4;26/05/2022;GTEC;2024.07.02
28580/2021;1020.2021/0008298-0;27/10/2021;GTEC;2024.07.02
28680/2021;1020.2021/0008305-7;15/03/2022;GTEC;2024.07.02
28790/2021;1020.2021/0009697-3;08/07/2022;GTEC;2024.07.02
28920/2020;1020.2020/0001638-2;08/10/2021;GTEC;2024.07.02
28920/2020;1020.2020/0001638-2;19/01/2021;GTEC;2024.07.02
28935/2021;1020.2021/0009692-2;25/04/2022;GTEC;2024.07.02
29277/2020;1020.2020/0004215-4;25/08/2022;GTEC;2024.07.02
2943/2020;1020.2020/0000698-0;26/05/2021;GTEC;2024.07.02
2943/2020;1020.2020/0000698-0;29/08/2022;GTEC;2024.07.02
29504/2020;1020.2020/0003638-3;18/03/2022;GTEC;2024.07.02
29504/2020;1020.2020/0003638-3;26/05/2022;GTEC;2024.07.02
29969/2020;1020.2020/0001569-6;16/01/2021;GTEC;2024.07.02
30179/2020;1020.2020/0003313-9;13/09/2021;GTEC;2024.07.02
30197/2021;1020.2021/0009025-8;23/02/2022;GTEC;2024.07.02
30383/2020;1020.2020/0001920-9;02/02/2021;GTEC;2024.07.02
30668/2020;1020.2020/0003174-8;02/08/2021;GTEC;2024.07.02
30778/2020;1020.2020/0004212-0;02/08/2022;GTEC;2024.07.02
30926/2021;1020.2021/0011861-6;21/09/2022;GTEC;2024.07.02
3093/2022;1020.2020/0001027-9;23/09/2022;GTEC;2024.07.02
3093/2022;1020.2020/0001027-9;24/01/2022;GTEC;2024.07.02
31136/2020;1020.2020/0001660-9;04/02/2021;GTEC;2024.07.02
31211/2020;1020.2020/0001606-4;19/01/2021;GTEC;2024.07.02
31274/2021;1020.2021/0011734-2;17/06/2022;GTEC;2024.07.02
31326/2020;1020.2020/0001658-7;20/01/2021;GTEC;2024.07.02
31670/2021;1020.2021/0009499-7;29/08/2022;GTEC;2024.07.02
31733/2021;1020.2021/0009502-0;26/08/2022;GTEC;2024.07.02
31819/2020;1020.2020/0001640-4;13/01/2021;GTEC;2024.07.02
31838/2020;1020.2020/0003320-1;05/11/2021;GTEC;2024.07.02
31889/2020;1020.2020/0003312-0;19/08/2021;GTEC;2024.07.02
32236/2021;1020.2021/0009703-1;21/10/2022;GTEC;2024.07.02
32348/2020;1020.2020/0003321-0;11/11/2021;GTEC;2024.07.02
32430/2020;1020.2020/0004214-6;16/08/2022;GTEC;2024.07.02
32785/2020;1020.2020/0001889-0;26/01/2021;GTEC;2024.07.02
32911/2020;1020.2020/0004440-8;15/02/2023;GTEC;2024.07.02
32991/2020;1020.2020/0004216-2;31/08/2022;GTEC;2024.07.02
33128/2020;1020.2020/0002702-3;31/05/2021;GTEC;2024.07.02
33216/2020;1020.2020/0002759-7;16/06/2021;GTEC;2024.07.02
33266/2021;1020.2021/0010063-6;01/12/2021;GTEC;2024.07.02
33439/2021;1020.2021/0010059-8;02/02/2022;GTEC;2024.07.02
33545/2022;1020.2020/0006132-9;03/08/2022;GTEC;2024.07.02
33545/2022;1020.2020/0006132-9;12/07/2022;GTEC;2024.07.02
33615/2020;1020.2020/0003316-3;16/09/2021;GTEC;2024.07.02
33787/2020;1020.2020/0002461-0;05/07/2021;GTEC;2024.07.02
33787/2020;1020.2020/0002461-0;28/04/2021;GTEC;2024.07.02
34342/2020;1020.2020/0003765-7;13/05/2022;GTEC;2024.07.02
34574/2020;1020.2020/0001954-3;20/04/2021;GTEC;2024.07.02
34622/2021;1020.2020/0001264-6;13/08/2021;GTEC;2024.07.02
34702/2021;1020.2020/0000651-4;06/10/2021;GTEC;2024.07.02
34716/2020;1020.2020/0001375-8;08/04/2022;GTEC;2024.07.02
34768/2020;1020.2020/0002462-8;29/04/2021;GTEC;2024.07.02
34897/2020;1020.2020/0002459-8;23/04/2021;GTEC;2024.07.02
35067/2021;1020.2021/0012638-4;06/06/2022;GTEC;2024.07.02
35420/2020;1020.2020/0003633-2;26/01/2022;GTEC;2024.07.02
35424/2021;1020.2020/0002460-1;06/12/2021;GTEC;2024.07.02
35515/2020;1020.2020/0003318-0;04/11/2021;GTEC;2024.07.02
36015/2020;1020.2020/0005363-6;03/09/2021;GTEC;2024.07.02
36140/2020;1020.2020/0002708-2;12/04/2021;GTEC;2024.07.02
36290/2020;1020.2020/0001360-0;12/05/2021;GTEC;2024.07.02
36409/2020;1020.2020/0001354-5;12/09/2022;GTEC;2024.07.02
36525/2020;1020.2020/0002763-5;29/06/2021;GTEC;2024.07.02
36642/2020;1020.2020/0002469-5;13/05/2021;GTEC;2024.07.02
36720/2020;1020.2020/0002465-2;05/05/2021;GTEC;2024.07.02
36807/2020;1020.2020/0003322-8;29/12/2021;GTEC;2024.07.02
36811/2020;1020.2020/0001362-6;24/05/2021;GTEC;2024.07.02
36815/2020;1020.2020/0002757-0;14/06/2021;GTEC;2024.07.02
3694/2020;1020.2020/0008818-9;20/10/2022;GTEC;2024.07.02
37265/2022;1020.2020/0006134-5;02/11/2022;GTEC;2024.07.02
37277/2021;1020.2020/0001603-0;15/07/2022;GTEC;2024.07.02
37277/2021;1020.2020/0001603-0;19/08/2021;GTEC;2024.07.02
37396/2020;1020.2020/0003173-0;29/07/2021;GTEC;2024.07.02
37494/2020;1020.2020/0001969-1;07/05/2021;GTEC;2024.07.02
37910/2020;1020.2020/0006380-1;25/03/2022;GTEC;2024.07.02
37953/2020;1020.2020/0002468-7;11/05/2021;GTEC;2024.07.02
38332/2022;1020.2020/0015053-4;25/10/2022;GTEC;2024.07.02
38423/2020;1020.2020/0002457-1;23/07/2021;GTEC;2024.07.02
38447/2020;1020.2020/0003172-1;26/07/2021;GTEC;2024.07.02
3845/2020;1020.2020/0000402-3;28/10/2021;GTEC;2024.07.02
38462/2020;1020.2020/0002466-0;10/05/2021;GTEC;2024.07.02
38503/2020;1020.2020/0001951-9;04/02/2021;GTEC;2024.07.02
38809/2020;1020.2020/0003772-0;14/07/2022;GTEC;2024.07.02
38856/2020;1020.2020/0004220-0;09/02/2022;GTEC;2024.07.02
39144/2021;1020.2021/0011880-2;28/07/2022;GTEC;2024.07.02
39225/2020;1020.2020/0003171-3;12/07/2021;GTEC;2024.07.02
39282/2020;1020.2020/0001952-7;08/02/2021;GTEC;2024.07.02
39465/2021;1020.2021/0012646-5;06/01/2022;GTEC;2024.07.02
39736/2020;1020.2020/0001960-8;24/05/2021;GTEC;2024.07.02
39783/2020;1020.2020/0002706-6;02/06/2021;GTEC;2024.07.02
39783/2020;1020.2020/0002706-6;29/10/2021;GTEC;2024.07.02
39905/2020;1020.2020/0002761-9;21/06/2021;GTEC;2024.07.02
39995/2020;1020.2020/0003773-8;12/08/2022;GTEC;2024.07.02
39995/2020;1020.2020/0003773-8;18/07/2022;GTEC;2024.07.02
40015/2020;1020.2020/0004218-9;12/09/2022;GTEC;2024.07.02
40112/2020;1020.2020/0004219-7;28/09/2022;GTEC;2024.07.02
40173/2020;1020.2020/0002709-0;03/06/2021;GTEC;2024.07.02
40203/2020;1020.2020/0002765-1;30/06/2021;GTEC;2024.07.02
40207/2020;1020.2020/0003767-3;13/06/2022;GTEC;2024.07.02
40296/2020;1020.2020/0002704-0;01/06/2021;GTEC;2024.07.02
40379/2020;1020.2020/0002701-5;27/05/2021;GTEC;2024.07.02
40424/2020;1020.2020/0002767-8;01/07/2021;GTEC;2024.07.02
40503/2020;1020.2020/0002762-7;28/06/2021;GTEC;2024.07.02
40522/2022;1020.2021/0012638-4;30/08/2022;GTEC;2024.07.02
40707/2020;1020.2020/0002700-7;19/05/2021;GTEC;2024.07.02
40707/2020;1020.2020/0002700-7;23/05/2022;GTEC;2024.07.02
40910/2020;1020.2020/0002758-9;15/06/2021;GTEC;2024.07.02
40910/2020;1020.2020/0002758-9;22/07/2022;GTEC;2024.07.02
40945/2020;1020.2020/0001993-4;20/04/2021;GTEC;2024.07.02
41258/2020;1020.2020/0003631-6;12/01/2022;GTEC;2024.07.02
41338/2020;1020.2020/0003635-9;18/03/2022;GTEC;2024.07.02
41443/2020;1020.2020/0005866-2;05/10/2022;GTEC;2024.07.02
41486/2020;1020.2020/0002768-6;06/07/2021;GTEC;2024.07.02
41486/2020;1020.2020/0002768-6;23/08/2022;GTEC;2024.07.02
41878/2021;1020.2020/0000387-6;20/10/2021;GTEC;2024.07.02
41946/2020;1020.2020/0003170-5;08/07/2021;GTEC;2024.07.02
41985/2020;1020.2020/0005860-3;04/01/2022;GTEC;2024.07.02
42454/2020;1020.2020/0004221-9;19/09/2022;GTEC;2024.07.02
42533/2022;1020.2020/0009101-5;21/09/2022;GTEC;2024.07.02
42607/2020;1020.2020/0003770-3;06/07/2022;GTEC;2024.07.02
42685/2020;1020.2020/0003179-9;11/08/2021;GTEC;2024.07.02
42867/2021;1020.2020/0003172-1;06/07/2022;GTEC;2024.07.02
42910/2020;1020.2020/0003180-2;16/08/2021;GTEC;2024.07.02
43273/2020;1020.2020/0003642-1;05/05/2022;GTEC;2024.07.02
43292/2020;1020.2020/0003636-7;07/03/2022;GTEC;2024.07.02
43716/2020;1020.2020/0003169-1;07/07/2021;GTEC;2024.07.02
43838/2020;1020.2020/0005003-3;02/11/2022;GTEC;2024.07.02
43922/2020;1020.2020/0003639-1;21/03/2022;GTEC;2024.07.02
44332/2020;1020.2020/0003637-5;01/04/2022;GTEC;2024.07.02
44332/2020;1020.2020/0003637-5;20/01/2022;GTEC;2024.07.02
44385/2021;1020.2021/0016530-4;15/12/2021;GTEC;2024.07.02
44472/2020;1020.2020/0003634-0;03/02/2022;GTEC;2024.07.02
44472/2020;1020.2020/0003634-0;22/03/2022;GTEC;2024.07.02
44520/2020;1020.2020/0003178-0;06/08/2021;GTEC;2024.07.02
44545/2020;1020.2020/0003177-2;06/08/2021;GTEC;2024.07.02
44628/2020;1020.2020/0003643-0;11/05/2022;GTEC;2024.07.02
44756/2022;1020.2021/0000726-1;30/09/2022;GTEC;2024.07.02
45101/2020;1020.2020/0003769-0;29/06/2022;GTEC;2024.07.02
45311/2020;1020.2020/0007025-5;05/08/2022;GTEC;2024.07.02
4588/2020;1020.2020/0001607-2;08/01/2021;GTEC;2024.07.02
46592/2020;1020.2020/0003774-6;28/07/2022;GTEC;2024.07.02
46778/2020;1020.2020/0003764-9;18/05/2022;GTEC;2024.07.02
46893/2020;1020.2020/0003771-1;11/07/2022;GTEC;2024.07.02
47159/2021;1020.2021/0014722-5;02/06/2022;GTEC;2024.07.02
47186/2020;1020.2020/0009101-5;14/04/2022;GTEC;2024.07.02
47371/2020;1020.2020/0003776-2;29/07/2022;GTEC;2024.07.02
48434/2022;1020.2021/0001830-1;19/10/2022;GTEC;2024.07.02
48830/2022;1020.2021/0004917-7;25/10/2022;GTEC;2024.07.02
50250/2020;1020.2020/0004595-1;08/04/2022;GTEC;2024.07.02
50511/2020;1020.2020/0007314-9;14/09/2021;GTEC;2024.07.02
51063/2020;1020.2020/0014604-9;27/10/2021;GTEC;2024.07.02
51238/2020;1020.2020/0007661-0;21/07/2022;GTEC;2024.07.02
51623/2020;1020.2020/0007668-7;15/10/2021;GTEC;2024.07.02
51966/2021;1020.2021/0017902-0;03/06/2022;GTEC;2024.07.02
5226/2022;1020.2020/0009199-6;01/04/2022;GTEC;2024.07.02
5322/2022;1020.2022/0003731-6;03/08/2022;GTEC;2024.07.02
5322/2022;1020.2022/0003731-6;20/04/2022;GTEC;2024.07.02
53297/2020;1020.2020/0006132-9;10/06/2022;GTEC;2024.07.02
53297/2020;1020.2020/0006132-9;15/03/2022;GTEC;2024.07.02
53810/2021;1020.2020/0007296-7;11/01/2022;GTEC;2024.07.02
54418/2020;1020.2020/0006377-1;06/10/2022;GTEC;2024.07.02
55107/2020;1020.2020/0008124-9;17/05/2022;GTEC;2024.07.02
55289/2020;1020.2020/0008000-5;30/06/2022;GTEC;2024.07.02
5551/2022;1020.2022/0001840-0;18/05/2022;GTEC;2024.07.02
55597/2020;1020.2020/0012708-7;06/02/2021;GTEC;2024.07.02
55895/2021;1020.2021/0019487-8;01/06/2022;GTEC;2024.07.02
60518/2020;1020.2020/0009100-7;06/10/2021;GTEC;2024.07.02
6106/2022;1020.2020/0007314-9;24/02/2023;GTEC;2024.07.02
61384/2021;1020.2022/0001397-2;19/10/2022;GTEC;2024.07.02
62121/2020;1020.2020/0008734-4;28/10/2022;GTEC;2024.07.02
62309/2021;1020.2020/0014604-9;03/05/2022;GTEC;2024.07.02
62309/2021;1020.2020/0014604-9;06/01/2022;GTEC;2024.07.02
62309/2021;1020.2020/0014604-9;15/07/2022;GTEC;2024.07.02
62309/2021;1020.2020/0014604-9;29/06/2022;GTEC;2024.07.02
63475/2020;1020.2020/0008981-9;06/04/2022;GTEC;2024.07.02
63646/2020;1020.2020/0009103-1;27/08/2021;GTEC;2024.07.02
64012/2020;1020.2020/0009199-6;20/05/2021;GTEC;2024.07.02
64066/2020;1020.2021/0004610-0;29/07/2021;GTEC;2024.07.02
64126/2020;1020.2020/0009096-5;17/08/2022;GTEC;2024.07.02
64302/2020;1020.2020/0009104-0;13/07/2021;GTEC;2024.07.02
64368/2020;1020.2020/0011123-7;19/05/2021;GTEC;2024.07.02
64482/2020;1020.2020/0009338-7;06/09/2022;GTEC;2024.07.02
64844/2020;1020.2020/0009333-6;02/03/2022;GTEC;2024.07.02
65501/2020;1020.2020/0012562-9;09/09/2022;GTEC;2024.07.02
65692/2020;1020.2020/0011131-8;27/04/2021;GTEC;2024.07.02
66316/2020;1020.2020/0011597-6;04/06/2021;GTEC;2024.07.02
6655/2021;1020.2020/0000426-0;23/04/2021;GTEC;2024.07.02
6730/2021;1020.2020/0001361-8;19/10/2021;GTEC;2024.07.02
68502/2020;1020.2020/0012235-2;05/10/2022;GTEC;2024.07.02
68536/2020;1020.2020/0011751-0;03/11/2022;GTEC;2024.07.02
68547/2020;1020.2020/0011753-7;25/06/2021;GTEC;2024.07.02
7067/2020;1020.2020/0001605-6;06/01/2021;GTEC;2024.07.02
73174/2020;1020.2020/0013454-7;20/07/2022;GTEC;2024.07.02
73443/2020;1020.2020/0012923-3;23/06/2022;GTEC;2024.07.02
7429/2022;1020.2020/0001374-0;08/08/2022;GTEC;2024.07.02
7429/2022;1020.2020/0001374-0;24/06/2022;GTEC;2024.07.02
7429/2022;1020.2020/0001374-0;26/08/2022;GTEC;2024.07.02
75459/2020;1020.2020/0013458-0;15/07/2021;GTEC;2024.07.02
76237/2020;1020.2020/0013464-4;13/10/2021;GTEC;2024.07.02
78518/2020;1020.2020/0014035-0;26/07/2021;GTEC;2024.07.02
79696/2020;1020.2020/0014140-3;16/11/2022;GTEC;2024.07.02
80027/2020;1020.2020/0014453-4;18/07/2022;GTEC;2024.07.02
81078/2020;1020.2021/0000717-2;22/03/2022;GTEC;2024.07.02
81242/2020;1020.2021/0000542-0;05/05/2022;GTEC;2024.07.02
81242/2020;1020.2021/0000542-0;22/06/2022;GTEC;2024.07.02
81242/2020;1020.2021/0000542-0;31/03/2022;GTEC;2024.07.02
82599/2020;1020.2020/0014578-6;25/07/2022;GTEC;2024.07.02
82816/2020;1020.2020/0015053-4;23/06/2022;GTEC;2024.07.02
85147/2020;1020.2021/0000726-1;06/04/2022;GTEC;2024.07.02
85922/2020;1020.2020/0015942-6;23/08/2021;GTEC;2024.07.02
86911/2020;1020.2021/0000162-0;10/08/2022;GTEC;2024.07.02
9299/2021;1020.2021/0004931-2;06/10/2021;GTEC;2024.07.02
9516/2021;1020.2021/0002421-2;14/10/2021;GTEC;2024.07.02
9516/2021;1020.2021/0002421-2;28/12/2021;GTEC;2024.07.02
9788/2021;1020.2021/0002991-5;08/10/2021;GTEC;2024.07.02
9931/2020;1020.2020/0004217-0;09/09/2022;GTEC;2024.07.02
13404/2022;1020.2022/0003894-0;05/04/2023;GTEC;2024.07.02
13404/2022;1020.2022/0003894-0;29/04/2022;GTEC;2024.07.02
44703/2021;1020.2021/0014102-2;25/10/2023;GTEC;2024.07.02
48735/2023;1020.2023/0023920-4;19/12/2023;GTEC;2024.07.02
50266/2020;1020.2020/0005789-5;26/03/2024;GTEC;2024.07.02
15828/2020;1020.2020/0007663-6;02/03/2023;GTEC;2024.07.02
22195/2020;1020.2020/0006133-7;11/05/2023;GTEC;2024.07.02
28867/2020;1020.2020/0005362-8;11/05/2023;GTEC;2024.07.02
37397/2020;1020.2020/0007993-7;02/03/2023;GTEC;2024.07.02
40102/2020;1020.2020/0004597-8;11/05/2023;GTEC;2024.07.02
44472/2020;1020.2020/0003634-0;04/04/2023;GTEC;2024.07.02
48956/2020;1020.2020/0007311-4;02/03/2023;GTEC;2024.07.02
48956/2020;1020.2020/0007311-4;11/05/2023;GTEC;2024.07.02
51541/2020;1020.2020/0004943-4;04/05/2023;GTEC;2024.07.02
80125/2020;1020.2020/0015944-2;09/05/2023;GTEC;2024.07.02
10182/2021;1020.2021/0002996-6;26/06/2024;GTEC;2024.07.02
10245/2022;1020.2020/0011636-0;19/01/2023;GTEC;2024.07.02
10322/2021;1020.2021/0002425-5;01/07/2024;GTEC;2024.07.02
10401/2020;1020.2020/0008147-8;25/09/2023;GTEC;2024.07.02
10608/2020;1020.2020/0001381-2;09/11/2023;GTEC;2024.07.02
10830/2022;1020.2022/0003739-1;12/09/2023;GTEC;2024.07.02
10833/2020;1020.2020/0000434-1;22/10/2021;GTEC;2024.07.02
11096/2022;1020.2022/0003738-3;10/02/2023;GTEC;2024.07.02
11501/2024;1020.2020/0008154-0;24/06/2024;GTEC;2024.07.02
11524/2024;1020.2020/0006166-3;10/05/2024;GTEC;2024.07.02
11571/2022;1020.2022/0003748-0;03/07/2023;GTEC;2024.07.02
11571/2022;1020.2022/0003748-0;09/04/2024;GTEC;2024.07.02
11571/2022;1020.2022/0003748-0;26/06/2024;GTEC;2024.07.02
11572/2023;1020.2021/0003300-9;12/04/2023;GTEC;2024.07.02
11605/2021;1020.2021/0002430-1;23/04/2024;GTEC;2024.07.02
11986/2021;1020.2021/0003854-0;19/02/2024;GTEC;2024.07.02
12008/2023;1020.2020/0002003-7;24/07/2023;GTEC;2024.07.02
12017/2023;1020.2021/0006902-0;11/09/2023;GTEC;2024.07.02
12271/2020;1020.2020/0013478-4;18/01/2024;GTEC;2024.07.02
12271/2020;1020.2020/0013478-4;24/04/2024;GTEC;2024.07.02
12341/2024;1020.2020/0005738-0;19/06/2024;GTEC;2024.07.02
12387/2022;1020.2022/0004011-2;08/02/2023;GTEC;2024.07.02
12476/2021;1020.2021/0006899-6;10/11/2022;GTEC;2024.07.02
12476/2021;1020.2021/0006899-6;12/09/2022;GTEC;2024.07.02
12510/2021;1020.2021/0006894-5;10/02/2023;GTEC;2024.07.02
