processo,sql_incra
1020.2022/0009752-1,08511600124
1020.2022/0008458-6,10302504108
1020.2022/0008708-9,29915300180
1020.2022/0009662-2,12105100121
1020.2022/0010839-6,08816400129
1020.2022/0007018-6,04205100760
1020.2022/0010853-1,08304300281
1020.2022/0010834-5,04528900671
1020.2022/0011945-2,08241000324
1020.2022/0012730-7,11801600383
1020.2022/0011954-1,00906606705
1020.2022/0012530-4,08108000173
1020.2022/0012713-7,07676301432
1020.2022/0008815-8,01501500155
1020.2022/0014337-0,01301601152
1020.2022/0014442-2,06510800659
1020.2022/0014990-4,06212400202
1020.2022/0010570-2,08604100301
1020.2022/0016467-9,08562400319
1020.2022/0012734-0,10159600412
1020.2022/0017852-1,02803200491
1020.2022/0019277-0,01406105821
1020.2020/0002798-8,04725603074
1020.2022/0015112-7,04200800136
1020.2022/0018710-5,10304601313
1020.2022/0015616-1,11111101506
1020.2022/0020890-0,03907600754
1020.2022/0019754-2,02006604473
1020.2022/0019754-2,02006607073
1020.2022/0019754-2,02006605402
1020.2022/0021668-7,08718800981
1020.2022/0021668-7,08718800742
1020.2022/0017465-8,08564123037
1020.2021/0000726-1,19007400168
1020.2020/0004577-3,11126600694
1020.2022/0019656-2,19000400189
1020.2022/0019567-1,19700601217
1020.2020/0001142-9,00304200751
1020.2022/0023009-4,05819100336
1020.2022/0023808-7,30704000285
1020.2022/0024390-0,04621000047
1020.2023/0001254-4,02904801243
1020.2023/0001973-5,04309300121
1020.2023/0003366-5,04510000243
1020.2023/0002480-1,08113900241
1020.2023/0002479-8,01113102391
1020.2021/0000216-2,30502600095
1020.2021/0018755-3,03303901368
1020.2021/0019042-2,02602500186
1020.2023/0006087-5,01105200061
1020.2023/0005924-9,19702600341
1020.2023/0005030-6,01504200561
1020.2023/0009525-3,07017203445
1020.2023/0010502-0,07151200900
1020.2023/0011488-6,01408600439
1020.2020/0014016-4,06402500410
1020.2023/0009726-4,13042000043
1020.2023/0013286-8,07207100663
1020.2023/0013372-4,23304000028
1020.2023/0012246-3,11423800345
1020.2023/0011256-5,10401200141
1020.2021/0011284-7,08927800461
1020.2021/0010695-2,10412800021
1020.2021/0010790-8,07707900383
1020.2021/0011530-7,07506700298
1020.2023/0016683-5,27401700415
1020.2020/0006098-5,11343400189
1020.2020/0007511-7,09044400215
1020.2020/0013994-8,01806700451
1020.2020/0009333-6,05407200260
1020.2021/0003021-2,02703700784
1020.2021/0009113-0,07800800512
1020.2020/0007635-0,10733000095
1020.2021/0014448-0,15403901948
1020.2023/0009256-4,02205401114
1020.2020/0002353-2,11009700056
1020.2020/0000840-1,04904900057
1020.2020/0013877-1,16702700341
1020.2020/0002057-6,04924100234
1020.2020/0012216-6,13020900841
1020.2023/0016492-1,00704201364
1020.2020/0004602-8,08718800696
1020.2020/0006037-3,06216500491
1020.2023/0014612-5,00901300233
1020.2020/0014092-0,14501500149
1020.2021/0001656-2,10500600286
1020.2020/0005388-1,00801000203
1020.2020/0014769-0,04007600368
1020.2020/0000621-2,09540400201
1020.2020/0013798-8,15207900349
1020.2023/0015458-6,10152600476
1020.2020/0007114-6,14724600844
1020.2020/0005032-7,04514602493
1020.2020/0007752-7,14913700293
1020.2021/0003042-5,11415000238
1020.2020/0001434-7,12708300635
1020.2021/0004397-7,03801200809
1020.2021/0004643-7,05210000941
1020.2023/0014945-0,30407100064
1020.2020/0002657-4,31005201061
1020.2021/0007706-5,13448300631
1020.2023/0014575-7,15216800254
1020.2020/0005466-7,05226700431
1020.2020/0000549-6,30414000282
1020.2021/0007026-5,01607408139
1020.2020/0005283-4,00701108411
1020.2020/0007109-0,03103900864
1020.2021/0004759-0,09124201121
6068.2020/0000002-3,05914800226
1020.2020/0005791-7,18811801884
1020.2020/0008276-8,17316900287
1020.2023/0016902-8,04308500400
1020.2020/0003782-7,09506900779
1020.2020/0012378-2,07827400205
1020.2020/0005032-7,04514603244
1020.2020/0014862-9,01200800710
1020.2021/0002714-9,01807900010
1020.2020/0004586-2,08541600998
1020.2020/0007364-5,08625902030
1020.2020/0008401-9,06805101603
1020.2021/0012974-0,08013101428
1020.2020/0001971-3,16516100313
1020.2021/0007849-5,05402300127
1020.2020/0002730-9,05426000451
1020.2020/0000946-7,03403300587
1020.2020/0005863-8,01406200115
1020.2020/0007186-3,06510100940
1020.2020/0012468-1,14820000070
1020.2020/0013997-2,10704100931
1020.2023/0012273-0,04408400041
1020.2021/0004100-1,09421200063
1020.2021/0010624-3,20103500527
1020.2021/0015520-1,15216900011
1020.2021/0013547-2,15406400273
1020.2021/0013610-0,11514700106
1020.2021/0016831-1,05128100448
1020.2021/0014616-4,15215901103
1020.2021/0014978-3,08933200428
1020.2021/0017666-7,19903000420
1020.2021/0017359-5,12416500138
1020.2021/0016623-8,21100400492
1020.2021/0016653-0,10507000322
1020.2020/0002707-4,11047600101
1020.2022/0007048-8,17401300159
1020.2022/0002652-7,06407100887
1020.2020/0007894-9,06028200751
1020.2022/0006225-6,11233200101
1020.2022/0004664-1,04707300189
1020.2022/0007666-4,16021700642
1020.2022/0004748-6,11264300319
1020.2022/0009968-0,29903507801
1020.2022/0005639-6,11626500151
1020.2022/0007931-0,01502600692
1020.2022/0008131-5,06212400229
1020.2022/0004721-4,09417300210
1020.2022/0009142-6,18411300020
1020.2022/0007179-4,17002100581
1020.2022/0008989-8,01301600342
1020.2022/0010346-7,08516900967
1020.2021/0006683-7,07516001198
1020.2022/0011946-0,04601000221
1020.2022/0013593-8,12500900419
1020.2022/0012527-4,11240100794
1020.2022/0013984-4,01615600345
1020.2022/0013964-0,07438000011
1020.2022/0013663-2,20205900222
1020.2022/0016476-8,15411400111
1020.2022/0013252-1,05514600831
1020.2021/0006942-9,00707717639
1020.2022/0017440-2,08124100810
1020.2022/0012948-2,03807200045
1020.2022/0019277-0,01406105368
1020.2022/0017024-5,06707200313
1020.2022/0013142-8,07824500020
1020.2022/0015640-4,11412103461
1020.2022/0016760-0,13322700169
1020.2022/0019720-8,09419800172
1020.2022/0017011-3,03613801450
1020.2022/0015109-7,19809102711
1020.2022/0018063-1,04202000528
1020.2021/0002880-3,11606903763
1020.2022/0019646-5,06750000169
1020.2022/0018149-2,11430700512
1020.2022/0019754-2,02006605976
1020.2022/0019754-2,02006605811
1020.2022/0021486-2,29906106172
1020.2022/0021668-7,08718800610
1020.2022/0021504-4,08403100264
1020.2022/0022506-6,03303000131
1020.2022/0024306-4,13334800147
1020.2023/0002013-0,07724100640
1020.2023/0001380-0,01604603097
1020.2023/0002190-0,16801100113
1020.2023/0003455-6,05915101089
1020.2023/0000301-4,15216900089
1020.2023/0001909-3,04113300771
1020.2023/0000481-9,08135204132
1020.2023/0003362-2,01303700042
1020.2023/0003366-5,04510000308
1020.2023/0002583-2,13538200458
1020.2023/0006706-3,23510400028
1020.2023/0003490-4,04902500019
1020.2020/0008842-1,14505500860
1020.2023/0000563-7,05134800588
1020.2023/0001945-0,12302100531
1020.2023/0002255-8,08304400561
1020.2023/0003968-0,07629300621
1020.2023/0001498-9,12216100391
1020.2023/0001834-8,08514400746
1020.2020/0004697-4,12512400051
1020.2023/0005409-3,03408900299
1020.2023/0003702-4,08739600033
1020.2023/0003575-7,10133400025
1020.2023/0009093-6,14911000855
1020.2023/0008354-9,01609100018
1020.2023/0008360-3,17118500088
1020.2023/0007678-0,01302403753
1020.2023/0004955-3,07208100586
1020.2023/0007688-7,11346000033
1020.2023/0008807-9,02803200694
1020.2023/0009481-8,00901900842
1020.2023/0007028-5,07421000501
1020.2023/0006074-3,01300901373
1020.2023/0004312-1,06908300056
1020.2023/0007505-8,03804400477
1020.2023/0009975-5,01407500384
1020.2023/0009938-0,08950601133
1020.2023/0010265-9,10003200492
1020.2023/0007038-2,09900600126
1020.2023/0010336-1,10156500212
1020.2023/0010409-0,13200900041
1020.2023/0013186-1,13115700163
1020.2023/0013068-7,01005708975
1020.2023/0014189-1,06800801461
1020.2020/0001947-0,11907800270
1020.2021/0010144-6,00806300094
1020.2021/0010975-7,10504700218
1020.2021/0011301-0,03610700505
1020.2021/0004042-0,05719300546
1020.2021/0003483-8,07711700415
1020.2020/0015779-2,02708700553
1020.2020/0001113-5,10304200319
1020.2021/0001376-8,08523000089
1020.2023/0015921-9,04403700209
1020.2020/0008802-2,30607100084
1020.2021/0003347-5,13025100337
1020.2020/0004507-2,00302800239
1020.2020/0008193-1,21001300236
1020.2020/0000805-3,16601900132
1020.2020/0013179-3,15220100024
1020.2020/0004877-2,07007800327
1020.2021/0001053-0,07303900713
1020.2021/0001958-8,17906400169
1020.2020/0008426-4,08625902235
1020.2020/0000077-0,14732800091
1020.2020/0004603-6,00907405843
1020.2020/0008884-7,01003002323
1020.2021/0005826-5,31001300499
1020.2020/0001367-7,25402600323
1020.2021/0010683-9,05365700228
1020.2021/0009781-3,08105800098
1020.2020/0005294-0,08120500407
1020.2020/0005601-5,18703900370
1020.2021/0004137-0,03400601187
1020.2020/0007255-0,05133100231
1020.2020/0000434-1,15536500081
1020.2023/0012226-9,09120000197
1020.2021/0000775-0,13233200403
1020.2021/0006323-4,17228600508
1020.2020/0008537-6,02803801299
1020.2020/0001209-3,01600200028
1020.2020/0012998-5,04707904572
1020.2020/0011964-5,16021100157
1020.2020/0002740-6,10000700974
1020.2020/0010992-5,05622200865
1020.2020/0001635-8,10512800307
1020.2020/0004266-9,16012900081
1020.2020/0011407-4,26103000228
1020.2021/0002349-6,15307600061
1020.2021/0002636-3,14200700610
1020.2023/0015603-1,05408200329
1020.2020/0004494-7,01905600585
1020.2020/0013009-6,16539700643
1020.2021/0014967-8,08242200157
1020.2023/0012339-7,01306000394
1020.2021/0005998-9,04128400076
1020.2021/0004944-4,16607900223
1020.2021/0003570-2,03505800163
1020.2023/0015227-3,10713900090
1020.2021/0004215-6,11349200262
1020.2020/0013947-6,05409800214
1020.2020/0007986-4,08610600386
1020.2020/0013514-4,16325900196
1020.2020/0002913-1,09009400190
1020.2023/0014253-7,16913100311
1020.2020/0008780-8,04910800158
1020.2023/0015809-3,03303204373
1020.2020/0004725-3,29903912402
1020.2021/0004900-2,30700300373
1020.2023/0011742-7,10627400018
1020.2020/0003422-4,12027100066
1020.2023/0015464-0,07648900671
1020.2020/0006888-9,05104000206
1020.2021/0009831-3,06015900075
1020.2023/0014693-1,19005900066
1020.2023/0015372-5,08122500161
1020.2021/0009686-8,19415100566
1020.2020/0003536-0,08822200470
1020.2023/0012644-2,11632600020
1020.2020/0004192-1,12622400445
1020.2020/0000563-1,11435800337
1020.2020/0015050-0,11121500081
1020.2023/0015050-5,11321700325
1020.2023/0012149-1,06612800038
1020.2020/0002216-1,22200600214
1020.2020/0007364-5,08625901492
1020.2020/0014356-2,08530100298
1020.2020/0012618-8,13923100131
1020.2020/0007364-5,08625900739
1020.2020/0013759-7,02404900110
1020.2021/0004413-2,01401200788
1020.2020/0007150-2,17710100170
1020.2020/0005284-2,14504200847
1020.2020/0014162-4,12126401501
1020.2020/0008116-8,10204900475
1020.2023/0016411-5,02004100273
1020.2020/0007968-6,07305900206
1020.2023/0016111-6,06820000091
1020.2021/0002422-0,11243700415
1020.2023/0014073-9,30105400529
1020.2020/0007837-0,04533700365
1020.2021/0001941-3,18812801721
1020.2020/0003993-5,23005700060
1020.2020/0003073-3,14510600150
1020.2020/0013646-9,06722401782
1020.2021/0001130-7,29909403747
1020.2020/0014802-5,07133100878
1020.2023/0014822-5,04312000026
1020.2020/0000442-2,03204700569
1020.2021/0007079-6,05806100154
1020.2020/0013765-1,07006500044
1020.2020/0013328-1,01606100289
1020.2021/0012554-0,30904500461
1020.2021/0014691-1,02606800036
1020.2021/0012963-4,15923801549
1020.2021/0011855-1,11148803350
1020.2021/0013784-0,10162900189
1020.2021/0015679-8,13036700934
1020.2021/0018200-4,08918400225
1020.2021/0013649-5,06506400285
1020.2021/0016426-0,09043100102
1020.2021/0015611-9,18702300175
1020.2021/0015379-9,12501000284
1020.2021/0015813-8,11802800297
1020.2021/0017693-4,16906800166
1020.2021/0017683-7,05912401324
1020.2021/0017528-8,15918300561
1020.2021/0018518-6,12115201190
1020.2022/0001976-8,10605300185
1020.2020/0001489-4,07706100138
1020.2022/0000509-0,10400100133
1020.2020/0003374-0,07008800142
1020.2022/0000369-1,10501700284
1020.2022/0000681-0,11262700336
1020.2022/0001096-5,03408700532
1020.2022/0001058-2,17201300333
1020.2022/0001762-5,04413100093
1020.2022/0002478-8,07700900817
1020.2022/0003003-6,11716400642
1020.2022/0005086-0,05408401448
1020.2022/0003309-4,11820900524
1020.2022/0006025-3,07001900192
1020.2022/0002889-9,07608500123
1020.2022/0005815-1,07809500546
1020.2022/0005931-0,08511400151
1020.2022/0006806-8,00507900103
1020.2022/0007278-2,25801000346
1020.2022/0006207-8,20204900067
1020.2022/0002080-4,08818400037
1020.2022/0005803-8,15701300901
1020.2022/0005312-5,11041800176
1020.2022/0004906-3,16502400190
1020.2022/0013137-1,04518700198
1020.2022/0008002-5,00000000022
1020.2022/0009968-0,29903513028
1020.2022/0006590-5,08700700029
1020.2022/0008257-5,31006700185
1020.2022/0010563-0,18418900023
1020.2021/0000383-5,08122100341
1020.2022/0006485-2,00907712436
1020.2022/0009959-1,14040400789
1020.2021/0014285-1,12409110524
1020.2022/0008127-7,30903900146
1020.2022/0008440-3,04207900144
1020.2022/0010713-6,11831500956
1020.2022/0008123-4,01603100148
1020.2022/0008198-6,04809200728
1020.2022/0008458-6,10302504299
1020.2022/0007058-5,08012600854
1020.2022/0009766-1,30203200710
1020.2022/0009771-8,01004801335
1020.2022/0010382-3,11724300260
1020.2022/0011151-6,17704400151
1020.2022/0011776-0,08944401101
1020.2022/0010338-6,06508400592
1020.2022/0009897-8,03806906221
1020.2022/0009178-7,01500600199
1020.2022/0011569-4,01502500558
1020.2020/0006984-2,06417700550
1020.2022/0015743-5,08133600286
1020.2022/0010843-4,12718400101
1020.2022/0012272-0,02102500251
1020.2022/0011049-8,07316100397
1020.2022/0014741-3,11437200590
1020.2020/0015793-8,29906106229
1020.2022/0014341-8,30903900138
1020.2022/0014774-0,01504200225
1020.2022/0014777-4,04602300545
1020.2022/0014777-4,04602300499
1020.2022/0015003-1,04509800207
1020.2022/0019484-5,17019601201
1020.2022/0016408-3,14416400658
1020.2022/0018928-0,05329300401
1020.2022/0015742-7,11429700660
1020.2022/0018929-9,00601605160
1020.2022/0012945-8,04216500031
1020.2022/0015730-3,02103900650
1020.2022/0019144-7,08531500346
1020.2022/0018401-7,10812600389
1020.2022/0019161-7,03906900886
1020.2022/0024097-9,19705400457
1020.2022/0015649-8,01115900714
1020.2022/0015113-5,04200800322
1020.2022/0018718-0,08402600123
1020.2021/0002880-3,11606903828
1020.2022/0016999-9,06604600416
1020.2022/0015010-4,14308600013
1020.2022/0018940-0,11328000418
1020.2022/0021112-0,03304400400
1020.2022/0020916-8,13503800076
1020.2022/0019754-2,02006604392
1020.2022/0021486-2,29906104633
1020.2022/0022573-2,00708604072
1020.2022/0021668-7,08718801552
1020.2022/0021947-3,30903200594
1020.2022/0023376-0,08615600481
1020.2022/0022515-5,13201200416
1020.2022/0022273-3,11274300281
1020.2020/0000473-2,06026003428
1020.2022/0022619-4,08500100648
1020.2023/0002690-1,05904100116
1020.2022/0019882-4,01003100112
1020.2020/0002581-0,15413500660
1020.2021/0018798-7,03003400096
1020.2023/0000942-0,17017200021
1020.2023/0001380-0,01604607696
1020.2022/0023907-5,01302600389
1020.2023/0002667-7,10107100532
1020.2023/0000397-9,30405400176
1020.2023/0002479-8,01113100729
1020.2023/0000181-0,19902000060
1020.2023/0003768-7,01407500880
1020.2020/0002109-2,19302300251
1020.2023/0001464-4,01604705744
1020.2023/0002758-4,01305500512
1020.2023/0003061-5,07328300051
1020.2023/0005886-2,08545300271
1020.2023/0005888-9,08915700392
1020.2023/0001859-3,09504700217
1020.2023/0005392-5,11107800284
1020.2023/0005339-9,04219100695
1020.2023/0004709-7,06664800128
1020.2023/0010143-1,02006302035
1020.2023/0009482-6,03701300860
1020.2023/0007678-0,01302404369
1020.2023/0007699-2,11845300296
1020.2023/0009652-7,11025600249
1020.2023/0006989-9,14711400949
1020.2023/0013491-7,12715500180
1020.2023/0006408-0,01001800427
1020.2023/0005002-0,08552700220
1020.2023/0008814-1,08802200394
1020.2023/0008936-9,13806900506
1020.2023/0005879-0,16809000258
1020.2023/0006298-3,04946200533
1020.2023/0007190-7,11920600816
1020.2023/0010502-0,07151200730
1020.2020/0001986-1,29906100931
1020.2023/0010890-8,30404300161
1020.2023/0011190-9,08012600791
1020.2023/0010988-2,02503200028
1020.2023/0011082-1,11900900210
1020.2023/0008649-1,08566002040
1020.2023/0006836-1,04303900265
1020.2023/0007377-2,03217200802
1020.2023/0006676-8,13603700383
1020.2023/0013109-8,07531000350
1020.2023/0011413-4,05210500675
1020.2023/0014194-8,08426800114
1020.2023/0013849-1,04306100219
1020.2023/0013850-5,04306100111
1020.2021/0012227-3,09712800024
1020.2021/0010650-2,24002100047
1020.2021/0011543-9,17108900059
1020.2020/0008037-4,03202900250
1020.2021/0001746-1,06421400124
1020.2021/0003440-4,11209800021
1020.2021/0007543-7,30310400519
1020.2020/0012059-7,12406900184
1020.2020/0012428-2,05109000166
1020.2023/0015710-0,07151801955
1020.2023/0015890-5,08514300075
1020.2020/0016126-9,21400100052
1020.2021/0012673-2,18905700178
1020.2020/0009002-7,02003002227
1020.2020/0006373-9,06024202016
1020.2020/0004602-8,08718801412
1020.2020/0004847-0,06203600091
1020.2023/0016896-0,06726600021
1020.2020/0002035-5,11131900706
1020.2021/0004335-7,12727800192
1020.2021/0007638-7,08011001930
1020.2020/0007529-0,02904400575
1020.2020/0013901-8,13447700113
1020.2021/0006209-2,13326000463
1020.2021/0003813-2,00801400023
1020.2020/0005226-5,04711900039
1020.2021/0007638-7,08011001851
1020.2023/0015859-0,07519200205
1020.2020/0000562-3,06614200593
1020.2021/0001234-6,14734200334
1020.2020/0006385-2,01801702004
1020.2020/0007145-6,06017300229
1020.2021/0003117-0,20203400125
1020.2022/0000363-2,01305800400
1020.2020/0002675-2,01407500491
1020.2021/0001036-0,05206800287
1020.2021/0009609-4,03302401991
1020.2020/0007522-2,11209100850
1020.2021/0004033-1,08903400135
1020.2020/0014267-1,14817400462
1020.2020/0005531-0,10210300328
1020.2021/0001440-3,15717000595
1020.2021/0001012-2,15517400301
1020.2021/0001375-0,20003600198
1020.2020/0014906-4,07211200596
1020.2021/0002080-2,13810500444
1020.2020/0003931-5,03103800061
1020.2020/0005032-7,04514603333
1020.2023/0016472-7,06318700293
1020.2021/0002384-4,19214500907
1020.2021/0009500-4,04516100444
1020.2021/0003381-5,11155305603
1020.2023/0017121-9,01305501081
1020.2020/0011702-2,19416200671
1020.2021/0000249-9,16211600207
1020.2021/0012047-5,11245500987
1020.2020/0000526-7,11139200169
1020.2020/0009366-2,10400600101
1020.2020/0014767-3,04516501015
1020.2021/0007839-8,08109200621
1020.2021/0004668-2,13421500011
1020.2021/0004500-7,06840200175
1020.2020/0012655-2,04124100124
1020.2021/0002823-4,17207900138
1020.2020/0004380-0,08133500249
1020.2023/0016508-1,04605900391
1020.2020/0013153-0,05323700068
1020.2021/0005522-3,18400900234
1020.2020/0015574-9,16917001162
1020.2021/0001985-5,05702800214
1020.2021/0003673-3,15016000513
1020.2020/0005440-3,05133000685
1020.2021/0002066-7,19416000451
1020.2021/0008492-4,06408900232
1020.2021/0000530-7,11404200338
1020.2023/0012326-5,04710300021
1020.2020/0015016-0,08602400233
1020.2020/0003739-8,10010900127
1020.2020/0004761-0,08715300145
1020.2021/0005158-9,13947800249
1020.2021/0007458-9,14004400146
1020.2021/0001941-3,18812801871
1020.2020/0012427-4,07526100342
