n_protocolo;n_processo;data_comuniquese;coord_comuniquese;data_extracao
22567/2020;1020.2020/0001321-9;13/01/2023;GTEC;2024.06.03
22915/2022;1020.2020/0000338-8;14/12/2022;GTEC;2024.06.03
22915/2022;1020.2020/0000338-8;15/09/2022;GTEC;2024.06.03
2317/2021;1020.2021/0000671-0;24/01/2024;GTEC;2024.06.03
23371/2020;1020.2020/0000648-4;14/03/2023;GTEC;2024.06.03
23371/2020;1020.2020/0000648-4;29/06/2023;GTEC;2024.06.03
23576/2020;1020.2020/0003233-7;29/01/2024;GTEC;2024.06.03
23618/2020;1020.2020/0000707-3;09/04/2024;GTEC;2024.06.03
23646/2020;1020.2020/0000978-5;14/04/2022;GTEC;2024.06.03
23701/2020;1020.2020/0004961-2;20/01/2021;GTEC;2024.06.03
23763/2021;1020.2021/0006283-1;19/02/2024;GTEC;2024.06.03
24426/2020;1020.2020/0001239-5;09/08/2021;GTEC;2024.06.03
24438/2020;1020.2020/0000463-5;10/01/2023;GTEC;2024.06.03
24438/2020;1020.2020/0000463-5;25/05/2023;GTEC;2024.06.03
24481/2022;1020.2020/0009077-9;21/09/2022;GTEC;2024.06.03
24481/2022;1020.2020/0009077-9;21/11/2022;GTEC;2024.06.03
24584/2020;1020.2020/0002607-8;26/07/2022;GTEC;2024.06.03
24864/2022;1020.2020/0001627-7;18/10/2022;GTEC;2024.06.03
24911/2020;1020.2020/0001319-7;13/05/2021;GTEC;2024.06.03
24947/2020;1020.2020/0001324-3;17/01/2023;GTEC;2024.06.03
24972/2020;1020.2020/0001320-0;05/07/2021;GTEC;2024.06.03
25027/2020;1020.2020/0001325-1;17/01/2023;GTEC;2024.06.03
25060/2020;1020.2020/0001316-2;26/02/2021;GTEC;2024.06.03
25060/2020;1020.2020/0001316-2;27/10/2021;GTEC;2024.06.03
25286/2020;1020.2020/0005318-0;02/05/2024;GTEC;2024.06.03
25617/2020;1020.2020/0004959-0;28/01/2021;GTEC;2024.06.03
25624/2020;1020.2020/0002424-5;27/01/2023;GTEC;2024.06.03
25898/2020;1020.2020/0005614-7;14/07/2022;GTEC;2024.06.03
259/2021;1020.2020/0000578-0;04/04/2023;GTEC;2024.06.03
259/2021;1020.2020/0000578-0;22/03/2022;GTEC;2024.06.03
25987/2020;1020.2020/0001537-8;14/03/2023;GTEC;2024.06.03
26049/2021;1020.2020/0000685-9;29/08/2022;GTEC;2024.06.03
26085/2021;1020.2021/0007157-1;21/07/2023;GTEC;2024.06.03
26100/2021;1020.2020/0000384-1;14/05/2021;GTEC;2024.06.03
26927/2021;1020.2021/0008277-8;11/08/2023;GTEC;2024.06.03
27161/2021;1020.2020/0001591-2;10/03/2023;GTEC;2024.06.03
27161/2021;1020.2020/0001591-2;24/02/2022;GTEC;2024.06.03
27161/2021;1020.2020/0001591-2;28/02/2024;GTEC;2024.06.03
27284/2020;1020.2020/0001538-6;24/01/2023;GTEC;2024.06.03
27768/2020;1020.2020/0002430-0;12/06/2023;GTEC;2024.06.03
28122/2021;1020.2020/0007616-4;12/04/2022;GTEC;2024.06.03
28184/2020;1020.2020/0003100-4;22/02/2021;GTEC;2024.06.03
28280/2020;1020.2020/0003092-0;17/01/2024;GTEC;2024.06.03
28329/2021;1020.2021/0008283-2;27/02/2023;GTEC;2024.06.03
28374/2020;1020.2020/0001626-9;23/01/2023;GTEC;2024.06.03
28538/2021;1020.2021/0009000-2;02/02/2022;GTEC;2024.06.03
28687/2023;1020.2020/0005618-0;27/10/2023;GTEC;2024.06.03
28867/2020;1020.2020/0005362-8;19/03/2024;GTEC;2024.06.03
28893/2020;1020.2020/0001281-6;08/07/2022;GTEC;2024.06.03
29012/2020;1020.2020/0003225-6;04/01/2021;GTEC;2024.06.03
29115/2021;1020.2021/0009479-2;17/08/2023;GTEC;2024.06.03
29119/2020;1020.2020/0001645-5;07/05/2021;GTEC;2024.06.03
29130/2020;1020.2020/0003726-6;27/08/2021;GTEC;2024.06.03
29412/2022;1020.2020/0000983-1;06/02/2023;GTEC;2024.06.03
29412/2022;1020.2020/0000983-1;09/11/2022;GTEC;2024.06.03
29412/2022;1020.2020/0000983-1;13/09/2022;GTEC;2024.06.03
29482/2020;1020.2020/0000983-1;19/01/2022;GTEC;2024.06.03
29581/2020;1020.2020/0001624-2;10/05/2021;GTEC;2024.06.03
29688/2020;1020.2020/0001553-0;29/11/2023;GTEC;2024.06.03
29756/2020;1020.2020/0001590-4;04/08/2021;GTEC;2024.06.03
29761/2021;1020.2021/0010810-6;22/02/2024;GTEC;2024.06.03
29761/2021;1020.2021/0010810-6;23/01/2024;GTEC;2024.06.03
29824/2020;1020.2020/0007479-0;07/04/2021;GTEC;2024.06.03
29997/2020;1020.2020/0001323-5;13/01/2023;GTEC;2024.06.03
30315/2023;1020.2020/0012667-6;18/01/2024;GTEC;2024.06.03
3068/2023;1020.2020/0002607-8;22/05/2023;GTEC;2024.06.03
3068/2023;1020.2020/0002607-8;28/02/2023;GTEC;2024.06.03
30772/2020;1020.2020/0003723-1;23/04/2021;GTEC;2024.06.03
30968/2023;1020.2020/0014092-0;16/11/2023;GTEC;2024.06.03
30968/2023;1020.2020/0014092-0;18/01/2024;GTEC;2024.06.03
31138/2020;1020.2020/0001627-7;25/11/2021;GTEC;2024.06.03
31145/2020;1020.2020/0002599-3;13/05/2022;GTEC;2024.06.03
31305/2020;1020.2020/0001615-3;23/08/2021;GTEC;2024.06.03
31389/2022;1020.2022/0012236-4;07/08/2023;GTEC;2024.06.03
31912/2023;1020.2020/0001911-0;04/10/2023;GTEC;2024.06.03
3192/2023;1020.2020/0015900-0;23/02/2023;GTEC;2024.06.03
31985/2023;1020.2020/0007971-6;02/02/2024;GTEC;2024.06.03
31985/2023;1020.2020/0007971-6;06/03/2024;GTEC;2024.06.03
31985/2023;1020.2020/0007971-6;09/11/2023;GTEC;2024.06.03
31985/2023;1020.2020/0007971-6;26/02/2024;GTEC;2024.06.03
32081/2021;1020.2020/0000661-1;16/05/2022;GTEC;2024.06.03
32081/2021;1020.2020/0000661-1;20/03/2023;GTEC;2024.06.03
32138/2020;1020.2021/0002876-5;07/02/2024;GTEC;2024.06.03
32138/2020;1020.2021/0002876-5;18/09/2023;GTEC;2024.06.03
32184/2020;1020.2020/0003226-4;16/03/2021;GTEC;2024.06.03
32184/2020;1020.2020/0003226-4;16/11/2021;GTEC;2024.06.03
32184/2020;1020.2020/0003226-4;21/07/2021;GTEC;2024.06.03
32362/2022;1020.2020/0001263-8;18/03/2024;GTEC;2024.06.03
32561/2022;1020.2020/0009148-1;22/09/2022;GTEC;2024.06.03
32561/2022;1020.2020/0009148-1;26/10/2022;GTEC;2024.06.03
32767/2020;1020.2020/0002628-0;15/03/2021;GTEC;2024.06.03
32849/2021;1020.2020/0001569-6;06/03/2024;GTEC;2024.06.03
32849/2021;1020.2020/0001569-6;09/11/2023;GTEC;2024.06.03
32945/2020;1020.2020/0002602-7;11/08/2023;GTEC;2024.06.03
32945/2020;1020.2020/0002602-7;16/06/2023;GTEC;2024.06.03
32957/2021;1020.2020/0002613-2;13/06/2022;GTEC;2024.06.03
33/2023;1020.2020/0012658-7;13/01/2023;GTEC;2024.06.03
33717/2022;1020.2020/0001246-8;27/09/2022;GTEC;2024.06.03
33802/2020;1020.2021/0012589-2;21/07/2023;GTEC;2024.06.03
33846/2022;1020.2020/0007967-8;12/04/2023;GTEC;2024.06.03
33846/2022;1020.2020/0007967-8;27/09/2022;GTEC;2024.06.03
33881/2023;1020.2020/0001538-6;10/01/2024;GTEC;2024.06.03
33881/2023;1020.2020/0001538-6;21/09/2023;GTEC;2024.06.03
34121/2020;1020.2020/0005385-7;03/02/2023;GTEC;2024.06.03
34345/2020;1020.2020/0002609-4;23/06/2023;GTEC;2024.06.03
34732/2020;1020.2020/0002601-9;17/03/2021;GTEC;2024.06.03
34952/2023;1020.2021/0000523-4;04/03/2024;GTEC;2024.06.03
34952/2023;1020.2021/0000523-4;05/10/2023;GTEC;2024.06.03
34952/2023;1020.2021/0000523-4;11/01/2024;GTEC;2024.06.03
34961/2020;1020.2020/0001917-9;25/10/2021;GTEC;2024.06.03
34961/2020;1020.2020/0001917-9;28/07/2021;GTEC;2024.06.03
35031/2021;1020.2021/0012230-3;09/11/2023;GTEC;2024.06.03
35285/2021;1020.2020/0006335-6;07/11/2022;GTEC;2024.06.03
35285/2021;1020.2020/0006335-6;23/05/2023;GTEC;2024.06.03
35285/2021;1020.2020/0006335-6;29/08/2022;GTEC;2024.06.03
35323/2020;1020.2020/0001884-9;21/01/2022;GTEC;2024.06.03
3543/2022;1020.2020/0004964-7;05/10/2022;GTEC;2024.06.03
3543/2022;1020.2020/0004964-7;15/01/2024;GTEC;2024.06.03
3543/2022;1020.2020/0004964-7;21/09/2023;GTEC;2024.06.03
3543/2022;1020.2020/0004964-7;30/10/2023;GTEC;2024.06.03
35478/2021;1020.2021/0010806-8;07/05/2024;GTEC;2024.06.03
35658/2021;1020.2021/0010801-7;29/06/2023;GTEC;2024.06.03
35682/2023;1020.2020/0002430-0;07/11/2023;GTEC;2024.06.03
35682/2023;1020.2020/0002430-0;22/01/2024;GTEC;2024.06.03
35835/2021;1020.2021/0010802-5;16/02/2022;GTEC;2024.06.03
35901/2020;1020.2020/0002608-6;29/11/2023;GTEC;2024.06.03
35926/2021;1020.2021/0010893-9;21/07/2023;GTEC;2024.06.03
35926/2021;1020.2021/0010893-9;23/08/2023;GTEC;2024.06.03
35926/2021;1020.2021/0010893-9;29/09/2023;GTEC;2024.06.03
35986/2023;1020.2023/0019000-0;13/05/2024;GTEC;2024.06.03
36026/2021;1020.2021/0012834-4;08/02/2023;GTEC;2024.06.03
36026/2021;1020.2021/0012834-4;08/11/2022;GTEC;2024.06.03
36026/2021;1020.2021/0012834-4;11/07/2022;GTEC;2024.06.03
36026/2021;1020.2021/0012834-4;29/11/2022;GTEC;2024.06.03
36067/2023;1020.2020/0013631-0;21/09/2023;GTEC;2024.06.03
36226/2021;1020.2021/0011550-1;17/03/2022;GTEC;2024.06.03
36226/2021;1020.2021/0011550-1;22/02/2022;GTEC;2024.06.03
36232/2021;1020.2021/0011541-2;10/03/2022;GTEC;2024.06.03
36232/2021;1020.2021/0011541-2;21/02/2022;GTEC;2024.06.03
36235/2021;1020.2021/0011543-9;18/02/2022;GTEC;2024.06.03
36308/2021;1020.2021/0011545-5;18/02/2022;GTEC;2024.06.03
36352/2021;1020.2020/0003096-2;10/05/2022;GTEC;2024.06.03
36352/2021;1020.2020/0003096-2;17/11/2022;GTEC;2024.06.03
36352/2021;1020.2020/0003096-2;22/12/2022;GTEC;2024.06.03
36425/2021;1020.2020/0007618-0;16/05/2022;GTEC;2024.06.03
36464/2022;1020.2021/0010802-5;03/01/2023;GTEC;2024.06.03
36464/2022;1020.2021/0010802-5;27/03/2023;GTEC;2024.06.03
36515/2021;1020.2020/0013156-4;14/09/2021;GTEC;2024.06.03
36616/2021;1020.2020/0002428-8;09/06/2022;GTEC;2024.06.03
36616/2021;1020.2020/0002428-8;18/01/2023;GTEC;2024.06.03
36616/2021;1020.2020/0002428-8;27/07/2023;GTEC;2024.06.03
36789/2020;1020.2020/0003382-1;30/04/2021;GTEC;2024.06.03
36849/2020;1020.2020/0003724-0;09/11/2021;GTEC;2024.06.03
36849/2020;1020.2020/0003724-0;17/02/2021;GTEC;2024.06.03
36972/2021;1020.2021/0011549-8;08/11/2021;GTEC;2024.06.03
37491/2020;1020.2020/0002614-0;01/03/2023;GTEC;2024.06.03
37515/2021;1020.2020/0003225-6;08/03/2023;GTEC;2024.06.03
37515/2021;1020.2020/0003225-6;31/08/2022;GTEC;2024.06.03
3784/2020;1020.2020/0000771-5;24/01/2022;GTEC;2024.06.03
3784/2020;1020.2020/0000771-5;30/05/2022;GTEC;2024.06.03
37913/2021;1020.2021/0011665-6;05/06/2023;GTEC;2024.06.03
38088/2020;1020.2020/0001957-8;22/03/2023;GTEC;2024.06.03
38103/2023;1020.2020/0005622-8;08/11/2023;GTEC;2024.06.03
38308/2020;1020.2020/0002433-4;15/10/2021;GTEC;2024.06.03
38325/2020;1020.2020/0002429-6;28/03/2023;GTEC;2024.06.03
38331/2020;1020.2020/0002431-8;13/06/2023;GTEC;2024.06.03
38331/2020;1020.2020/0002431-8;24/07/2023;GTEC;2024.06.03
38462/2021;1020.2021/0012238-9;12/07/2022;GTEC;2024.06.03
38462/2021;1020.2021/0012238-9;30/09/2022;GTEC;2024.06.03
38828/2020;1020.2020/0002426-1;03/05/2022;GTEC;2024.06.03
38870/2021;1020.2021/0012250-8;13/07/2022;GTEC;2024.06.03
38883/2021;1020.2021/0012366-0;06/03/2023;GTEC;2024.06.03
38883/2021;1020.2021/0012366-0;24/02/2023;GTEC;2024.06.03
38961/2021;1020.2020/0002615-9;13/06/2022;GTEC;2024.06.03
38961/2021;1020.2020/0002615-9;27/10/2023;GTEC;2024.06.03
39004/2021;1020.2021/0012283-4;15/03/2024;GTEC;2024.06.03
39004/2021;1020.2021/0012283-4;29/06/2023;GTEC;2024.06.03
39064/2021;1020.2021/0013851-0;18/01/2022;GTEC;2024.06.03
39167/2021;1020.2020/0000337-0;10/06/2022;GTEC;2024.06.03
39538/2020;1020.2020/0004498-0;17/03/2021;GTEC;2024.06.03
39620/2020;1020.2020/0007482-0;05/05/2021;GTEC;2024.06.03
39620/2020;1020.2020/0007482-0;13/08/2021;GTEC;2024.06.03
40156/2021;1020.2021/0012952-9;02/08/2023;GTEC;2024.06.03
40156/2021;1020.2021/0012952-9;21/09/2023;GTEC;2024.06.03
40275/2022;1020.2020/0001745-1;13/12/2022;GTEC;2024.06.03
40275/2022;1020.2020/0001745-1;17/10/2022;GTEC;2024.06.03
40352/2022;1020.2022/0016301-0;11/09/2023;GTEC;2024.06.03
40627/2021;1020.2021/0012583-3;29/05/2024;GTEC;2024.06.03
40662/2020;1020.2020/0006127-2;15/03/2024;GTEC;2024.06.03
40662/2020;1020.2020/0006127-2;21/03/2024;GTEC;2024.06.03
40662/2020;1020.2020/0006127-2;28/05/2024;GTEC;2024.06.03
40662/2020;1020.2020/0006127-2;28/09/2023;GTEC;2024.06.03
40694/2022;1020.2020/0011951-3;19/12/2022;GTEC;2024.06.03
40774/2020;1020.2020/0005317-2;19/02/2024;GTEC;2024.06.03
40843/2021;1020.2020/0003227-2;03/09/2021;GTEC;2024.06.03
40872/2021;1020.2020/0009151-1;26/11/2021;GTEC;2024.06.03
40899/2020;1020.2020/0003232-9;29/01/2024;GTEC;2024.06.03
40989/2020;1020.2020/0006336-4;27/04/2021;GTEC;2024.06.03
41008/2020;1020.2020/0007965-1;04/01/2021;GTEC;2024.06.03
41008/2020;1020.2020/0007965-1;15/09/2021;GTEC;2024.06.03
41207/2021;1020.2020/0011956-4;07/03/2023;GTEC;2024.06.03
41207/2021;1020.2020/0011956-4;18/10/2022;GTEC;2024.06.03
41494/2021;1020.2021/0014053-0;13/02/2023;GTEC;2024.06.03
4159/2021;1020.2021/0001230-3;07/10/2022;GTEC;2024.06.03
42102/2020;1020.2020/0009075-2;26/08/2021;GTEC;2024.06.03
42384/2020;1020.2020/0003534-4;30/01/2024;GTEC;2024.06.03
4240/2021;1020.2021/0001089-0;30/11/2022;GTEC;2024.06.03
42416/2020;1020.2020/0005612-0;22/03/2021;GTEC;2024.06.03
43008/2021;1020.2021/0013613-4;07/11/2023;GTEC;2024.06.03
43329/2020;1020.2020/0003227-2;28/06/2021;GTEC;2024.06.03
43510/2021;1020.2021/0014055-7;17/05/2022;GTEC;2024.06.03
43510/2021;1020.2021/0014055-7;21/01/2022;GTEC;2024.06.03
4359/2020;1020.2020/0001397-9;22/03/2023;GTEC;2024.06.03
43624/2021;1020.2021/0013261-9;06/07/2023;GTEC;2024.06.03
43624/2021;1020.2021/0013261-9;31/07/2023;GTEC;2024.06.03
43776/2021;1020.2021/0013609-6;27/03/2024;GTEC;2024.06.03
43824/2020;1020.2020/0003095-4;15/03/2021;GTEC;2024.06.03
43838/2020;1020.2020/0005003-3;13/02/2023;GTEC;2024.06.03
43903/2020;1020.2021/0003550-8;09/03/2023;GTEC;2024.06.03
44127/2021;1020.2020/0006129-9;01/10/2021;GTEC;2024.06.03
44127/2021;1020.2020/0006129-9;08/03/2022;GTEC;2024.06.03
44127/2021;1020.2020/0006129-9;22/11/2022;GTEC;2024.06.03
44127/2021;1020.2020/0006129-9;22/12/2022;GTEC;2024.06.03
44127/2021;1020.2020/0006129-9;23/05/2022;GTEC;2024.06.03
4424/2020;1020.2020/0001392-8;22/03/2023;GTEC;2024.06.03
4424/2020;1020.2020/0001392-8;24/07/2023;GTEC;2024.06.03
44327/2020;1020.2020/0005619-8;03/04/2023;GTEC;2024.06.03
44327/2020;1020.2020/0005619-8;23/05/2022;GTEC;2024.06.03
44401/2021;1020.2020/0005612-0;13/10/2021;GTEC;2024.06.03
44450/2020;1020.2020/0003224-8;17/05/2024;GTEC;2024.06.03
44450/2020;1020.2020/0003224-8;29/01/2024;GTEC;2024.06.03
44725/2021;1020.2020/0006336-4;07/03/2023;GTEC;2024.06.03
44725/2021;1020.2020/0006336-4;16/09/2022;GTEC;2024.06.03
44725/2021;1020.2020/0006336-4;26/06/2023;GTEC;2024.06.03
44756/2022;1020.2021/0000726-1;12/01/2023;GTEC;2024.06.03
44866/2020;1020.2020/0003731-2;11/03/2021;GTEC;2024.06.03
44890/2022;1020.2020/0015709-1;03/10/2022;GTEC;2024.06.03
44890/2022;1020.2020/0015709-1;17/11/2022;GTEC;2024.06.03
45020/2023;1020.2021/0018600-0;02/02/2024;GTEC;2024.06.03
4528/2022;1020.2020/0001507-6;11/05/2022;GTEC;2024.06.03
45346/2020;1020.2020/0008079-0;06/05/2021;GTEC;2024.06.03
45419/2021;1020.2020/0007479-0;05/09/2022;GTEC;2024.06.03
45419/2021;1020.2020/0007479-0;20/06/2022;GTEC;2024.06.03
45419/2021;1020.2020/0007479-0;28/03/2023;GTEC;2024.06.03
4548/2022;1020.2020/0003538-7;19/08/2022;GTEC;2024.06.03
45550/2020;1020.2020/0003096-2;07/05/2021;GTEC;2024.06.03
45610/2020;1020.2020/0005605-8;08/10/2021;GTEC;2024.06.03
45641/2021;1020.2020/0014818-1;02/02/2022;GTEC;2024.06.03
45641/2021;1020.2020/0014818-1;04/04/2022;GTEC;2024.06.03
45646/2020;1020.2020/0006334-8;19/04/2021;GTEC;2024.06.03
45677/2020;1020.2020/0003097-0;01/07/2021;GTEC;2024.06.03
45684/2020;1020.2020/0004720-2;13/03/2023;GTEC;2024.06.03
45730/2020;1020.2020/0003533-6;04/03/2021;GTEC;2024.06.03
45783/2020;1020.2020/0004493-9;05/04/2021;GTEC;2024.06.03
45799/2020;1020.2020/0005611-2;08/10/2021;GTEC;2024.06.03
45799/2020;1020.2020/0005611-2;26/06/2023;GTEC;2024.06.03
4581/2020;1020.2020/0003099-7;22/01/2024;GTEC;2024.06.03
45871/2020;1020.2020/0006122-1;06/03/2023;GTEC;2024.06.03
45871/2020;1020.2020/0006122-1;09/08/2023;GTEC;2024.06.03
46025/2022;1020.2021/0019190-9;10/10/2022;GTEC;2024.06.03
46132/2020;1020.2020/0005623-6;06/06/2023;GTEC;2024.06.03
46176/2021;1020.2021/0014840-0;06/10/2023;GTEC;2024.06.03
46176/2021;1020.2021/0014840-0;13/06/2023;GTEC;2024.06.03
46176/2021;1020.2021/0014840-0;17/11/2022;GTEC;2024.06.03
46176/2021;1020.2021/0014840-0;19/09/2022;GTEC;2024.06.03
46176/2021;1020.2021/0014840-0;29/11/2022;GTEC;2024.06.03
46217/2022;1020.2020/0012923-3;14/07/2023;GTEC;2024.06.03
46217/2022;1020.2020/0012923-3;28/02/2023;GTEC;2024.06.03
46303/2020;1020.2020/0006335-6;22/04/2021;GTEC;2024.06.03
46417/2020;1020.2020/0007618-0;26/04/2021;GTEC;2024.06.03
46640/2020;1020.2020/0003720-7;22/09/2021;GTEC;2024.06.03
46707/2020;1020.2020/0003098-9;17/01/2024;GTEC;2024.06.03
46813/2023;1020.2021/0014840-0;09/02/2024;GTEC;2024.06.03
47142/2021;1020.2020/0002600-0;15/06/2022;GTEC;2024.06.03
47197/2021;1020.2020/0001624-2;14/06/2022;GTEC;2024.06.03
47337/2020;1020.2020/0003263-9;28/02/2024;GTEC;2024.06.03
47344/2020;1020.2020/0004107-7;19/11/2021;GTEC;2024.06.03
47417/2020;1020.2020/0006125-6;29/05/2023;GTEC;2024.06.03
47534/2021;1020.2020/0001645-5;28/06/2022;GTEC;2024.06.03
47566/2020;1020.2020/0004155-7;12/03/2021;GTEC;2024.06.03
47577/2020;1020.2020/0004388-6;08/04/2024;GTEC;2024.06.03
4768/2020;1020.2020/0000798-7;26/02/2021;GTEC;2024.06.03
47707/2020;1020.2020/0004499-8;08/04/2021;GTEC;2024.06.03
47769/2023;1020.2020/0005623-6;02/02/2024;GTEC;2024.06.03
47769/2023;1020.2020/0005623-6;05/01/2024;GTEC;2024.06.03
47859/2020;1020.2020/0004165-4;07/07/2021;GTEC;2024.06.03
47907/2020;1020.2020/0005618-0;02/03/2023;GTEC;2024.06.03
48029/2020;1020.2020/0004495-5;08/09/2021;GTEC;2024.06.03
48060/2021;1020.2021/0015132-0;19/12/2022;GTEC;2024.06.03
48116/2020;1020.2020/0004718-0;03/04/2024;GTEC;2024.06.03
48116/2020;1020.2020/0004718-0;29/05/2024;GTEC;2024.06.03
48128/2020;1020.2020/0004386-0;08/09/2021;GTEC;2024.06.03
48128/2020;1020.2020/0004386-0;30/11/2021;GTEC;2024.06.03
48353/2020;1020.2020/0006331-3;18/08/2021;GTEC;2024.06.03
48358/2020;1020.2020/0004396-7;05/04/2021;GTEC;2024.06.03
48404/2020;1020.2020/0007480-3;07/10/2021;GTEC;2024.06.03
48404/2020;1020.2020/0007480-3;26/05/2023;GTEC;2024.06.03
48459/2022;1020.2022/0020000-4;09/05/2024;GTEC;2024.06.03
48643/2020;1020.2020/0014446-1;09/03/2023;GTEC;2024.06.03
48654/2020;1020.2020/0007288-6;11/08/2021;GTEC;2024.06.03
48654/2020;1020.2020/0007288-6;12/01/2021;GTEC;2024.06.03
48669/2020;1020.2020/0004587-0;04/04/2023;GTEC;2024.06.03
48669/2020;1020.2020/0004587-0;25/07/2023;GTEC;2024.06.03
48799/2020;1020.2020/0004392-4;15/07/2021;GTEC;2024.06.03
48952/2021;1020.2021/0015604-6;17/02/2023;GTEC;2024.06.03
49047/2020;1020.2020/0005622-8;03/06/2022;GTEC;2024.06.03
49047/2020;1020.2020/0005622-8;26/06/2023;GTEC;2024.06.03
49058/2020;1020.2020/0008893-6;08/02/2022;GTEC;2024.06.03
49058/2020;1020.2020/0008893-6;29/10/2021;GTEC;2024.06.03
49078/2020;1020.2020/0007299-1;27/12/2021;GTEC;2024.06.03
49078/2020;1020.2020/0007299-1;30/08/2021;GTEC;2024.06.03
49110/2021;1020.2020/0004498-0;21/06/2022;GTEC;2024.06.03
49127/2021;1020.2020/0004499-8;20/06/2022;GTEC;2024.06.03
49130/2020;1020.2020/0007481-1;03/05/2021;GTEC;2024.06.03
49216/2020;1020.2020/0005310-5;04/11/2021;GTEC;2024.06.03
49216/2020;1020.2020/0005310-5;20/04/2021;GTEC;2024.06.03
49287/2020;1020.2020/0004387-8;19/03/2021;GTEC;2024.06.03
49341/2020;1020.2020/0004394-0;06/04/2021;GTEC;2024.06.03
49574/2021;1020.2021/0015616-0;09/02/2022;GTEC;2024.06.03
49601/2020;1020.2020/0007289-4;28/09/2021;GTEC;2024.06.03
49729/2020;1020.2020/0004391-6;15/05/2024;GTEC;2024.06.03
49854/2020;1020.2020/0007485-4;04/07/2023;GTEC;2024.06.03
49854/2020;1020.2020/0007485-4;20/03/2024;GTEC;2024.06.03
49862/2021;1020.2020/0000976-9;22/06/2022;GTEC;2024.06.03
49862/2021;1020.2020/0000976-9;27/09/2022;GTEC;2024.06.03
50035/2020;1020.2020/0005313-0;06/12/2022;GTEC;2024.06.03
50303/2020;1020.2020/0004714-8;05/12/2022;GTEC;2024.06.03
50303/2020;1020.2020/0004714-8;19/07/2023;GTEC;2024.06.03
50472/2020;1020.2020/0004752-0;18/02/2021;GTEC;2024.06.03
50527/2020;1020.2020/0005321-0;08/03/2021;GTEC;2024.06.03
50580/2020;1020.2020/0005319-9;04/02/2021;GTEC;2024.06.03
50666/2022;1020.2021/0013851-0;30/03/2023;GTEC;2024.06.03
5095/2022;1020.2022/0001710-2;12/09/2022;GTEC;2024.06.03
5095/2022;1020.2022/0001710-2;30/05/2022;GTEC;2024.06.03
51073/2021;1020.2021/0016452-9;08/12/2022;GTEC;2024.06.03
51073/2021;1020.2021/0016452-9;21/11/2022;GTEC;2024.06.03
51162/2020;1020.2020/0006130-2;13/04/2021;GTEC;2024.06.03
51655/2020;1020.2020/0007971-6;26/05/2023;GTEC;2024.06.03
51757/2020;1020.2020/0006124-8;15/02/2022;GTEC;2024.06.03
51757/2020;1020.2020/0006124-8;19/10/2022;GTEC;2024.06.03
52287/2023;1020.2021/0009479-2;01/02/2024;GTEC;2024.06.03
52291/2020;1020.2020/0007536-2;14/02/2022;GTEC;2024.06.03
52411/2021;1020.2021/0017847-3;11/04/2022;GTEC;2024.06.03
52414/2020;1020.2020/0005821-2;03/08/2023;GTEC;2024.06.03
52755/2022;1020.2022/0021760-8;07/02/2023;GTEC;2024.06.03
52804/2021;1020.2021/0018600-0;29/08/2023;GTEC;2024.06.03
52940/2021;1020.2021/0019213-1;23/03/2022;GTEC;2024.06.03
53218/2021;1020.2020/0002425-3;18/07/2022;GTEC;2024.06.03
53218/2021;1020.2020/0002425-3;20/03/2023;GTEC;2024.06.03
53345/2022;1020.2021/0004506-6;05/12/2022;GTEC;2024.06.03
53345/2022;1020.2021/0004506-6;10/07/2023;GTEC;2024.06.03
53345/2022;1020.2021/0004506-6;23/05/2023;GTEC;2024.06.03
53345/2022;1020.2021/0004506-6;27/09/2023;GTEC;2024.06.03
53473/2023;1020.2023/0027013-6;03/04/2024;GTEC;2024.06.03
53632/2020;1020.2020/0006329-1;30/05/2022;GTEC;2024.06.03
53641/2020;1020.2020/0005828-0;28/02/2023;GTEC;2024.06.03
53674/2020;1020.2020/0007794-2;12/01/2024;GTEC;2024.06.03
53937/2020;1020.2020/0007801-9;12/04/2024;GTEC;2024.06.03
53979/2021;1020.2020/0006334-8;15/02/2023;GTEC;2024.06.03
53979/2021;1020.2020/0006334-8;16/09/2022;GTEC;2024.06.03
54157/2020;1020.2020/0007005-0;01/09/2023;GTEC;2024.06.03
54188/2020;1020.2020/0007004-2;31/05/2021;GTEC;2024.06.03
54272/2020;1020.2020/0006376-3;08/03/2024;GTEC;2024.06.03
54272/2020;1020.2020/0006376-3;18/10/2023;GTEC;2024.06.03
54299/2020;1020.2020/0007086-7;15/03/2021;GTEC;2024.06.03
5446/2021;1020.2021/0001249-4;07/06/2023;GTEC;2024.06.03
5446/2021;1020.2021/0001249-4;26/06/2023;GTEC;2024.06.03
54478/2020;1020.2020/0006330-5;09/04/2021;GTEC;2024.06.03
54509/2021;1020.2020/0007288-6;03/01/2023;GTEC;2024.06.03
54643/2020;1020.2020/0008466-3;17/05/2021;GTEC;2024.06.03
54645/2020;1020.2020/0008464-7;24/09/2021;GTEC;2024.06.03
54795/2020;1020.2020/0008463-9;31/08/2021;GTEC;2024.06.03
54797/2020;1020.2020/0008077-3;27/09/2021;GTEC;2024.06.03
54908/2021;1020.2021/0019130-5;05/01/2023;GTEC;2024.06.03
54908/2021;1020.2021/0019130-5;13/05/2022;GTEC;2024.06.03
55026/2020;1020.2020/0007003-4;08/05/2023;GTEC;2024.06.03
55227/2022;1020.2021/0001766-6;05/05/2023;GTEC;2024.06.03
