processo;despacho;contagem_dom;contagem_dispatched
1020.2022/0010599-0;deferido;1;correto
1020.2022/0010601-6;deferido;1;correto
1020.2022/0010602-4;deferido;1;correto
1020.2022/0010603-2;deferido;1;correto
1020.2022/0010605-9;deferido;1;correto
1020.2022/0010607-5;deferido;1;correto
1020.2022/0010608-3;deferido;1;correto
1020.2022/0010610-5;deferido;1;correto
1020.2022/0010504-4;deferido;1;correto
1020.2022/0010503-6;deferido;1;correto
1020.2022/0010477-3;deferido;1;correto
1020.2022/0010422-6;deferido;1;correto
1020.2022/0010423-4;deferido;1;correto
1020.2022/0010426-9;deferido;1;correto
1020.2022/0010427-7;deferido;1;correto
1020.2022/0010430-7;deferido;1;correto
1020.2022/0010431-5;deferido;1;correto
1020.2022/0010470-6;deferido;1;correto
1020.2022/0010474-9;deferido;1;correto
1020.2022/0010475-7;deferido;1;correto
1020.2022/0010476-5;deferido;1;correto
1020.2022/0010480-3;deferido;1;correto
1020.2022/0010502-8;deferido;1;correto
1020.2022/0010482-0;deferido;1;correto
1020.2022/0010485-4;deferido;1;correto
1020.2022/0010487-0;deferido;1;correto
1020.2022/0010491-9;deferido;1;correto
1020.2022/0010494-3;deferido;1;correto
1020.2022/0010495-1;deferido;1;correto
1020.2022/0010497-8;deferido;1;correto
1020.2022/0010498-6;deferido;1;correto
1020.2022/0010500-1;deferido;1;correto
1020.2022/0010611-3;deferido;1;correto
1020.2022/0010612-1;deferido;1;correto
1020.2022/0010613-0;deferido;1;correto
1020.2022/0010758-6;deferido;1;correto
1020.2022/0010762-4;deferido;1;correto
1020.2022/0010763-2;deferido;1;correto
1020.2022/0010764-0;deferido;1;correto
1020.2022/0010767-5;deferido;1;correto
1020.2022/0010768-3;deferido;1;correto
1020.2022/0010769-1;deferido;1;correto
1020.2022/0010770-5;deferido;1;correto
1020.2022/0010773-0;deferido;1;correto
1020.2022/0010774-8;deferido;1;correto
1020.2022/0010779-9;deferido;1;correto
1020.2022/0010755-1;deferido;1;correto
1020.2022/0010786-1;deferido;1;correto
1020.2022/0010788-8;deferido;1;correto
1020.2022/0010790-0;deferido;1;correto
1020.2022/0010791-8;deferido;1;correto
1020.2022/0010792-6;deferido;1;correto
1020.2022/0010795-0;deferido;1;correto
1020.2022/0010803-5;deferido;1;correto
1020.2022/0010805-1;deferido;1;correto
1020.2022/0010806-0;deferido;1;correto
1020.2022/0010757-8;deferido;1;correto
1020.2022/0010615-6;deferido;1;correto
1020.2022/0010616-4;deferido;1;correto
1020.2022/0010617-2;deferido;1;correto
1020.2022/0010658-0;deferido;1;correto
1020.2022/0010660-1;deferido;1;correto
1020.2022/0010661-0;deferido;1;correto
1020.2022/0010665-2;deferido;1;correto
1020.2022/0010666-0;deferido;1;correto
1020.2022/0010669-5;deferido;1;correto
1020.2022/0010670-9;deferido;1;correto
1020.2022/0010673-3;deferido;1;correto
1020.2022/0010675-0;deferido;1;correto
1020.2022/0010676-8;deferido;1;correto
1020.2022/0010677-6;deferido;1;correto
1020.2022/0010678-4;deferido;1;correto
1020.2022/0010752-7;deferido;1;correto
1020.2022/0010680-6;deferido;1;correto
1020.2022/0010681-4;deferido;1;correto
1020.2022/0010685-7;deferido;1;correto
1020.2022/0010688-1;deferido;1;correto
1020.2022/0010734-9;deferido;1;correto
1020.2022/0010749-7;deferido;1;correto
1020.2022/0010751-9;deferido;1;correto
1020.2022/0010420-0;deferido;1;correto
1020.2022/0010419-6;deferido;1;correto
1020.2022/0010417-0;deferido;1;correto
1020.2022/0010164-2;deferido;1;correto
1020.2022/0010167-7;deferido;1;correto
1020.2022/0010168-5;deferido;1;correto
1020.2022/0010171-5;deferido;1;correto
1020.2022/0010175-8;deferido;1;correto
1020.2022/0010177-4;deferido;1;correto
1020.2022/0010178-2;deferido;1;correto
1020.2022/0010180-4;deferido;1;correto
1020.2022/0010193-6;deferido;1;correto
1020.2022/0010161-8;deferido;1;correto
1020.2022/0010195-2;deferido;1;correto
1020.2022/0010196-0;deferido;1;correto
1020.2022/0010197-9;deferido;1;correto
1020.2022/0010201-0;deferido;1;correto
1020.2022/0010206-1;deferido;1;correto
1020.2022/0010208-8;deferido;1;correto
1020.2022/0010211-8;deferido;1;correto
1020.2022/0010213-4;deferido;1;correto
1020.2022/0010214-2;deferido;1;correto
1020.2022/0010162-6;deferido;1;correto
1020.2022/0010160-0;deferido;1;correto
1020.2022/0010103-0;deferido;1;correto
1020.2022/0010086-7;deferido;1;correto
1020.2022/0010088-3;deferido;1;correto
1020.2022/0010089-1;deferido;1;correto
1020.2022/0010090-5;deferido;1;correto
1020.2022/0010091-3;deferido;1;correto
1020.2022/0010093-0;deferido;1;correto
1020.2022/0010097-2;deferido;1;correto
1020.2022/0010098-0;deferido;1;correto
1020.2022/0010102-2;deferido;1;correto
1020.2022/0010104-9;deferido;1;correto
1020.2022/0010159-6;deferido;1;correto
1020.2022/0010142-1;deferido;1;correto
1020.2022/0010144-8;deferido;1;correto
1020.2022/0010145-6;deferido;1;correto
1020.2022/0010146-4;deferido;1;correto
1020.2022/0010147-2;deferido;1;correto
1020.2022/0010148-0;deferido;1;correto
1020.2022/0010153-7;deferido;1;correto
1020.2022/0010154-5;deferido;1;correto
1020.2022/0010156-1;deferido;1;correto
1020.2022/0010157-0;deferido;1;correto
1020.2022/0010158-8;deferido;1;correto
1020.2022/0010215-0;deferido;1;correto
1020.2022/0010217-7;deferido;1;correto
1020.2022/0010371-8;deferido;1;correto
1020.2022/0010308-4;deferido;1;correto
1020.2022/0010309-2;deferido;1;correto
1020.2022/0010311-4;deferido;1;correto
1020.2022/0010312-2;deferido;1;correto
1020.2022/0010314-9;deferido;1;correto
1020.2022/0010315-7;deferido;1;correto
1020.2022/0010317-3;deferido;1;correto
1020.2022/0010318-1;deferido;1;correto
1020.2022/0010319-0;deferido;1;correto
1020.2022/0010369-6;deferido;1;correto
1020.2022/0010305-0;deferido;1;correto
1020.2022/0010373-4;deferido;1;correto
1020.2022/0010404-8;deferido;1;correto
1020.2022/0010406-4;deferido;1;correto
1020.2022/0010407-2;deferido;1;correto
1020.2022/0010410-2;deferido;1;correto
1020.2022/0010411-0;deferido;1;correto
1020.2022/0010412-9;deferido;1;correto
1020.2022/0010413-7;deferido;1;correto
1020.2022/0010414-5;deferido;1;correto
1020.2022/0010415-3;deferido;1;correto
1020.2022/0010306-8;deferido;1;correto
1020.2022/0010304-1;deferido;1;correto
1020.2022/0010218-5;deferido;1;correto
1020.2022/0010219-3;deferido;1;correto
1020.2022/0010220-7;deferido;1;correto
1020.2022/0010221-5;deferido;1;correto
1020.2022/0010222-3;deferido;1;correto
1020.2022/0010223-1;deferido;1;correto
1020.2022/0010224-0;deferido;1;correto
1020.2022/0010225-8;deferido;1;correto
1020.2022/0010227-4;deferido;1;correto
1020.2022/0010276-2;deferido;1;correto
1020.2022/0010282-7;deferido;1;correto
1020.2022/0010287-8;deferido;1;correto
1020.2022/0010302-5;deferido;1;correto
1020.2022/0010288-6;deferido;1;correto
1020.2022/0010292-4;deferido;1;correto
1020.2022/0010294-0;deferido;1;correto
1020.2022/0010295-9;deferido;1;correto
1020.2022/0010297-5;deferido;1;correto
1020.2022/0010299-1;deferido;1;correto
1020.2022/0010300-9;deferido;1;correto
1020.2022/0010301-7;deferido;1;correto
1020.2022/0010083-2;deferido;1;correto
1020.2022/0010901-5;deferido;1;correto
1020.2022/0011315-2;deferido;1;correto
1020.2022/0011316-0;deferido;1;correto
1020.2022/0011318-7;deferido;1;correto
1020.2022/0011319-5;deferido;1;correto
1020.2022/0011320-9;deferido;1;correto
1020.2022/0011321-7;deferido;1;correto
1020.2022/0011322-5;deferido;1;correto
1020.2022/0011323-3;deferido;1;correto
1020.2022/0011324-1;deferido;1;correto
1020.2022/0011325-0;deferido;1;correto
1020.2022/0011326-8;deferido;1;correto
1020.2022/0011327-6;deferido;1;correto
1020.2022/0011332-2;deferido;1;correto
1020.2022/0011333-0;deferido;1;correto
1020.2022/0011336-5;deferido;1;correto
1020.2022/0011338-1;deferido;1;correto
1020.2022/0011339-0;deferido;1;correto
1020.2022/0011407-8;deferido;1;correto
1020.2022/0011409-4;deferido;1;correto
1020.2022/0011411-6;deferido;1;correto
1020.2022/0011412-4;deferido;1;correto
1020.2022/0011413-2;deferido;1;correto
1020.2022/0011415-9;deferido;1;correto
1020.2022/0011416-7;deferido;1;correto
1020.2022/0011309-8;deferido;1;correto
1020.2022/0011305-5;deferido;1;correto
1020.2022/0011283-0;deferido;1;correto
1020.2022/0011232-6;deferido;1;correto
1020.2022/0011234-2;deferido;1;correto
1020.2022/0011235-0;deferido;1;correto
1020.2022/0011237-7;deferido;1;correto
1020.2022/0011239-3;deferido;1;correto
1020.2022/0011240-7;deferido;1;correto
1020.2022/0011242-3;deferido;1;correto
1020.2022/0011278-4;deferido;1;correto
1020.2022/0011279-2;deferido;1;correto
1020.2022/0011282-2;deferido;1;correto
1020.2022/0011285-7;deferido;1;correto
1020.2022/0011287-3;deferido;1;correto
1020.2022/0011288-1;deferido;1;correto
1020.2022/0011289-0;deferido;1;correto
1020.2022/0011290-3;deferido;1;correto
1020.2022/0011291-1;deferido;1;correto
1020.2022/0011292-0;deferido;1;correto
1020.2022/0011293-8;deferido;1;correto
1020.2022/0011294-6;deferido;1;correto
1020.2022/0011295-4;deferido;1;correto
1020.2022/0011296-2;deferido;1;correto
1020.2022/0011298-9;deferido;1;correto
1020.2022/0011300-4;deferido;1;correto
1020.2022/0011301-2;deferido;1;correto
1020.2022/0011417-5;deferido;1;correto
1020.2022/0011418-3;deferido;1;correto
1020.2022/0011419-1;deferido;1;correto
1020.2022/0011523-6;deferido;1;correto
1020.2022/0011524-4;deferido;1;correto
1020.2022/0011525-2;deferido;1;correto
1020.2022/0011526-0;deferido;1;correto
1020.2022/0011527-9;deferido;1;correto
1020.2022/0011530-9;deferido;1;correto
1020.2022/0011531-7;deferido;1;correto
1020.2022/0011535-0;deferido;1;correto
1020.2022/0011536-8;deferido;1;correto
1020.2022/0011601-1;deferido;1;correto
1020.2022/0011602-0;deferido;1;correto
1020.2022/0011603-8;deferido;1;correto
1020.2022/0011607-0;deferido;1;correto
1020.2022/0011612-7;deferido;1;correto
1020.2022/0011613-5;deferido;1;correto
1020.2022/0011615-1;deferido;1;correto
1020.2022/0011522-8;deferido;1;correto
1020.2022/0011518-0;deferido;1;correto
1020.2022/0011420-5;deferido;1;correto
1020.2022/0011442-6;deferido;1;correto
1020.2022/0011421-3;deferido;1;correto
1020.2022/0011422-1;deferido;1;correto
1020.2022/0011424-8;deferido;1;correto
1020.2022/0011425-6;deferido;1;correto
1020.2022/0011426-4;deferido;1;correto
1020.2022/0011436-1;deferido;1;correto
1020.2022/0011441-8;deferido;1;correto
1020.2022/0011517-1;deferido;1;correto
1020.2022/0011493-0;deferido;1;correto
1020.2022/0011494-9;deferido;1;correto
1020.2022/0011506-6;deferido;1;correto
1020.2022/0011507-4;deferido;1;correto
1020.2022/0011508-2;deferido;1;correto
1020.2022/0011509-0;deferido;1;correto
1020.2022/0011511-2;deferido;1;correto
1020.2022/0011513-9;deferido;1;correto
1020.2022/0011514-7;deferido;1;correto
1020.2022/0011515-5;deferido;1;correto
1020.2022/0011231-8;deferido;1;correto
1020.2022/0011230-0;deferido;1;correto
1020.2022/0011229-6;deferido;1;correto
1020.2022/0010963-5;deferido;1;correto
1020.2022/0010964-3;deferido;1;correto
1020.2022/0010965-1;deferido;1;correto
1020.2022/0010966-0;deferido;1;correto
1020.2022/0010967-8;deferido;1;correto
1020.2022/0010976-7;deferido;1;correto
1020.2022/0010980-5;deferido;1;correto
1020.2022/0011041-2;deferido;1;correto
1020.2022/0010959-7;deferido;1;correto
1020.2022/0011042-0;deferido;1;correto
1020.2022/0011045-5;deferido;1;correto
1020.2022/0011054-4;deferido;1;correto
1020.2022/0011056-0;deferido;1;correto
1020.2022/0011057-9;deferido;1;correto
1020.2022/0011058-7;deferido;1;correto
1020.2022/0011059-5;deferido;1;correto
1020.2022/0011100-1;deferido;1;correto
1020.2022/0011101-0;deferido;1;correto
1020.2022/0010962-7;deferido;1;correto
1010.2020/0006558-3;deferido;1;correto
1020.2022/0011104-4;deferido;1;correto
1020.2022/0010933-3;deferido;1;correto
1020.2022/0010903-1;deferido;1;correto
1020.2022/0010904-0;deferido;1;correto
1020.2022/0010913-9;deferido;1;correto
1020.2022/0010920-1;deferido;1;correto
1020.2022/0010921-0;deferido;1;correto
1020.2022/0010924-4;deferido;1;correto
1020.2022/0010925-2;deferido;1;correto
1020.2022/0010926-0;deferido;1;correto
1020.2022/0010927-9;deferido;1;correto
1020.2022/0010928-7;deferido;1;correto
1020.2022/0010929-5;deferido;1;correto
1020.2022/0010934-1;deferido;1;correto
1020.2022/0010936-8;deferido;1;correto
1020.2022/0010938-4;deferido;1;correto
1020.2022/0010940-6;deferido;1;correto
1020.2022/0010942-2;deferido;1;correto
1020.2022/0010943-0;deferido;1;correto
1020.2022/0010945-7;deferido;1;correto
1020.2022/0010948-1;deferido;1;correto
1020.2022/0010949-0;deferido;1;correto
1020.2022/0010953-8;deferido;1;correto
1020.2022/0010954-6;deferido;1;correto
1020.2022/0011103-6;deferido;1;correto
1020.2022/0011106-0;deferido;1;correto
1020.2022/0011228-8;deferido;1;correto
1020.2022/0011207-5;deferido;1;correto
1020.2022/0011192-3;deferido;1;correto
1020.2022/0011194-0;deferido;1;correto
1020.2022/0011195-8;deferido;1;correto
1020.2022/0011196-6;deferido;1;correto
1020.2022/0011197-4;deferido;1;correto
1020.2022/0011198-2;deferido;1;correto
1020.2022/0011200-8;deferido;1;correto
1020.2022/0011201-6;deferido;1;correto
1020.2022/0011202-4;deferido;1;correto
1020.2022/0011203-2;deferido;1;correto
1020.2022/0011204-0;deferido;1;correto
1020.2022/0011205-9;deferido;1;correto
1020.2022/0011209-1;deferido;1;correto
1020.2022/0011190-7;deferido;1;correto
1020.2022/0011211-3;deferido;1;correto
1020.2022/0011212-1;deferido;1;correto
1020.2022/0011214-8;deferido;1;correto
1020.2022/0011215-6;deferido;1;correto
1020.2022/0011217-2;deferido;1;correto
1020.2022/0011219-9;deferido;1;correto
1020.2022/0011223-7;deferido;1;correto
1020.2022/0011224-5;deferido;1;correto
1020.2022/0011225-3;deferido;1;correto
1020.2022/0011227-0;deferido;1;correto
1020.2022/0011191-5;deferido;1;correto
1020.2022/0011189-3;deferido;1;correto
1020.2022/0011107-9;deferido;1;correto
1020.2022/0011129-0;deferido;1;correto
1020.2022/0011108-7;deferido;1;correto
1020.2022/0011109-5;deferido;1;correto
1020.2022/0011110-9;deferido;1;correto
1020.2022/0011115-0;deferido;1;correto
1020.2022/0011116-8;deferido;1;correto
1020.2022/0011117-6;deferido;1;correto
1020.2022/0011119-2;deferido;1;correto
1020.2022/0011120-6;deferido;1;correto
1020.2022/0011121-4;deferido;1;correto
1020.2022/0011122-2;deferido;1;correto
1020.2022/0011123-0;deferido;1;correto
1020.2022/0011126-5;deferido;1;correto
1020.2022/0011127-3;deferido;1;correto
1020.2022/0011130-3;deferido;1;correto
1020.2022/0011188-5;deferido;1;correto
1020.2022/0011134-6;deferido;1;correto
1020.2022/0011135-4;deferido;1;correto
1020.2022/0011137-0;deferido;1;correto
1020.2022/0011139-7;deferido;1;correto
1020.2022/0011140-0;deferido;1;correto
1020.2022/0011141-9;deferido;1;correto
1020.2022/0011143-5;deferido;1;correto
1020.2022/0011144-3;deferido;1;correto
1020.2022/0011147-8;deferido;1;correto
1020.2022/0011185-0;deferido;1;correto
1020.2022/0011186-9;deferido;1;correto
1020.2022/0011187-7;deferido;1;correto
1020.2022/0010084-0;deferido;1;correto
1020.2022/0010082-4;deferido;1;correto
1020.2022/0008682-1;deferido;1;correto
1020.2022/0009458-1;deferido;1;correto
1020.2022/0009210-4;deferido;1;correto
1020.2022/0009212-0;deferido;1;correto
1020.2022/0009213-9;deferido;1;correto
1020.2022/0009222-8;deferido;1;correto
1020.2022/0009225-2;deferido;1;correto
1020.2022/0009228-7;deferido;1;correto
1020.2022/0009232-5;deferido;1;correto
1020.2022/0009234-1;deferido;1;correto
1020.2022/0009237-6;deferido;1;correto
1020.2022/0009238-4;deferido;1;correto
1020.2022/0009240-6;deferido;1;correto
1020.2022/0009289-9;deferido;1;correto
1020.2022/0009290-2;deferido;1;correto
1020.2022/0009291-0;deferido;1;correto
1020.2022/0009292-9;deferido;1;correto
1020.2022/0009207-4;deferido;1;correto
1020.2022/0009206-6;deferido;1;correto
1020.2022/0009205-8;deferido;1;correto
1020.2022/0009115-9;deferido;1;correto
1020.2022/0009116-7;deferido;1;correto
1020.2022/0009119-1;deferido;1;correto
1020.2022/0009120-5;deferido;1;correto
1020.2022/0009123-0;deferido;1;correto
1020.2022/0009125-6;deferido;1;correto
1020.2022/0009127-2;deferido;1;correto
1020.2022/0009131-0;deferido;1;correto
1020.2022/0009134-5;deferido;1;correto
1020.2022/0009136-1;deferido;1;correto
1020.2022/0009139-6;deferido;1;correto
1020.2022/0009201-5;deferido;1;correto
1020.2022/0009180-9;deferido;1;correto
1020.2022/0009181-7;deferido;1;correto
1020.2022/0009184-1;deferido;1;correto
1020.2022/0009186-8;deferido;1;correto
1020.2022/0009188-4;deferido;1;correto
1020.2022/0009192-2;deferido;1;correto
1020.2022/0009194-9;deferido;1;correto
1020.2022/0009198-1;deferido;1;correto
1020.2022/0009294-5;deferido;1;correto
1020.2022/0009297-0;deferido;1;correto
1020.2022/0009395-0;deferido;1;correto
1020.2022/0009379-8;deferido;1;correto
1020.2022/0009380-1;deferido;1;correto
1020.2022/0009381-0;deferido;1;correto
1020.2022/0009382-8;deferido;1;correto
1020.2022/0009386-0;deferido;1;correto
1020.2022/0009387-9;deferido;1;correto
1020.2022/0009388-7;deferido;1;correto
1020.2022/0009390-9;deferido;1;correto
1020.2022/0009391-7;deferido;1;correto
1020.2022/0009393-3;deferido;1;correto
1020.2022/0009394-1;deferido;1;correto
1020.2022/0009396-8;deferido;1;correto
1020.2022/0009398-4;deferido;1;correto
1020.2022/0009399-2;deferido;1;correto
1020.2022/0009400-0;deferido;1;correto
1020.2022/0009403-4;deferido;1;correto
1020.2022/0009407-7;deferido;1;correto
1020.2022/0009409-3;deferido;1;correto
1020.2022/0009410-7;deferido;1;correto
1020.2022/0009378-0;deferido;1;correto
1020.2022/0009375-5;deferido;1;correto
1020.2022/0009299-6;deferido;1;correto
1020.2022/0009322-4;deferido;1;correto
1020.2022/0009301-1;deferido;1;correto
1020.2022/0009302-0;deferido;1;correto
1020.2022/0009303-8;deferido;1;correto
1020.2022/0009305-4;deferido;1;correto
1020.2022/0009306-2;deferido;1;correto
1020.2022/0009308-9;deferido;1;correto
1020.2022/0009311-9;deferido;1;correto
1020.2022/0009313-5;deferido;1;correto
1020.2022/0009314-3;deferido;1;correto
1020.2022/0009317-8;deferido;1;correto
1020.2022/0009319-4;deferido;1;correto
1020.2022/0009320-8;deferido;1;correto
1020.2022/0009321-6;deferido;1;correto
1020.2022/0009323-2;deferido;1;correto
1020.2022/0009374-7;deferido;1;correto
1020.2022/0009324-0;deferido;1;correto
1020.2022/0009325-9;deferido;1;correto
1020.2022/0009326-7;deferido;1;correto
1020.2022/0009328-3;deferido;1;correto
1020.2022/0009366-6;deferido;1;correto
1020.2022/0009367-4;deferido;1;correto
1020.2022/0009369-0;deferido;1;correto
1020.2022/0009371-2;deferido;1;correto
1020.2022/0009113-2;deferido;1;correto
1020.2022/0009112-4;deferido;1;correto
1020.2022/0008845-0;deferido;1;correto
1020.2022/0008776-3;deferido;1;correto
1020.2022/0008777-1;deferido;1;correto
1020.2022/0008834-4;deferido;1;correto
1020.2022/0008837-9;deferido;1;correto
1020.2022/0008838-7;deferido;1;correto
1020.2022/0008842-5;deferido;1;correto
1020.2022/0008844-1;deferido;1;correto
1020.2022/0008846-8;deferido;1;correto
1020.2022/0008848-4;deferido;1;correto
1020.2022/0008849-2;deferido;1;correto
1020.2022/0008851-4;deferido;1;correto
1020.2022/0008852-2;deferido;1;correto
1020.2022/0008853-0;deferido;1;correto
1020.2022/0008857-3;deferido;1;correto
1020.2022/0008858-1;deferido;1;correto
1020.2022/0008866-2;deferido;1;correto
1020.2022/0008869-7;deferido;1;correto
1020.2022/0008870-0;deferido;1;correto
1020.2022/0008775-5;deferido;1;correto
1020.2022/0008772-0;deferido;1;correto
1020.2022/0008748-8;deferido;1;correto
