n_protocolo;n_processo;despacho;data_despacho;coord_despacho;data_extracao
12812/2021;1020.2021/0006837-6;Despacho de Deferimento Comum;27/02/2024;GTEC;2024.08.02
1283/2023;1020.2023/0000736-2;Despacho de Deferimento Comum;20/06/2023;GTEC;2024.08.02
12848/2020;1020.2020/0000090-7;Despacho de Deferimento Comum;15/09/2021;GTEC;2024.08.02
12884/2020;1020.2020/0004293-6;Despacho de Deferimento Comum;30/06/2021;GTEC;2024.08.02
12981/2022;1020.2022/0005614-0;Despacho de Deferimento Comum;29/12/2022;GTEC;2024.08.02
12986/2024;1020.2024/0008549-7;Despacho de Deferimento Comum;14/05/2024;GTEC;2024.08.02
13021/2024;1020.2024/0008099-1;Despacho de Deferimento Comum;15/05/2024;GTEC;2024.08.02
13077/2021;1020.2021/0003147-2;Despacho de Deferimento Comum;10/07/2023;GTEC;2024.08.02
13079/2021;1020.2021/0009216-1;Despacho de Deferimento Comum;27/12/2021;GTEC;2024.08.02
13096/2023;1020.2023/0006725-0;Despacho de Indeferimento Comum;15/01/2024;GTEC;2024.08.02
13112/2022;1020.2022/0004479-7;Despacho de Deferimento Comum;02/05/2023;GTEC;2024.08.02
13114/2023;1020.2023/0007605-4;Despacho de Deferimento Comum;22/05/2023;GTEC;2024.08.02
13166/2021;1020.2021/0003063-8;Despacho de Indeferimento Comum;03/02/2023;GTEC;2024.08.02
13182/2020;1020.2020/0000086-9;Despacho de Indeferimento Comum;22/05/2023;GTEC;2024.08.02
13268/2020;1020.2020/0000827-4;Despacho de Deferimento Comum;28/06/2021;GTEC;2024.08.02
13274/2020;1020.2020/0000628-0;Despacho de Indeferimento Comum;22/11/2021;GTEC;2024.08.02
13329/2022;1020.2022/0004102-0;Despacho de Deferimento Comum;04/10/2023;GTEC;2024.08.02
13387/2020;1020.2020/0001182-8;Despacho de Deferimento Comum;01/10/2022;GTEC;2024.08.02
13402/2022;1020.2022/0004226-3;Despacho de Deferimento Comum;07/03/2023;GTEC;2024.08.02
13405/2020;1020.2020/0003512-3;Despacho de Deferimento Comum;28/06/2021;GTEC;2024.08.02
13463/2020;1020.2020/0002041-0;Despacho de Deferimento Comum;26/12/2023;GTEC;2024.08.02
13465/2022;1020.2022/0004512-2;Despacho de Deferimento Comum;16/01/2023;GTEC;2024.08.02
13586/2022;1020.2022/0004614-5;Despacho de Deferimento Comum;31/08/2023;GTEC;2024.08.02
13591/2021;1020.2021/0003169-3;Despacho de Deferimento Comum;09/09/2022;GTEC;2024.08.02
13609/2023;1020.2023/0006835-3;Despacho de Deferimento Comum;03/07/2023;GTEC;2024.08.02
13631/2022;1020.2022/0007101-8;Despacho de Indeferimento Comum;17/04/2023;GTEC;2024.08.02
13644/2021;1020.2021/0007242-0;Despacho de Deferimento Comum;16/06/2023;GTEC;2024.08.02
13667/2022;1020.2022/0005311-7;Despacho de Indeferimento Comum;18/03/2024;GTEC;2024.08.02
13672/2023;1020.2023/0007377-2;Despacho de Deferimento Comum;25/10/2023;GTEC;2024.08.02
13673/2023;1020.2023/0010258-6;Despacho de Deferimento Comum;06/04/2024;GTEC;2024.08.02
13737/2022;1020.2022/0005485-7;Despacho de Indeferimento Comum;10/04/2024;GTEC;2024.08.02
13782/2023;1020.2023/0007047-1;Despacho de Deferimento Comum;26/06/2023;GTEC;2024.08.02
13810/2021;1020.2021/0003285-1;Despacho de Deferimento Comum;04/08/2022;GTEC;2024.08.02
13829/2022;1020.2022/0004247-6;Despacho de Indeferimento Comum;18/11/2022;GTEC;2024.08.02
13849/2021;1020.2021/0014510-9;Despacho de Deferimento Comum;01/08/2023;GTEC;2024.08.02
1386/2023;1020.2023/0000896-2;Despacho de Deferimento Comum;01/03/2024;GTEC;2024.08.02
1389/2023;1020.2023/0000894-6;Despacho de Deferimento Comum;16/02/2024;GTEC;2024.08.02
13893/2021;1020.2021/0007691-3;Despacho de Indeferimento Comum;11/12/2023;GTEC;2024.08.02
13899/2022;1020.2022/0004609-9;Despacho de Indeferimento Comum;13/02/2023;GTEC;2024.08.02
13903/2021;1020.2021/0004018-8;Despacho de Deferimento Comum;22/11/2023;GTEC;2024.08.02
13907/2021;1020.2021/0007615-8;Despacho de Deferimento Comum;08/04/2024;GTEC;2024.08.02
13918/2022;1020.2022/0004592-0;Despacho de Deferimento Comum;04/03/2024;GTEC;2024.08.02
1392/2021;1020.2021/0000506-4;Despacho de Indeferimento Comum;01/07/2022;GTEC;2024.08.02
13923/2022;1020.2022/0004587-4;Despacho de Deferimento Comum;24/06/2024;GTEC;2024.08.02
14079/2022;1020.2022/0004521-1;Despacho de Deferimento Comum;14/07/2023;GTEC;2024.08.02
14151/2023;1020.2023/0007151-6;Despacho de Deferimento Comum;05/02/2024;GTEC;2024.08.02
14170/2023;1020.2023/0008209-7;Despacho de Deferimento Comum;27/10/2023;GTEC;2024.08.02
14174/2022;1020.2022/0005276-5;Despacho de Deferimento Comum;12/07/2024;GTEC;2024.08.02
14185/2020;1020.2020/0001421-5;Despacho de Deferimento Comum;18/10/2023;GTEC;2024.08.02
14191/2022;1020.2022/0005632-9;Despacho de Deferimento Comum;27/03/2023;GTEC;2024.08.02
14193/2021;1020.2021/0005717-0;Despacho de Deferimento Comum;04/03/2024;GTEC;2024.08.02
14203/2022;1020.2022/0004586-6;Despacho de Deferimento Comum;16/11/2023;GTEC;2024.08.02
14208/2022;1020.2022/0004513-0;Despacho de Deferimento Comum;12/10/2022;GTEC;2024.08.02
1425/2023;1020.2023/0003238-3;Despacho de Deferimento Comum;29/08/2023;GTEC;2024.08.02
14262/2021;1020.2021/0006144-4;Despacho de Deferimento Comum;22/03/2024;GTEC;2024.08.02
14312/2021;1020.2021/0003507-9;Despacho de Indeferimento Comum;02/05/2023;GTEC;2024.08.02
14326/2020;1020.2020/0002155-6;Despacho de Deferimento Comum;21/06/2021;GTEC;2024.08.02
14421/2021;1020.2021/0006654-3;Despacho de Deferimento Comum;18/01/2022;GTEC;2024.08.02
14459/2020;1020.2020/0001121-6;Despacho de Deferimento Comum;30/12/2021;GTEC;2024.08.02
14492/2020;1020.2020/0000625-5;Despacho de Deferimento Comum;22/04/2024;GTEC;2024.08.02
14602/2022;1020.2022/0005017-7;Despacho de Deferimento Comum;07/05/2024;GTEC;2024.08.02
14615/2020;1020.2020/0000544-5;Despacho de Deferimento Comum;28/06/2021;GTEC;2024.08.02
14642/2022;1020.2022/0005534-9;Despacho de Deferimento Comum;12/07/2024;GTEC;2024.08.02
14667/2022;1020.2022/0007113-1;Despacho de Deferimento Comum;16/02/2023;GTEC;2024.08.02
14676/2020;1020.2020/0001447-9;Despacho de Deferimento Comum;22/07/2022;GTEC;2024.08.02
14735/2021;1020.2021/0003413-7;Despacho de Deferimento Comum;01/04/2024;GTEC;2024.08.02
14768/2020;1020.2020/0000616-6;Despacho de Deferimento Comum;30/07/2021;GTEC;2024.08.02
1477/2020;1020.2020/0000817-7;Despacho de Indeferimento Comum;22/11/2021;GTEC;2024.08.02
14786/2023;1020.2023/0007499-0;Despacho de Indeferimento Comum;18/08/2023;GTEC;2024.08.02
14825/2020;1020.2020/0000378-7;Despacho de Deferimento Comum;02/05/2024;GTEC;2024.08.02
14825/2020;1020.2020/0000378-7;Despacho de Deferimento Comum;19/07/2024;GTEC;2024.08.02
14876/2022;1020.2022/0006453-4;Despacho de Indeferimento Comum;14/10/2022;GTEC;2024.08.02
14919/2022;1020.2022/0004246-8;Despacho de Deferimento Comum;27/02/2024;GTEC;2024.08.02
14976/2020;1020.2020/0003348-1;Despacho de Deferimento Comum;22/03/2024;GTEC;2024.08.02
15033/2022;1020.2022/0005267-6;Despacho de Deferimento Comum;17/04/2023;GTEC;2024.08.02
15039/2022;1020.2022/0005104-1;Despacho de Deferimento Comum;05/10/2022;GTEC;2024.08.02
15063/2020;1020.2020/0000131-8;Despacho de Indeferimento Comum;22/11/2021;GTEC;2024.08.02
15136/2020;1020.2020/0000799-5;Despacho de Deferimento Comum;09/08/2023;GTEC;2024.08.02
1515/2020;1020.2020/0000534-8;Despacho de Deferimento Comum;24/06/2024;GTEC;2024.08.02
15163/2022;1020.2022/0010690-3;Despacho de Indeferimento Comum;01/03/2024;GTEC;2024.08.02
15203/2021;1020.2021/0007339-6;Despacho de Indeferimento Comum;12/07/2024;GTEC;2024.08.02
15256/2021;1020.2021/0003537-0;Despacho de Deferimento Comum;11/09/2023;GTEC;2024.08.02
15312/2021;1020.2021/0007340-0;Despacho de Indeferimento Comum;12/07/2024;GTEC;2024.08.02
15325/2023;1020.2023/0008035-3;Despacho de Deferimento Comum;10/05/2024;GTEC;2024.08.02
15339/2020;1020.2020/0000792-8;Despacho de Deferimento Comum;17/07/2021;GTEC;2024.08.02
15343/2020;1020.2020/0000660-3;Despacho de Indeferimento Comum;22/11/2021;GTEC;2024.08.02
15346/2022;1020.2022/0005010-0;Despacho de Indeferimento Comum;28/04/2023;GTEC;2024.08.02
15351/2022;1020.2022/0005445-8;Despacho de Deferimento Comum;01/04/2024;GTEC;2024.08.02
15369/2024;1020.2024/0010014-3;Despacho de Deferimento Comum;05/07/2024;GTEC;2024.08.02
15371/2022;1020.2022/0007774-1;Despacho de Deferimento Comum;12/10/2023;GTEC;2024.08.02
15417/2020;1020.2020/0001489-4;Despacho de Indeferimento Comum;28/12/2021;GTEC;2024.08.02
15426/2022;1020.2022/0009432-8;Despacho de Deferimento Comum;09/01/2023;GTEC;2024.08.02
15484/2020;1020.2020/0001487-8;Despacho de Deferimento Comum;28/06/2021;GTEC;2024.08.02
1554/2020;1020.2020/0001491-6;Despacho de Deferimento Comum;16/01/2023;GTEC;2024.08.02
15552/2022;1020.2022/0005126-2;Despacho de Deferimento Comum;24/05/2023;GTEC;2024.08.02
15598/2022;1020.2022/0005029-0;Despacho de Deferimento Comum;28/08/2023;GTEC;2024.08.02
15630/2020;1020.2020/0001850-4;Despacho de Deferimento Comum;15/03/2023;GTEC;2024.08.02
15634/2020;1020.2020/0001493-2;Despacho de Deferimento Comum;21/06/2021;GTEC;2024.08.02
1569/2021;1020.2021/0000732-6;Despacho de Deferimento Comum;26/05/2023;GTEC;2024.08.02
1570/2020;1020.2020/0013374-5;Despacho de Deferimento Comum;22/07/2022;GTEC;2024.08.02
15724/2022;1020.2022/0005469-5;Despacho de Deferimento Comum;13/09/2023;GTEC;2024.08.02
15763/2020;1020.2020/0001116-0;Despacho de Indeferimento Comum;01/02/2022;GTEC;2024.08.02
15770/2020;1020.2020/0000801-0;Despacho de Indeferimento Comum;17/04/2023;GTEC;2024.08.02
15786/2020;1020.2020/0000613-1;Despacho de Deferimento Comum;21/06/2021;GTEC;2024.08.02
15821/2021;1020.2021/0006671-3;Despacho de Deferimento Comum;10/10/2023;GTEC;2024.08.02
15844/2020;1020.2020/0000283-7;Despacho de Deferimento Comum;12/07/2022;GTEC;2024.08.02
15856/2021;1020.2021/0006663-2;Despacho de Deferimento Comum;20/03/2024;GTEC;2024.08.02
15868/2021;1020.2021/0005672-6;Despacho de Deferimento Comum;24/10/2023;GTEC;2024.08.02
15958/2020;1020.2020/0000627-1;Despacho de Indeferimento Comum;22/11/2021;GTEC;2024.08.02
15973/2022;1020.2022/0005002-9;Despacho de Deferimento Comum;09/11/2023;GTEC;2024.08.02
15993/2021;1020.2021/0007073-7;Despacho de Deferimento Comum;06/06/2024;GTEC;2024.08.02
16000/2020;1020.2020/0000514-3;Despacho de Deferimento Comum;23/06/2021;GTEC;2024.08.02
16030/2020;1020.2020/0001703-6;Despacho de Deferimento Comum;28/06/2021;GTEC;2024.08.02
16033/2020;1020.2020/0000513-5;Despacho de Deferimento Comum;29/11/2021;GTEC;2024.08.02
16066/2020;1020.2020/0000286-1;Despacho de Deferimento Comum;24/04/2024;GTEC;2024.08.02
1610/2021;1020.2021/0000681-8;Despacho de Deferimento Comum;24/08/2022;GTEC;2024.08.02
16113/2024;1020.2024/0010695-8;Despacho de Deferimento Comum;01/07/2024;GTEC;2024.08.02
16125/2023;1020.2023/0008523-1;Despacho de Deferimento Comum;14/06/2023;GTEC;2024.08.02
16138/2020;1020.2020/0002322-2;Despacho de Deferimento Comum;31/05/2022;GTEC;2024.08.02
16141/2020;1020.2020/0001122-4;Despacho de Deferimento Comum;18/10/2021;GTEC;2024.08.02
16145/2020;1020.2020/0000562-3;Despacho de Deferimento Comum;28/07/2021;GTEC;2024.08.02
16155/2020;1020.2020/0002017-7;Despacho de Deferimento Comum;18/10/2021;GTEC;2024.08.02
16166/2020;1020.2020/0002623-0;Despacho de Deferimento Comum;26/10/2022;GTEC;2024.08.02
16167/2020;1020.2020/0002933-6;Despacho de Deferimento Comum;29/03/2023;GTEC;2024.08.02
16196/2020;1020.2020/0000556-9;Despacho de Deferimento Comum;28/06/2021;GTEC;2024.08.02
16204/2023;1020.2023/0008535-5;Despacho de Deferimento Comum;01/06/2023;GTEC;2024.08.02
16231/2022;1020.2022/0006454-2;Despacho de Indeferimento Comum;12/07/2024;GTEC;2024.08.02
16307/2023;1020.2023/0008238-0;Despacho de Deferimento Comum;07/03/2024;GTEC;2024.08.02
16319/2020;1020.2020/0000520-8;Despacho de Deferimento Comum;18/10/2021;GTEC;2024.08.02
1632/2021;1020.2021/0001752-6;Despacho de Deferimento Comum;22/02/2023;GTEC;2024.08.02
16380/2021;1020.2021/0004009-9;Despacho de Deferimento Comum;10/07/2023;GTEC;2024.08.02
16391/2021;1020.2021/0007629-8;Despacho de Deferimento Comum;22/09/2022;GTEC;2024.08.02
16399/2022;1020.2022/0005334-6;Despacho de Deferimento Comum;12/12/2022;GTEC;2024.08.02
16411/2023;1020.2023/0015538-8;Despacho de Deferimento Comum;17/08/2023;GTEC;2024.08.02
16422/2022;1020.2022/0005631-0;Despacho de Deferimento Comum;10/03/2023;GTEC;2024.08.02
16425/2022;1020.2022/0005630-2;Despacho de Deferimento Comum;30/05/2023;GTEC;2024.08.02
16430/2020;1020.2020/0000287-0;Despacho de Indeferimento Comum;22/11/2021;GTEC;2024.08.02
16495/2021;1020.2021/0003992-9;Despacho de Deferimento Comum;09/02/2022;GTEC;2024.08.02
16521/2021;1020.2021/0004261-0;Despacho de Deferimento Comum;08/11/2021;GTEC;2024.08.02
16552/2021;1020.2021/0007619-0;Despacho de Indeferimento Comum;23/10/2023;GTEC;2024.08.02
16553/2020;1020.2020/0002377-0;Despacho de Indeferimento Comum;07/11/2022;GTEC;2024.08.02
16567/2021;1020.2021/0003997-0;Despacho de Deferimento Comum;01/03/2024;GTEC;2024.08.02
16575/2020;1020.2020/0007251-7;Despacho de Indeferimento Comum;29/11/2021;GTEC;2024.08.02
16601/2020;1020.2020/0000317-5;Despacho de Deferimento Comum;14/07/2021;GTEC;2024.08.02
16648/2022;1020.2022/0005329-0;Despacho de Deferimento Comum;08/05/2024;GTEC;2024.08.02
16658/2021;1020.2021/0004121-4;Despacho de Deferimento Comum;12/09/2022;GTEC;2024.08.02
16659/2023;1020.2023/0008538-0;Despacho de Deferimento Comum;16/06/2023;GTEC;2024.08.02
16661/2021;1020.2021/0004237-7;Despacho de Deferimento Comum;23/04/2024;GTEC;2024.08.02
16705/2023;1020.2023/0008631-9;Despacho de Indeferimento Comum;22/04/2024;GTEC;2024.08.02
16707/2020;1020.2020/0000299-3;Despacho de Indeferimento Comum;15/01/2024;GTEC;2024.08.02
16751/2022;1020.2022/0005463-6;Despacho de Deferimento Comum;22/12/2022;GTEC;2024.08.02
16775/2020;1020.2020/0000635-2;Despacho de Indeferimento Comum;22/11/2021;GTEC;2024.08.02
16906/2020;1020.2020/0000279-9;Despacho de Deferimento Comum;16/11/2023;GTEC;2024.08.02
16907/2023;1020.2023/0010164-4;Despacho de Deferimento Comum;25/03/2024;GTEC;2024.08.02
16918/2023;1020.2023/0008536-3;Despacho de Deferimento Comum;01/09/2023;GTEC;2024.08.02
16937/2020;1020.2020/0004501-3;Despacho de Deferimento Comum;30/11/2021;GTEC;2024.08.02
16945/2022;1020.2022/0007760-1;Despacho de Indeferimento Comum;07/06/2024;GTEC;2024.08.02
16989/2020;1020.2020/0004061-5;Despacho de Indeferimento Comum;09/09/2022;GTEC;2024.08.02
17009/2021;1020.2021/0004497-3;Despacho de Deferimento Comum;01/03/2024;GTEC;2024.08.02
17012/2021;1020.2021/0008549-1;Despacho de Deferimento Comum;22/05/2023;GTEC;2024.08.02
17106/2020;1020.2020/0000940-8;Despacho de Deferimento Comum;23/02/2022;GTEC;2024.08.02
17225/2022;1020.2022/0005537-3;Despacho de Deferimento Comum;20/06/2024;GTEC;2024.08.02
17262/2021;1020.2021/0004673-9;Despacho de Deferimento Comum;06/09/2023;GTEC;2024.08.02
17264/2020;1020.2020/0001486-0;Despacho de Deferimento Comum;18/01/2021;GTEC;2024.08.02
17283/2020;1020.2020/0003851-3;Despacho de Indeferimento Comum;22/08/2022;GTEC;2024.08.02
17325/2020;1020.2020/0005955-3;Despacho de Deferimento Comum;14/05/2024;GTEC;2024.08.02
17376/2021;1020.2021/0004477-9;Despacho de Deferimento Comum;08/06/2023;GTEC;2024.08.02
17392/2023;1020.2023/0010263-2;Despacho de Deferimento Comum;28/02/2024;GTEC;2024.08.02
174/2021;1020.2021/0002725-4;Despacho de Deferimento Comum;20/04/2023;GTEC;2024.08.02
17427/2020;1020.2020/0000643-3;Despacho de Indeferimento Comum;22/11/2021;GTEC;2024.08.02
17440/2020;1020.2020/0000288-8;Despacho de Deferimento Comum;02/10/2023;GTEC;2024.08.02
17472/2020;1020.2020/0000905-0;Despacho de Deferimento Comum;21/06/2021;GTEC;2024.08.02
17545/2020;1020.2020/0000281-0;Despacho de Deferimento Comum;01/07/2022;GTEC;2024.08.02
17597/2020;1020.2020/0000273-0;Despacho de Deferimento Comum;27/02/2023;GTEC;2024.08.02
17633/2022;1020.2022/0006589-1;Despacho de Deferimento Comum;09/05/2023;GTEC;2024.08.02
17708/2020;1020.2020/0001733-8;Despacho de Deferimento Comum;21/06/2021;GTEC;2024.08.02
17756/2021;1020.2021/0004617-8;Despacho de Deferimento Comum;01/06/2023;GTEC;2024.08.02
17880/2022;1020.2022/0005524-1;Despacho de Deferimento Comum;14/03/2024;GTEC;2024.08.02
17889/2020;1020.2020/0000132-6;Despacho de Indeferimento Comum;22/07/2022;GTEC;2024.08.02
17895/2020;1020.2020/0005194-3;Despacho de Indeferimento Comum;09/01/2023;GTEC;2024.08.02
17900/2020;1020.2020/0000290-0;Despacho de Deferimento Comum;21/09/2022;GTEC;2024.08.02
17921/2021;1020.2021/0006771-0;Despacho de Deferimento Comum;24/11/2021;GTEC;2024.08.02
17928/2024;1020.2024/0011682-1;Despacho de Deferimento Comum;17/06/2024;GTEC;2024.08.02
17960/2021;1020.2021/0005142-2;Despacho de Deferimento Comum;24/06/2024;GTEC;2024.08.02
17979/2021;1020.2021/0007697-2;Despacho de Indeferimento Comum;03/02/2023;GTEC;2024.08.02
17990/2021;1020.2021/0011281-2;Despacho de Deferimento Comum;13/05/2024;GTEC;2024.08.02
18030/2020;1020.2020/0001830-0;Despacho de Deferimento Comum;02/11/2022;GTEC;2024.08.02
18130/2024;1020.2024/0011600-7;Despacho de Deferimento Comum;12/07/2024;GTEC;2024.08.02
18153/2023;1020.2023/0010470-8;Despacho de Deferimento Comum;23/07/2024;GTEC;2024.08.02
18157/2020;1020.2020/0002440-7;Despacho de Indeferimento Comum;22/02/2023;GTEC;2024.08.02
18210/2022;1020.2022/0006065-2;Despacho de Deferimento Comum;15/03/2023;GTEC;2024.08.02
18213/2021;1020.2021/0004747-6;Despacho de Deferimento Comum;01/07/2024;GTEC;2024.08.02
18225/2021;1020.2021/0004419-1;Despacho de Deferimento Comum;16/11/2023;GTEC;2024.08.02
18249/2022;1020.2022/0005693-0;Despacho de Deferimento Comum;12/12/2022;GTEC;2024.08.02
18251/2023;1020.2023/0009760-4;Despacho de Deferimento Comum;24/06/2024;GTEC;2024.08.02
18252/2020;1020.2020/0002583-7;Despacho de Deferimento Comum;21/06/2021;GTEC;2024.08.02
1831/2023;1020.2023/0001083-5;Despacho de Deferimento Comum;18/10/2023;GTEC;2024.08.02
18318/2021;1020.2021/0005009-4;Despacho de Deferimento Comum;22/02/2023;GTEC;2024.08.02
18324/2020;1020.2020/0000298-5;Despacho de Indeferimento Comum;01/08/2022;GTEC;2024.08.02
18335/2020;1020.2020/0002643-4;Despacho de Indeferimento Comum;03/12/2022;GTEC;2024.08.02
18339/2021;1020.2021/0004567-8;Despacho de Deferimento Comum;06/04/2023;GTEC;2024.08.02
1835/2024;1020.2024/0002064-6;Despacho de Deferimento Comum;08/04/2024;GTEC;2024.08.02
18394/2022;1020.2022/0008001-7;Despacho de Indeferimento Comum;16/11/2023;GTEC;2024.08.02
18440/2022;1020.2022/0007319-3;Despacho de Deferimento Comum;11/12/2023;GTEC;2024.08.02
18478/2021;1020.2021/0003903-1;Despacho de Deferimento Comum;18/03/2022;GTEC;2024.08.02
18485/2020;1020.2020/0001135-6;Despacho de Indeferimento Comum;22/11/2021;GTEC;2024.08.02
18569/2020;1020.2020/0003829-7;Despacho de Deferimento Comum;22/05/2023;GTEC;2024.08.02
18575/2023;1020.2023/0009870-8;Despacho de Deferimento Comum;12/07/2024;GTEC;2024.08.02
18580/2023;1020.2023/0009869-4;Despacho de Deferimento Comum;01/07/2024;GTEC;2024.08.02
18582/2020;1020.2020/0001751-6;Despacho de Deferimento Comum;26/08/2022;GTEC;2024.08.02
18664/2020;1020.2020/0001793-1;Despacho de Deferimento Comum;21/06/2021;GTEC;2024.08.02
18667/2020;1020.2020/0003940-4;Despacho de Indeferimento Comum;13/05/2024;GTEC;2024.08.02
1867/2023;1020.2023/0001085-1;Despacho de Deferimento Comum;19/06/2023;GTEC;2024.08.02
1871/2021;1020.2021/0001777-1;Despacho de Deferimento Comum;08/04/2024;GTEC;2024.08.02
18726/2020;1020.2020/0005506-0;Despacho de Deferimento Comum;29/02/2024;GTEC;2024.08.02
18730/2020;1020.2020/0011012-5;Despacho de Deferimento Comum;11/11/2022;GTEC;2024.08.02
18826/2021;1020.2021/0007801-0;Despacho de Deferimento Comum;15/09/2023;GTEC;2024.08.02
18850/2020;1020.2020/0000631-0;Despacho de Deferimento Comum;28/06/2021;GTEC;2024.08.02
18859/2022;1020.2022/0006235-3;Despacho de Indeferimento Comum;13/10/2022;GTEC;2024.08.02
18866/2020;1020.2020/0001051-1;Despacho de Deferimento Comum;06/05/2024;GTEC;2024.08.02
18875/2024;1020.2024/0012142-6;Despacho de Deferimento Comum;31/07/2024;GTEC;2024.08.02
18885/2020;1020.2020/0000632-8;Despacho de Deferimento Comum;11/08/2021;GTEC;2024.08.02
18935/2022;1020.2022/0006497-6;Despacho de Indeferimento Comum;01/04/2024;GTEC;2024.08.02
1894/2021;1020.2021/0001511-6;Despacho de Deferimento Comum;04/10/2021;GTEC;2024.08.02
18943/2022;1020.2022/0006233-7;Despacho de Deferimento Comum;12/03/2024;GTEC;2024.08.02
18963/2020;1020.2020/0000256-0;Despacho de Deferimento Comum;21/06/2021;GTEC;2024.08.02
18968/2020;1020.2020/0003516-6;Despacho de Deferimento Comum;21/06/2021;GTEC;2024.08.02
18987/2020;1020.2020/0001731-1;Despacho de Deferimento Comum;11/11/2021;GTEC;2024.08.02
1903/2020;1020.2020/0000388-4;Despacho de Indeferimento Comum;22/11/2021;GTEC;2024.08.02
19041/2020;1020.2020/0000252-7;Despacho de Indeferimento Comum;22/11/2021;GTEC;2024.08.02
19044/2023;1020.2023/0012722-8;Despacho de Deferimento Comum;18/10/2023;GTEC;2024.08.02
19051/2020;1020.2020/0002641-8;Despacho de Indeferimento Comum;22/11/2021;GTEC;2024.08.02
1906/2020;1020.2020/0000111-3;Despacho de Deferimento Comum;22/02/2023;GTEC;2024.08.02
19114/2020;1020.2020/0000830-4;Despacho de Deferimento Comum;28/06/2021;GTEC;2024.08.02
19149/2022;1020.2022/0007577-3;Despacho de Deferimento Comum;06/03/2024;GTEC;2024.08.02
19166/2023;1020.2023/0009877-5;Despacho de Indeferimento Comum;17/08/2023;GTEC;2024.08.02
19190/2020;1020.2020/0000638-7;Despacho de Indeferimento Comum;07/07/2023;GTEC;2024.08.02
19264/2022;1020.2022/0010820-5;Despacho de Deferimento Comum;26/10/2023;GTEC;2024.08.02
