n_protocolo;n_processo;despacho;data_despacho;coord_despacho;data_extracao
18324/2020;1020.2020/0000298-5;Despacho de Indeferimento Comum;01/08/2022;GTEC;2023.08.04
18335/2020;1020.2020/0002643-4;Despacho de Indeferimento Comum;03/12/2022;GTEC;2023.08.04
18339/2021;1020.2021/0004567-8;Despacho de Deferimento Comum;06/04/2023;GTEC;2023.08.04
18478/2021;1020.2021/0003903-1;Despacho de Deferimento Comum;18/03/2022;GTEC;2023.08.04
18485/2020;1020.2020/0001135-6;Despacho de Indeferimento Comum;22/11/2021;GTEC;2023.08.04
18569/2020;1020.2020/0003829-7;Despacho de Deferimento Comum;22/05/2023;GTEC;2023.08.04
18582/2020;1020.2020/0001751-6;Despacho de Deferimento Comum;26/08/2022;GTEC;2023.08.04
18664/2020;1020.2020/0001793-1;Despacho de Deferimento Comum;21/06/2021;GTEC;2023.08.04
1867/2023;1020.2023/0001085-1;Despacho de Deferimento Comum;19/06/2023;GTEC;2023.08.04
18730/2020;1020.2020/0011012-5;Despacho de Deferimento Comum;11/11/2022;GTEC;2023.08.04
18850/2020;1020.2020/0000631-0;Despacho de Deferimento Comum;28/06/2021;GTEC;2023.08.04
18859/2022;1020.2022/0006235-3;Despacho de Indeferimento Comum;13/10/2022;GTEC;2023.08.04
18885/2020;1020.2020/0000632-8;Despacho de Deferimento Comum;11/08/2021;GTEC;2023.08.04
1894/2021;1020.2021/0001511-6;Despacho de Deferimento Comum;04/10/2021;GTEC;2023.08.04
18963/2020;1020.2020/0000256-0;Despacho de Deferimento Comum;21/06/2021;GTEC;2023.08.04
18968/2020;1020.2020/0003516-6;Despacho de Deferimento Comum;21/06/2021;GTEC;2023.08.04
18987/2020;1020.2020/0001731-1;Despacho de Deferimento Comum;11/11/2021;GTEC;2023.08.04
1903/2020;1020.2020/0000388-4;Despacho de Indeferimento Comum;22/11/2021;GTEC;2023.08.04
19041/2020;1020.2020/0000252-7;Despacho de Indeferimento Comum;22/11/2021;GTEC;2023.08.04
19051/2020;1020.2020/0002641-8;Despacho de Indeferimento Comum;22/11/2021;GTEC;2023.08.04
1906/2020;1020.2020/0000111-3;Despacho de Deferimento Comum;22/02/2023;GTEC;2023.08.04
19114/2020;1020.2020/0000830-4;Despacho de Deferimento Comum;28/06/2021;GTEC;2023.08.04
19190/2020;1020.2020/0000638-7;Despacho de Indeferimento Comum;07/07/2023;GTEC;2023.08.04
1945/2020;1020.2020/0000126-1;Despacho de Deferimento Comum;29/06/2021;GTEC;2023.08.04
19466/2021;1020.2021/0004731-0;Despacho de Indeferimento Comum;22/02/2023;GTEC;2023.08.04
19535/2020;1020.2020/0000257-8;Despacho de Indeferimento Comum;22/11/2021;GTEC;2023.08.04
19541/2020;1020.2020/0002642-6;Despacho de Deferimento Comum;29/04/2023;GTEC;2023.08.04
1960/2020;6068.2020/0000007-4;Despacho de Deferimento Comum;18/10/2021;GTEC;2023.08.04
19626/2021;1020.2021/0004737-9;Despacho de Deferimento Comum;14/03/2023;GTEC;2023.08.04
19886/2020;1020.2020/0000640-9;Despacho de Indeferimento Comum;22/11/2021;GTEC;2023.08.04
19922/2020;1020.2020/0000826-6;Despacho de Deferimento Comum;26/10/2022;GTEC;2023.08.04
19936/2020;1020.2020/0006245-7;Despacho de Deferimento Comum;24/11/2021;GTEC;2023.08.04
19963/2020;1020.2020/0001413-4;Despacho de Indeferimento Comum;22/11/2021;GTEC;2023.08.04
19982/2021;1020.2021/0004768-9;Despacho de Indeferimento Comum;22/02/2023;GTEC;2023.08.04
20018/2020;1020.2020/0011370-1;Despacho de Deferimento Comum;21/06/2021;GTEC;2023.08.04
20033/2022;1020.2022/0009416-6;Despacho de Deferimento Comum;24/08/2022;GTEC;2023.08.04
20093/2020;1020.2020/0004532-3;Despacho de Deferimento Comum;12/05/2023;GTEC;2023.08.04
20117/2021;1020.2021/0008557-2;Despacho de Deferimento Comum;30/05/2023;GTEC;2023.08.04
20157/2022;1020.2022/0006907-2;Despacho de Indeferimento Comum;13/10/2022;GTEC;2023.08.04
20180/2021;1020.2021/0005515-0;Despacho de Deferimento Comum;29/03/2023;GTEC;2023.08.04
20196/2021;1020.2021/0004933-9;Despacho de Deferimento Comum;11/05/2023;GTEC;2023.08.04
20296/2020;1020.2020/0001120-8;Despacho de Deferimento Comum;08/11/2021;GTEC;2023.08.04
20305/2020;1020.2020/0001674-9;Despacho de Indeferimento Comum;30/12/2021;GTEC;2023.08.04
20305/2022;1020.2022/0009001-2;Despacho de Deferimento Comum;16/12/2022;GTEC;2023.08.04
20328/2020;1020.2020/0001757-5;Despacho de Deferimento Comum;12/11/2021;GTEC;2023.08.04
20339/2020;1020.2020/0001417-7;Despacho de Deferimento Comum;16/12/2021;GTEC;2023.08.04
20355/2020;1020.2020/0001483-5;Despacho de Deferimento Comum;28/06/2021;GTEC;2023.08.04
20498/2020;1020.2020/0000831-2;Despacho de Indeferimento Comum;28/12/2021;GTEC;2023.08.04
2063/2021;1020.2021/0004523-6;Despacho de Indeferimento Comum;30/12/2021;GTEC;2023.08.04
20633/2022;1020.2022/0008267-2;Despacho de Deferimento Comum;29/11/2022;GTEC;2023.08.04
20677/2020;1020.2020/0001175-5;Despacho de Indeferimento Comum;22/11/2021;GTEC;2023.08.04
20760/2023;1020.2023/0010492-9;Despacho de Deferimento Comum;02/08/2023;GTEC;2023.08.04
20851/2021;1020.2021/0008915-2;Despacho de Deferimento Comum;21/12/2022;GTEC;2023.08.04
20852/2021;1020.2021/0005592-4;Despacho de Deferimento Comum;18/10/2021;GTEC;2023.08.04
20935/2020;1020.2020/0015955-8;Despacho de Deferimento Comum;12/04/2023;GTEC;2023.08.04
20953/2020;1020.2020/0004470-0;Despacho de Deferimento Comum;09/02/2023;GTEC;2023.08.04
21164/2021;1020.2021/0008310-3;Despacho de Indeferimento Comum;04/07/2023;GTEC;2023.08.04
21620/2021;1020.2021/0014480-3;Despacho de Deferimento Comum;14/02/2023;GTEC;2023.08.04
21708/2021;1020.2021/0007019-2;Despacho de Deferimento Comum;14/01/2022;GTEC;2023.08.04
21749/2020;1020.2020/0000439-2;Despacho de Deferimento Comum;07/07/2021;GTEC;2023.08.04
21750/2020;1020.2020/0008854-5;Despacho de Indeferimento Comum;16/01/2023;GTEC;2023.08.04
21759/2020;1020.2020/0008846-4;Despacho de Indeferimento Comum;22/07/2022;GTEC;2023.08.04
21784/2021;1020.2021/0005978-4;Despacho de Deferimento Comum;17/12/2021;GTEC;2023.08.04
21931/2021;1020.2021/0006852-0;Despacho de Deferimento Comum;27/12/2021;GTEC;2023.08.04
22040/2020;1020.2020/0000457-0;Despacho de Deferimento Comum;19/06/2023;GTEC;2023.08.04
22052/2020;1020.2020/0002299-4;Despacho de Indeferimento Comum;22/11/2021;GTEC;2023.08.04
22095/2020;1020.2020/0000812-6;Despacho de Deferimento Comum;17/12/2021;GTEC;2023.08.04
22123/2020;1020.2020/0005167-6;Despacho de Deferimento Comum;04/08/2022;GTEC;2023.08.04
2213/2022;1020.2022/0000710-7;Despacho de Deferimento Comum;13/12/2022;GTEC;2023.08.04
22277/2021;1020.2021/0008039-2;Despacho de Deferimento Comum;10/03/2023;GTEC;2023.08.04
22317/2020;1020.2020/0002644-2;Despacho de Deferimento Comum;18/10/2021;GTEC;2023.08.04
22344/2020;1020.2020/0005122-6;Despacho de Indeferimento Comum;29/11/2021;GTEC;2023.08.04
22346/2020;1020.2020/0000739-1;Despacho de Deferimento Comum;23/06/2021;GTEC;2023.08.04
22351/2020;1020.2020/0001072-4;Despacho de Deferimento Comum;21/06/2021;GTEC;2023.08.04
22365/2020;1020.2020/0000713-8;Despacho de Deferimento Comum;09/01/2023;GTEC;2023.08.04
22374/2021;1020.2021/0008040-6;Despacho de Deferimento Comum;13/10/2022;GTEC;2023.08.04
22498/2020;1020.2020/0002172-6;Despacho de Indeferimento Comum;03/12/2021;GTEC;2023.08.04
22607/2020;1020.2020/0000551-8;Despacho de Indeferimento Comum;22/11/2021;GTEC;2023.08.04
22611/2021;1020.2021/0005855-9;Despacho de Deferimento Comum;29/12/2022;GTEC;2023.08.04
22657/2020;1020.2020/0001448-7;Despacho de Deferimento Comum;11/04/2023;GTEC;2023.08.04
22823/2020;1020.2020/0000915-7;Despacho de Deferimento Comum;06/08/2021;GTEC;2023.08.04
2290/2020;1020.2020/0004559-5;Despacho de Indeferimento Comum;30/12/2021;GTEC;2023.08.04
22922/2021;1020.2021/0005738-2;Despacho de Deferimento Comum;14/01/2022;GTEC;2023.08.04
22980/2021;1020.2021/0005873-7;Despacho de Deferimento Comum;18/04/2023;GTEC;2023.08.04
22996/2020;1020.2020/0004754-7;Despacho de Indeferimento Comum;29/11/2021;GTEC;2023.08.04
23018/2020;1020.2020/0000653-0;Despacho de Indeferimento Comum;30/12/2021;GTEC;2023.08.04
23028/2020;1020.2020/0000822-3;Despacho de Deferimento Comum;14/07/2021;GTEC;2023.08.04
23059/2021;1020.2021/0006264-5;Despacho de Deferimento Comum;06/06/2023;GTEC;2023.08.04
23080/2020;1020.2020/0001498-3;Despacho de Deferimento Comum;28/04/2022;GTEC;2023.08.04
2310/2020;1020.2020/0001740-0;Despacho de Deferimento Comum;15/07/2021;GTEC;2023.08.04
23117/2020;1020.2020/0003559-0;Despacho de Deferimento Comum;20/07/2022;GTEC;2023.08.04
23175/2020;1020.2020/0001456-8;Despacho de Deferimento Comum;18/10/2021;GTEC;2023.08.04
2324/2022;1020.2022/0002146-0;Despacho de Indeferimento Comum;23/09/2022;GTEC;2023.08.04
23254/2020;1020.2020/0004232-4;Despacho de Deferimento Comum;21/06/2021;GTEC;2023.08.04
23286/2020;1020.2020/0001465-7;Despacho de Deferimento Comum;30/12/2021;GTEC;2023.08.04
23315/2020;1020.2020/0002162-9;Despacho de Deferimento Comum;12/05/2021;GTEC;2023.08.04
23429/2022;1020.2022/0008113-7;Despacho de Deferimento Comum;27/10/2022;GTEC;2023.08.04
23513/2020;1020.2020/0000809-6;Despacho de Indeferimento Comum;22/11/2021;GTEC;2023.08.04
23748/2020;1020.2020/0002005-3;Despacho de Indeferimento Comum;22/11/2021;GTEC;2023.08.04
23762/2020;1020.2020/0000819-3;Despacho de Indeferimento Comum;22/11/2021;GTEC;2023.08.04
23795/2020;1020.2020/0001172-0;Despacho de Indeferimento Comum;30/12/2021;GTEC;2023.08.04
23803/2020;1020.2020/0004502-1;Despacho de Deferimento Comum;13/12/2021;GTEC;2023.08.04
2385/2020;1020.2020/0000938-6;Despacho de Deferimento Comum;10/02/2023;GTEC;2023.08.04
23853/2020;1020.2020/0001335-9;Despacho de Deferimento Comum;16/06/2021;GTEC;2023.08.04
2395/2020;1020.2020/0003444-5;Despacho de Deferimento Comum;14/04/2022;GTEC;2023.08.04
24009/2020;1020.2020/0000919-0;Despacho de Deferimento Comum;08/09/2022;GTEC;2023.08.04
24009/2020;1020.2020/0000919-0;Despacho de Deferimento Comum;10/02/2022;GTEC;2023.08.04
24009/2020;1020.2020/0000919-0;Despacho de Deferimento Comum;25/11/2021;GTEC;2023.08.04
24009/2020;1020.2020/0000919-0;Despacho de Deferimento Comum;25/11/2022;GTEC;2023.08.04
24050/2021;1020.2021/0009761-9;Despacho de Deferimento Comum;09/01/2023;GTEC;2023.08.04
24145/2022;1020.2022/0009957-5;Despacho de Deferimento Comum;17/11/2022;GTEC;2023.08.04
24246/2020;1020.2020/0000815-0;Despacho de Deferimento Comum;18/10/2021;GTEC;2023.08.04
24511/2022;1020.2022/0011896-0;Despacho de Deferimento Comum;01/08/2022;GTEC;2023.08.04
24533/2020;1020.2020/0001482-7;Despacho de Deferimento Comum;28/06/2021;GTEC;2023.08.04
24542/2020;1020.2020/0001481-9;Despacho de Deferimento Comum;28/06/2021;GTEC;2023.08.04
24551/2020;1020.2020/0004822-5;Despacho de Deferimento Comum;21/06/2021;GTEC;2023.08.04
24553/2020;1020.2020/0004823-3;Despacho de Deferimento Comum;21/06/2021;GTEC;2023.08.04
24570/2021;1020.2021/0006465-6;Despacho de Deferimento Comum;01/11/2022;GTEC;2023.08.04
2459/2021;1020.2021/0005834-6;Despacho de Deferimento Comum;01/07/2022;GTEC;2023.08.04
24606/2020;1020.2020/0001180-1;Despacho de Indeferimento Comum;28/12/2021;GTEC;2023.08.04
24665/2022;1020.2022/0008643-0;Despacho de Deferimento Comum;18/10/2022;GTEC;2023.08.04
24843/2021;1020.2021/0007632-8;Despacho de Deferimento Comum;10/11/2022;GTEC;2023.08.04
2485/2020;1020.2020/0000148-2;Despacho de Indeferimento Comum;22/11/2021;GTEC;2023.08.04
24858/2022;1020.2022/0008631-7;Despacho de Deferimento Comum;28/06/2023;GTEC;2023.08.04
24866/2021;1020.2021/0007012-5;Despacho de Indeferimento Comum;30/12/2021;GTEC;2023.08.04
25014/2020;1020.2020/0001174-7;Despacho de Indeferimento Comum;22/11/2021;GTEC;2023.08.04
25114/2021;1020.2021/0007307-8;Despacho de Deferimento Comum;05/12/2022;GTEC;2023.08.04
25125/2020;1020.2020/0000870-3;Despacho de Indeferimento Comum;22/11/2021;GTEC;2023.08.04
25151/2022;1020.2022/0009627-4;Despacho de Deferimento Comum;10/07/2023;GTEC;2023.08.04
25207/2020;1020.2020/0000834-7;Despacho de Deferimento Comum;08/07/2021;GTEC;2023.08.04
25210/2020;1020.2020/0003112-8;Despacho de Deferimento Comum;03/05/2021;GTEC;2023.08.04
2522/2020;1020.2020/0000135-0;Despacho de Deferimento Comum;18/10/2021;GTEC;2023.08.04
2523/2021;1020.2021/0001122-6;Despacho de Deferimento Comum;05/08/2022;GTEC;2023.08.04
2528/2021;1020.2021/0001452-7;Despacho de Deferimento Comum;23/02/2022;GTEC;2023.08.04
2530/2020;1020.2020/0002215-3;Despacho de Deferimento Comum;27/10/2021;GTEC;2023.08.04
25354/2020;1020.2020/0000814-2;Despacho de Deferimento Comum;06/07/2021;GTEC;2023.08.04
25450/2020;1020.2020/0000508-9;Despacho de Deferimento Comum;25/11/2021;GTEC;2023.08.04
25458/2020;1020.2020/0001853-9;Despacho de Deferimento Comum;22/07/2022;GTEC;2023.08.04
25532/2020;1020.2020/0001502-5;Despacho de Indeferimento Comum;22/11/2021;GTEC;2023.08.04
25547/2020;1020.2020/0000825-8;Despacho de Deferimento Comum;12/07/2022;GTEC;2023.08.04
2574/2022;1020.2022/0001830-3;Despacho de Deferimento Comum;03/02/2023;GTEC;2023.08.04
25762/2021;1020.2021/0006942-9;Despacho de Indeferimento Comum;20/07/2022;GTEC;2023.08.04
25766/2020;1020.2020/0002279-0;Despacho de Deferimento Comum;20/05/2021;GTEC;2023.08.04
25808/2022;1020.2022/0012526-6;Despacho de Indeferimento Comum;09/01/2023;GTEC;2023.08.04
2581/2020;1020.2020/0005589-2;Despacho de Deferimento Comum;02/05/2023;GTEC;2023.08.04
25836/2020;1020.2020/0000909-2;Despacho de Deferimento Comum;06/07/2022;GTEC;2023.08.04
25917/2020;1020.2020/0001444-4;Despacho de Deferimento Comum;16/08/2022;GTEC;2023.08.04
25945/2020;1020.2020/0001612-9;Despacho de Deferimento Comum;23/02/2021;GTEC;2023.08.04
25973/2021;1020.2021/0006934-8;Despacho de Deferimento Comum;09/03/2023;GTEC;2023.08.04
26073/2020;1020.2020/0000837-1;Despacho de Indeferimento Comum;22/11/2021;GTEC;2023.08.04
26092/2022;1020.2022/0009004-7;Despacho de Deferimento Comum;06/02/2023;GTEC;2023.08.04
26124/2020;1020.2020/0001499-1;Despacho de Deferimento Comum;24/06/2021;GTEC;2023.08.04
26129/2020;1020.2020/0003333-3;Despacho de Deferimento Comum;22/07/2022;GTEC;2023.08.04
26212/2020;1020.2020/0000832-0;Despacho de Indeferimento Comum;22/11/2021;GTEC;2023.08.04
26231/2020;1020.2020/0001500-9;Despacho de Indeferimento Comum;30/12/2021;GTEC;2023.08.04
26392/2020;1020.2020/0002922-0;Despacho de Indeferimento Comum;22/11/2021;GTEC;2023.08.04
26404/2020;1020.2020/0001685-4;Despacho de Deferimento Comum;18/06/2021;GTEC;2023.08.04
26422/2020;1020.2020/0001495-9;Despacho de Deferimento Comum;21/06/2021;GTEC;2023.08.04
26443/2020;1020.2020/0003343-0;Despacho de Indeferimento Comum;22/11/2021;GTEC;2023.08.04
26457/2020;1020.2020/0007252-5;Despacho de Deferimento Comum;08/11/2021;GTEC;2023.08.04
26522/2020;1020.2020/0001697-8;Despacho de Indeferimento Comum;30/12/2021;GTEC;2023.08.04
26545/2020;1020.2020/0001455-0;Despacho de Indeferimento Comum;22/11/2021;GTEC;2023.08.04
26551/2021;1020.2021/0007739-1;Despacho de Deferimento Comum;22/07/2022;GTEC;2023.08.04
26559/2020;1020.2020/0002199-8;Despacho de Deferimento Comum;29/03/2022;GTEC;2023.08.04
26633/2021;1020.2021/0007291-8;Despacho de Deferimento Comum;16/01/2023;GTEC;2023.08.04
26648/2021;1020.2021/0007299-3;Despacho de Deferimento Comum;03/02/2023;GTEC;2023.08.04
2670/2020;1020.2020/0000898-3;Despacho de Deferimento Comum;21/06/2021;GTEC;2023.08.04
26713/2020;1020.2020/0001463-0;Despacho de Indeferimento Comum;22/11/2021;GTEC;2023.08.04
26725/2020;1020.2020/0004088-7;Despacho de Indeferimento Comum;19/06/2023;GTEC;2023.08.04
26727/2020;1020.2020/0007398-0;Despacho de Deferimento Comum;18/10/2021;GTEC;2023.08.04
26758/2021;1020.2021/0007474-0;Despacho de Deferimento Comum;24/06/2022;GTEC;2023.08.04
26772/2020;1020.2020/0001466-5;Despacho de Indeferimento Comum;17/04/2023;GTEC;2023.08.04
26784/2022;1020.2022/0010561-3;Despacho de Deferimento Comum;23/06/2022;GTEC;2023.08.04
26826/2022;1020.2022/0009963-0;Despacho de Deferimento Comum;18/10/2022;GTEC;2023.08.04
26853/2020;1020.2020/0001458-4;Despacho de Indeferimento Comum;22/11/2021;GTEC;2023.08.04
26867/2021;1020.2021/0007040-0;Despacho de Deferimento Comum;11/02/2022;GTEC;2023.08.04
2687/2021;1020.2021/0001765-8;Despacho de Deferimento Comum;29/11/2022;GTEC;2023.08.04
26922/2023;1020.2023/0014005-4;Despacho de Deferimento Comum;02/08/2023;GTEC;2023.08.04
26926/2021;1020.2021/0007403-1;Despacho de Deferimento Comum;01/09/2021;GTEC;2023.08.04
26968/2021;1020.2021/0007738-3;Despacho de Deferimento Comum;20/04/2023;GTEC;2023.08.04
26975/2020;1020.2020/0001451-7;Despacho de Deferimento Comum;14/01/2022;GTEC;2023.08.04
27004/2020;1020.2020/0001176-3;Despacho de Deferimento Comum;05/12/2022;GTEC;2023.08.04
27016/2021;1020.2021/0007413-9;Despacho de Deferimento Comum;22/08/2022;GTEC;2023.08.04
27043/2021;1020.2021/0007862-2;Despacho de Deferimento Comum;22/08/2022;GTEC;2023.08.04
27101/2021;1020.2021/0011536-6;Despacho de Deferimento Comum;26/11/2021;GTEC;2023.08.04
27109/2021;1020.2021/0011534-0;Despacho de Deferimento Comum;26/11/2021;GTEC;2023.08.04
27219/2020;1020.2020/0001479-7;Despacho de Deferimento Comum;01/08/2022;GTEC;2023.08.04
27474/2021;1020.2021/0009437-7;Despacho de Deferimento Comum;18/10/2021;GTEC;2023.08.04
2748/2021;1020.2021/0001111-0;Despacho de Deferimento Comum;06/02/2023;GTEC;2023.08.04
27480/2022;1020.2022/0009558-8;Despacho de Deferimento Comum;01/09/2022;GTEC;2023.08.04
27506/2021;1020.2021/0007726-0;Despacho de Deferimento Comum;01/07/2022;GTEC;2023.08.04
27582/2020;1020.2020/0001195-0;Despacho de Indeferimento Comum;22/11/2021;GTEC;2023.08.04
27583/2020;1020.2020/0001461-4;Despacho de Deferimento Comum;25/06/2021;GTEC;2023.08.04
27641/2020;1020.2020/0001096-1;Despacho de Deferimento Comum;29/07/2021;GTEC;2023.08.04
27648/2021;1020.2021/0008213-1;Despacho de Deferimento Comum;17/03/2023;GTEC;2023.08.04
27653/2020;1020.2020/0002618-3;Despacho de Deferimento Comum;28/06/2021;GTEC;2023.08.04
27701/2020;1020.2020/0001789-3;Despacho de Indeferimento Comum;22/11/2021;GTEC;2023.08.04
27715/2020;1020.2020/0002951-4;Despacho de Indeferimento Comum;22/08/2022;GTEC;2023.08.04
27800/2020;1020.2020/0001497-5;Despacho de Indeferimento Comum;22/11/2021;GTEC;2023.08.04
27813/2020;1020.2020/0001179-8;Despacho de Deferimento Comum;11/01/2022;GTEC;2023.08.04
27839/2020;1020.2020/0001464-9;Despacho de Deferimento Comum;22/10/2021;GTEC;2023.08.04
27872/2020;1020.2020/0001508-4;Despacho de Deferimento Comum;18/06/2021;GTEC;2023.08.04
27902/2020;1020.2020/0001796-6;Despacho de Deferimento Comum;14/07/2021;GTEC;2023.08.04
27907/2020;1020.2020/0001134-8;Despacho de Indeferimento Comum;22/11/2021;GTEC;2023.08.04
27911/2021;1020.2021/0008916-0;Despacho de Deferimento Comum;31/10/2022;GTEC;2023.08.04
27927/2020;1020.2020/0001460-6;Despacho de Indeferimento Comum;22/11/2021;GTEC;2023.08.04
28044/2020;1020.2020/0001797-4;Despacho de Indeferimento Comum;28/12/2021;GTEC;2023.08.04
28053/2020;1020.2020/0004186-7;Despacho de Indeferimento Comum;22/11/2021;GTEC;2023.08.04
28161/2020;1020.2020/0005679-1;Despacho de Indeferimento Comum;29/11/2021;GTEC;2023.08.04
28246/2020;1020.2020/0001128-3;Despacho de Indeferimento Comum;22/11/2021;GTEC;2023.08.04
28262/2022;1020.2022/0010357-2;Despacho de Indeferimento Comum;25/10/2022;GTEC;2023.08.04
28275/2020;1020.2020/0001198-4;Despacho de Indeferimento Comum;22/11/2021;GTEC;2023.08.04
28284/2022;1020.2022/0011359-4;Despacho de Deferimento Comum;09/05/2023;GTEC;2023.08.04
28301/2020;1020.2020/0000766-9;Despacho de Indeferimento Comum;22/11/2021;GTEC;2023.08.04
28323/2021;1020.2021/0008918-7;Despacho de Deferimento Comum;24/10/2022;GTEC;2023.08.04
28331/2020;1020.2020/0002584-5;Despacho de Deferimento Comum;29/11/2021;GTEC;2023.08.04
28342/2020;1020.2020/0000856-8;Despacho de Deferimento Comum;18/10/2021;GTEC;2023.08.04
28353/2020;1020.2020/0002043-6;Despacho de Deferimento Comum;17/02/2022;GTEC;2023.08.04
28383/2020;1020.2020/0001204-2;Despacho de Deferimento Comum;25/06/2021;GTEC;2023.08.04
28452/2020;1020.2020/0001132-1;Despacho de Indeferimento Comum;22/11/2021;GTEC;2023.08.04
28505/2021;1020.2021/0010001-6;Despacho de Indeferimento Comum;22/07/2022;GTEC;2023.08.04
28540/2020;1020.2020/0003743-6;Despacho de Deferimento Comum;21/06/2021;GTEC;2023.08.04
28542/2020;1020.2020/0002338-9;Despacho de Deferimento Comum;17/11/2022;GTEC;2023.08.04
28677/2020;1020.2020/0003129-2;Despacho de Indeferimento Comum;22/11/2021;GTEC;2023.08.04
28726/2020;1020.2020/0002585-3;Despacho de Indeferimento Comum;22/11/2021;GTEC;2023.08.04
28734/2020;1020.2020/0005288-5;Despacho de Deferimento Comum;28/07/2022;GTEC;2023.08.04
28792/2021;1020.2021/0008302-2;Despacho de Indeferimento Comum;07/07/2023;GTEC;2023.08.04
2880/2021;1020.2021/0000879-9;Despacho de Deferimento Comum;26/05/2023;GTEC;2023.08.04
28849/2020;1020.2020/0001506-8;Despacho de Deferimento Comum;09/01/2023;GTEC;2023.08.04
28930/2021;1020.2021/0008481-9;Despacho de Deferimento Comum;09/09/2022;GTEC;2023.08.04
28965/2021;1020.2021/0008856-3;Despacho de Deferimento Comum;05/01/2022;GTEC;2023.08.04
29021/2021;1020.2021/0009212-9;Despacho de Deferimento Comum;31/10/2022;GTEC;2023.08.04
29029/2021;1020.2021/0008925-0;Despacho de Deferimento Comum;13/06/2023;GTEC;2023.08.04
29120/2021;1020.2021/0008494-0;Despacho de Deferimento Comum;09/09/2022;GTEC;2023.08.04
29122/2020;1020.2020/0001701-0;Despacho de Indeferimento Comum;05/01/2022;GTEC;2023.08.04
29146/2020;1020.2020/0001501-7;Despacho de Deferimento Comum;05/01/2022;GTEC;2023.08.04
29159/2020;1020.2020/0001126-7;Despacho de Deferimento Comum;03/06/2021;GTEC;2023.08.04
29177/2020;1020.2020/0001676-5;Despacho de Deferimento Comum;22/05/2023;GTEC;2023.08.04
29178/2020;1020.2020/0002255-2;Despacho de Deferimento Comum;18/10/2021;GTEC;2023.08.04
29188/2021;1020.2021/0008484-3;Despacho de Deferimento Comum;01/08/2022;GTEC;2023.08.04
29195/2020;1020.2020/0001197-6;Despacho de Deferimento Comum;04/08/2022;GTEC;2023.08.04
29225/2021;1020.2021/0008891-1;Despacho de Deferimento Comum;26/10/2022;GTEC;2023.08.04
29284/2021;1020.2021/0008887-3;Despacho de Deferimento Comum;12/11/2021;GTEC;2023.08.04
29412/2021;1020.2021/0008497-5;Despacho de Deferimento Comum;01/08/2022;GTEC;2023.08.04
29561/2021;1020.2021/0008895-4;Despacho de Deferimento Comum;14/09/2021;GTEC;2023.08.04
29567/2021;1020.2021/0008900-4;Despacho de Deferimento Comum;15/12/2021;GTEC;2023.08.04
29597/2021;1020.2021/0008898-9;Despacho de Deferimento Comum;22/07/2022;GTEC;2023.08.04
29599/2020;1020.2020/0002961-1;Despacho de Deferimento Comum;21/06/2021;GTEC;2023.08.04
29606/2020;1020.2020/0002391-5;Despacho de Deferimento Comum;21/07/2021;GTEC;2023.08.04
29607/2021;1020.2021/0008956-0;Despacho de Deferimento Comum;30/12/2021;GTEC;2023.08.04
29635/2021;1020.2021/0008897-0;Despacho de Deferimento Comum;25/03/2022;GTEC;2023.08.04
29640/2020;1020.2020/0001715-0;Despacho de Deferimento Comum;01/07/2022;GTEC;2023.08.04
29669/2020;1020.2020/0001201-8;Despacho de Indeferimento Comum;22/11/2021;GTEC;2023.08.04
29753/2020;1020.2020/0002312-5;Despacho de Indeferimento Comum;22/11/2021;GTEC;2023.08.04
29757/2020;1020.2020/0002311-7;Despacho de Deferimento Comum;09/11/2021;GTEC;2023.08.04
29760/2020;1020.2020/0001206-9;Despacho de Deferimento Comum;28/06/2021;GTEC;2023.08.04
29782/2020;1020.2020/0001623-4;Despacho de Deferimento Comum;04/01/2023;GTEC;2023.08.04
29799/2020;1020.2020/0001524-6;Despacho de Indeferimento Comum;03/02/2023;GTEC;2023.08.04
29826/2020;1020.2020/0001684-6;Despacho de Deferimento Comum;10/12/2021;GTEC;2023.08.04
29834/2022;1020.2022/0010699-7;Despacho de Deferimento Comum;22/02/2023;GTEC;2023.08.04
29838/2020;1020.2020/0002973-5;Despacho de Deferimento Comum;12/11/2021;GTEC;2023.08.04
29915/2020;1020.2020/0004106-9;Despacho de Deferimento Comum;18/10/2021;GTEC;2023.08.04
30036/2020;1020.2020/0001155-0;Despacho de Deferimento Comum;21/06/2021;GTEC;2023.08.04
30042/2020;1020.2020/0006363-1;Despacho de Deferimento Comum;22/07/2022;GTEC;2023.08.04
30093/2020;1020.2020/0005893-0;Despacho de Deferimento Comum;02/10/2021;GTEC;2023.08.04
30098/2021;1020.2021/0008994-2;Despacho de Deferimento Comum;04/10/2022;GTEC;2023.08.04
30167/2020;1020.2020/0002068-1;Despacho de Deferimento Comum;16/09/2021;GTEC;2023.08.04
30230/2020;1020.2020/0001531-9;Despacho de Indeferimento Comum;22/11/2021;GTEC;2023.08.04
30289/2021;1020.2021/0011627-3;Despacho de Deferimento Comum;19/05/2023;GTEC;2023.08.04
30307/2020;1020.2020/0001530-0;Despacho de Deferimento Comum;16/06/2021;GTEC;2023.08.04
30309/2021;1020.2021/0009303-6;Despacho de Deferimento Comum;16/09/2022;GTEC;2023.08.04
30403/2020;1020.2020/0001529-7;Despacho de Deferimento Comum;13/09/2021;GTEC;2023.08.04
