n_processo;assunto;deferido;data_despacho;coord_despacho;situacao;n_protocolo;data_extracao
2015-0.265.747-0;Alvará de Licença para Residências Unifamiliares;Não;20/10/2015 00:00;GTEL;Indeferido;30538-15;2023.08.04
2015-0.209.876-4;Alvará de Licença para Residências Unifamiliares;Não;20/10/2015 00:00;GTEL;Indeferido;27540-15;2023.08.04
2015-0.264.100-0;Alvará de Licença para Residências Unifamiliares;Não;20/10/2015 00:00;GTEL;Indeferido;33914-15;2023.08.04
2015-0.179.751-0;Alvará de Licença para Residências Unifamiliares;Não;20/10/2015 00:00;GTEL;Indeferido;27087-15;2023.08.04
2015-0.197.897-3;Alvará de Licença para Residências Unifamiliares;Não;14/12/2015 00:00;GTEL;Indeferido;22680-15;2023.08.04
2015-0.264.098-4;Alvará de Licença para Residências Unifamiliares;Não;20/10/2015 00:00;GTEL;Indeferido;33207-15;2023.08.04
2015-0.270.666-7;Alvará de Licença para Residências Unifamiliares;Não;20/10/2015 00:00;GTEL;Indeferido;27783-15;2023.08.04
2015-0.275.116-6;Alvará de Licença para Residências Unifamiliares;Não;20/10/2015 00:00;GTEL;Indeferido;34971-15;2023.08.04
2015-0.275.115-8;Alvará de Licença para Residências Unifamiliares;Não;20/10/2015 00:00;GTEL;Indeferido;34891-15;2023.08.04
2015-0.269.056-6;Alvará de Licença para Residências Unifamiliares;Não;20/10/2015 00:00;GTEL;Indeferido;34284-15;2023.08.04
2015-0.218.940-9;Alvará de Licença para Residências Unifamiliares;Não;20/10/2015 00:00;GTEL;Indeferido;32348-15;2023.08.04
2015-0.179.741-3;Alvará de Licença para Residências Unifamiliares;Não;20/10/2015 00:00;GTEL;Indeferido;28941-15;2023.08.04
2015-0.270.655-1;Alvará de Licença para Residências Unifamiliares;Não;20/10/2015 00:00;GTEL;Indeferido;33969-15;2023.08.04
2015-0.271.802-9;Alvará de Licença para Residências Unifamiliares;Não;20/10/2015 00:00;GTEL;Indeferido;34870-15;2023.08.04
2015-0.275.099-2;Alvará de Licença para Residências Unifamiliares;Não;20/10/2015 00:00;GTEL;Indeferido;34568-15;2023.08.04
2015-0.149.462-3;Alvará de Licença para Residências Unifamiliares;Não;01/12/2015 00:00;GTEL;Indeferido;25247-15;2023.08.04
2015-0.100.996-2;Alvará de Licença para Residências Unifamiliares;Não;21/10/2015 00:00;GTEL;Indeferido;18843-15;2023.08.04
2015-0.168.315-9;Alvará de Licença para Residências Unifamiliares;Não;21/10/2015 00:00;GTEL;Indeferido;26760-15;2023.08.04
2015-0.275.130-1;Alvará de Licença para Residências Unifamiliares;Não;21/10/2015 00:00;GTEL;Indeferido;34681-15;2023.08.04
2015-0.275.123-9;Alvará de Licença para Residências Unifamiliares;Não;21/10/2015 00:00;GTEL;Indeferido;35024-15;2023.08.04
2015-0.276.714-3;Alvará de Licença para Residências Unifamiliares;Não;22/10/2015 00:00;GTEL;Indeferido;31848-15;2023.08.04
2015-0.280.845-1;Alvará de Licença para Residências Unifamiliares;Não;24/10/2015 00:00;GTEL;Indeferido;36206-15;2023.08.04
2015-0.280.851-6;Alvará de Licença para Residências Unifamiliares;Não;24/10/2015 00:00;GTEL;Indeferido;35091-15;2023.08.04
2015-0.149.455-0;Alvará de Licença para Residências Unifamiliares;Não;23/09/2015 00:00;GTEL;Indeferido;28712-15;2023.08.04
2015-0.249.357-4;Alvará de Licença para Residências Unifamiliares;Não;23/09/2015 00:00;GTEL;Indeferido;32503-15;2023.08.04
2015-0.242.449-1;Alvará de Licença para Residências Unifamiliares;Não;23/09/2015 00:00;GTEL;Indeferido;29185-15;2023.08.04
2015-0.218.968-9;Alvará de Licença para Residências Unifamiliares;Não;23/09/2015 00:00;GTEL;Indeferido;32976-15;2023.08.04
2015-0.242.406-8;Alvará de Licença para Residências Unifamiliares;Não;23/09/2015 00:00;GTEL;Indeferido;31344-15;2023.08.04
2015-0.217.486-0;Alvará de Licença para Residências Unifamiliares;Não;24/09/2015 00:00;GTEL;Indeferido;33120-15;2023.08.04
2015-0.246.627-5;Alvará de Licença para Residências Unifamiliares;Não;26/09/2015 00:00;GTEL;Indeferido;29431-15;2023.08.04
2015-0.104.116-5;Alvará de Licença para Residências Unifamiliares;Não;26/09/2015 00:00;GTEL;Indeferido;18761-15;2023.08.04
2015-0.233.676-2;Alvará de Licença para Residências Unifamiliares;Não;29/09/2015 00:00;GTEL;Indeferido;28980-15;2023.08.04
2015-0.259.362-5;Alvará de Licença para Residências Unifamiliares;Não;02/10/2015 00:00;GTEL;Indeferido;33415-15;2023.08.04
2015-0.185.033-0;Alvará de Licença para Residências Unifamiliares;Não;03/10/2015 00:00;GTEL;Indeferido;30492-15;2023.08.04
2015-0.264.104-2;Alvará de Licença para Residências Unifamiliares;Não;07/10/2015 00:00;GTEL;Indeferido;33742-15;2023.08.04
2015-0.153.660-1;Alvará de Licença para Residências Unifamiliares;Não;07/10/2015 00:00;GTEL;Indeferido;31475-15;2023.08.04
2015-0.264.095-0;Alvará de Licença para Residências Unifamiliares;Não;08/10/2015 00:00;GTEL;Indeferido;30869-15;2023.08.04
2015-0.218.941-7;Alvará de Licença para Residências Unifamiliares;Não;09/10/2015 00:00;GTEL;Indeferido;34639-15;2023.08.04
2015-0.100.966-0;Alvará de Licença para Residências Unifamiliares;Não;29/04/2015 00:00;GTEL;Indeferido;13675-15;2023.08.04
2015-0.100.979-2;Alvará de Licença para Residências Unifamiliares;Não;11/05/2015 00:00;GTEL;Indeferido;13362-15;2023.08.04
2014-0.180.698-4;Alvará de Aprovação de Edificação Nova;Não;08/11/2014 00:00;COMIN;Indeferido;17049-14;2023.08.04
2015-0.122.592-4;Alvará de Licença para Residências Unifamiliares;Não;03/06/2015 00:00;GTEL;Indeferido;18482-15;2023.08.04
2015-0.138.862-9;Alvará de Licença para Residências Unifamiliares;Não;03/06/2015 00:00;GTEL;Indeferido;17788-15;2023.08.04
2015-0.141.401-8;Alvará de Licença para Residências Unifamiliares;Não;10/06/2015 00:00;GTEL;Indeferido;18116-15;2023.08.04
2015-0.108.714-9;Alvará de Licença para Residências Unifamiliares;Não;11/06/2015 00:00;GTEL;Indeferido;14204-15;2023.08.04
2015-0.104.092-4;Alvará de Licença para Residências Unifamiliares;Não;11/06/2015 00:00;GTEL;Indeferido;17179-15;2023.08.04
2015-0.108.736-0;Alvará de Licença para Residências Unifamiliares;Não;11/06/2015 00:00;GTEL;Indeferido;19287-15;2023.08.04
2015-0.144.466-9;Alvará de Licença para Residências Unifamiliares;Não;12/06/2015 00:00;GTEL;Indeferido;18389-15;2023.08.04
2015-0.110.520-1;Alvará de Licença para Residências Unifamiliares;Não;13/06/2015 00:00;GTEL;Indeferido;14087-15;2023.08.04
2015-0.145.932-1;Alvará de Licença para Residências Unifamiliares;Não;18/06/2015 00:00;GTEL;Indeferido;17674-15;2023.08.04
2015-0.149.389-9;Alvará de Licença para Residências Unifamiliares;Não;18/06/2015 00:00;GTEL;Indeferido;18249-15;2023.08.04
2015-0.149.440-2;Alvará de Licença para Residências Unifamiliares;Não;19/06/2015 00:00;GTEL;Indeferido;16939-15;2023.08.04
2015-0.105.694-4;Alvará de Licença para Residências Unifamiliares;Não;20/06/2015 00:00;GTEL;Indeferido;13832-15;2023.08.04
2015-0.105.685-5;Alvará de Licença para Residências Unifamiliares;Não;20/06/2015 00:00;GTEL;Indeferido;20048-15;2023.08.04
2015-0.149.382-1;Alvará de Licença para Residências Unifamiliares;Não;20/06/2015 00:00;GTEL;Indeferido;16017-15;2023.08.04
2015-0.150.894-2;Certificado de Conclusão;Não;23/06/2015 00:00;GTEL;Indeferido;19098-15;2023.08.04
2015-0.152.243-0;Alvará de Licença para Residências Unifamiliares;Não;23/06/2015 00:00;GTEL;Indeferido;19507-15;2023.08.04
2015-0.128.990-6;Alvará de Licença para Residências Unifamiliares;Não;23/06/2015 00:00;GTEL;Indeferido;16904-15;2023.08.04
2015-0.173.922-7;Alvará de Licença para Residências Unifamiliares;Não;30/10/2015 00:00;GTEL;Indeferido;29881-15;2023.08.04
2015-0.259.375-7;Alvará de Licença para Residências Unifamiliares;Não;04/11/2015 00:00;GTEL;Indeferido;33013-15;2023.08.04
2015-0.291.222-4;Alvará de Licença para Residências Unifamiliares;Não;05/11/2015 00:00;GTEL;Indeferido;37235-15;2023.08.04
2015-0.291.108-2;Alvará de Licença para Residências Unifamiliares;Não;05/11/2015 00:00;GTEL;Indeferido;31147-15;2023.08.04
2015-0.238.142-3;Alvará de Licença para Residências Unifamiliares;Não;05/11/2015 00:00;GTEL;Indeferido;36713-15;2023.08.04
2015-0.262.542-0;Alvará de Licença para Residências Unifamiliares;Não;06/11/2015 00:00;GTEL;Indeferido;31709-15;2023.08.04
2015-0.224.369-1;Alvará de Licença para Residências Unifamiliares;Não;10/11/2015 00:00;GTEL;Indeferido;30691-15;2023.08.04
2015-0.233.694-0;Alvará de Licença para Residências Unifamiliares;Não;11/11/2015 00:00;GTEL;Indeferido;30439-15;2023.08.04
2015-0.255.206-6;Alvará de Licença para Residências Unifamiliares;Não;12/11/2015 00:00;GTEL;Indeferido;30981-15;2023.08.04
2015-0.235.331-4;Alvará de Licença para Residências Unifamiliares;Não;12/11/2015 00:00;GTEL;Indeferido;36551-15;2023.08.04
2015-0.105.688-0;Alvará de Licença para Residências Unifamiliares;Não;15/05/2015 00:00;GTEL;Indeferido;14177-15;2023.08.04
2015-0.122.564-9;Alvará de Licença para Residências Unifamiliares;Não;16/05/2015 00:00;GTEL;Indeferido;15764-15;2023.08.04
2015-0.128.983-3;Alvará de Licença para Residências Unifamiliares;Não;23/05/2015 00:00;GTEL;Indeferido;15744-15;2023.08.04
2015-0.130.536-7;Alvará de Licença para Residências Unifamiliares;Não;23/05/2015 00:00;GTEL;Indeferido;16569-15;2023.08.04
2015-0.130.553-7;Alvará de Licença para Residências Unifamiliares;Não;23/05/2015 00:00;GTEL;Indeferido;16970-15;2023.08.04
2015-0.130.548-0;Alvará de Licença para Residências Unifamiliares;Não;26/05/2015 00:00;GTEL;Indeferido;16774-15;2023.08.04
2015-0.100.979-2;Alvará de Licença para Residências Unifamiliares;Não;26/05/2015 00:00;GTEL;Indeferido;15844-15;2023.08.04
2015-0.126.148-3;Alvará de Licença para Residências Unifamiliares;Não;17/07/2015 00:00;GTEL;Indeferido;16553-15;2023.08.04
2015-0.134.573-3;Alvará de Licença para Residências Unifamiliares;Não;30/05/2015 00:00;GTEL;Indeferido;17131-15;2023.08.04
2015-0.134.572-5;Alvará de Licença para Residências Unifamiliares;Não;30/05/2015 00:00;GTEL;Indeferido;17183-15;2023.08.04
2015-0.134.575-0;Alvará de Licença para Residências Unifamiliares;Não;03/06/2015 00:00;GTEL;Indeferido;17048-15;2023.08.04
2015-0.116.994-3;Alvará de Licença para Residências Unifamiliares;Não;09/06/2015 00:00;GTEL;Indeferido;15231-15;2023.08.04
2015-0.100.966-0;Alvará de Licença para Residências Unifamiliares;Não;09/06/2015 00:00;GTEL;Indeferido;18987-15;2023.08.04
2015-0.142.817-5;Alvará de Licença para Residências Unifamiliares;Não;09/06/2015 00:00;GTEL;Indeferido;15049-15;2023.08.04
2015-0.115.639-6;Alvará de Licença para Residências Unifamiliares;Não;10/06/2015 00:00;GTEL;Indeferido;15054-15;2023.08.04
2015-0.110.514-7;Alvará de Licença para Residências Unifamiliares;Não;10/06/2015 00:00;GTEL;Indeferido;13406-15;2023.08.04
2015-0.146.011-7;Alvará de Licença para Residências Unifamiliares;Não;12/06/2015 00:00;GTEL;Indeferido;18338-15;2023.08.04
2015-0.126.152-1;Alvará de Licença para Residências Unifamiliares;Não;16/06/2015 00:00;GTEL;Indeferido;15750-15;2023.08.04
2015-0.149.410-0;Alvará de Licença para Residências Unifamiliares;Não;18/06/2015 00:00;GTEL;Indeferido;18854-15;2023.08.04
2015-0.115.643-4;Alvará de Licença para Residências Unifamiliares;Não;18/06/2015 00:00;GTEL;Indeferido;15163-15;2023.08.04
2015-0.122.770-6;Alvará de Licença para Residências Unifamiliares;Não;19/06/2015 00:00;GTEL;Indeferido;15560-15;2023.08.04
2015-0.144.483-9;Alvará de Licença para Residências Unifamiliares;Não;19/06/2015 00:00;GTEL;Indeferido;18642-15;2023.08.04
2015-0.112.317-0;Alvará de Licença para Residências Unifamiliares;Não;19/06/2015 00:00;GTEL;Indeferido;19188-15;2023.08.04
2015-0.156.359-5;Alvará de Licença para Residências Unifamiliares;Não;20/06/2015 00:00;GTEL;Indeferido;19502-15;2023.08.04
2015-0.149.392-9;Alvará de Licença para Residências Unifamiliares;Não;20/06/2015 00:00;GTEL;Indeferido;17473-15;2023.08.04
2015-0.146.032-0;Alvará de Licença para Residências Unifamiliares;Não;23/06/2015 00:00;GTEL;Indeferido;16015-15;2023.08.04
2015-0.126.149-1;Alvará de Licença para Residências Unifamiliares;Não;23/06/2015 00:00;GTEL;Indeferido;18540-15;2023.08.04
2015-0.153.643-1;Alvará de Licença para Residências Unifamiliares;Não;25/06/2015 00:00;GTEL;Indeferido;18560-15;2023.08.04
2015-0.154.931-2;Alvará de Licença para Residências Unifamiliares;Não;25/06/2015 00:00;GTEL;Indeferido;18369-15;2023.08.04
2015-0.306.788-9;Alvará de Licença para Residências Unifamiliares;Não;20/11/2015 00:00;GTEL;Indeferido;38750-15;2023.08.04
2015-0.302.097-1;Alvará de Licença para Residências Unifamiliares;Não;20/11/2015 00:00;GTEL;Indeferido;37552-15;2023.08.04
2015-0.226.105-3;Alvará de Licença para Residências Unifamiliares;Não;20/11/2015 00:00;GTEL;Indeferido;33977-15;2023.08.04
2015-0.232.184-6;Alvará de Licença para Residências Unifamiliares;Não;24/11/2015 00:00;GTEL;Indeferido;29250-15;2023.08.04
2015-0.229.282-0;Alvará de Licença para Residências Unifamiliares;Não;24/11/2015 00:00;GTEL;Indeferido;29816-15;2023.08.04
2015-0.267.544-3;Alvará de Licença para Residências Unifamiliares;Não;24/11/2015 00:00;GTEL;Indeferido;34346-15;2023.08.04
2015-0.236.780-3;Alvará de Licença para Residências Unifamiliares;Não;25/11/2015 00:00;GTEL;Indeferido;30883-15;2023.08.04
2015-0.169.834-2;Alvará de Licença para Residências Unifamiliares;Não;25/11/2015 00:00;GTEL;Indeferido;35104-15;2023.08.04
2015-0.276.687-2;Alvará de Licença para Residências Unifamiliares;Não;26/11/2015 00:00;GTEL;Deferido - Encerrado;34636-15;2023.08.04
2015-0.280.822-2;Alvará de Licença para Residências Unifamiliares;Não;26/11/2015 00:00;GTEL;Indeferido;35924-15;2023.08.04
2015-0.209.896-9;Alvará de Licença para Residências Unifamiliares;Não;26/11/2015 00:00;GTEL;Indeferido;26193-15;2023.08.04
2015-0.169.826-1;Alvará de Licença para Residências Unifamiliares;Não;27/11/2015 00:00;GTEL;Indeferido;21201-15;2023.08.04
2015-0.264.149-2;Alvará de Licença para Residências Unifamiliares;Não;28/11/2015 00:00;GTEL;Indeferido;38775-15;2023.08.04
2015-0.206.721-4;Alvará de Licença para Residências Unifamiliares;Não;28/11/2015 00:00;GTEL;Indeferido;27227-15;2023.08.04
2015-0.150.883-7;Alvará de Licença para Residências Unifamiliares;Não;28/11/2015 00:00;GTEL;Indeferido;18904-15;2023.08.04
2015-0.112.312-9;Alvará de Licença para Residências Unifamiliares;Não;28/11/2015 00:00;GTEL;Indeferido;20206-15;2023.08.04
2015-0.317.093-0;Alvará de Licença para Residências Unifamiliares;Não;08/12/2015 00:00;GTEL;Indeferido;40455-15;2023.08.04
2015-0.146.031-1;Alvará de Licença para Residências Unifamiliares;Não;09/12/2015 00:00;GTEL;Indeferido;31977-15;2023.08.04
2015-0.315.717-9;Alvará de Licença para Residências Unifamiliares;Não;08/12/2015 00:00;GTEL;Indeferido;40218-15;2023.08.04
2015-0.291.205-4;Alvará de Licença para Residências Unifamiliares;Não;08/12/2015 00:00;GTEL;Indeferido;37066-15;2023.08.04
2015-0.280.865-6;Alvará de Licença para Residências Unifamiliares;Não;08/12/2015 00:00;GTEL;Indeferido;36163-15;2023.08.04
2015-0.212.739-0;Alvará de Licença para Residências Unifamiliares;Não;09/12/2015 00:00;GTEL;Indeferido;34925-15;2023.08.04
2015-0.222.741-6;Alvará de Licença para Residências Unifamiliares;Não;09/12/2015 00:00;GTEL;Indeferido;34904-15;2023.08.04
2015-0.162.622-8;Alvará de Licença para Residências Unifamiliares;Não;09/12/2015 00:00;GTEL;Indeferido;30679-15;2023.08.04
2015-0.105.685-5;Alvará de Licença para Residências Unifamiliares;Não;03/12/2015 00:00;GTEL;Indeferido;22705-15;2023.08.04
2015-0.222.715-7;Alvará de Licença para Residências Unifamiliares;Não;09/12/2015 00:00;GTEL;Indeferido;36448-15;2023.08.04
2015-0.265.740-2;Alvará de Licença para Residências Unifamiliares;Não;03/12/2015 00:00;GTEL;Indeferido;37125-15;2023.08.04
2015-0.275.107-7;Alvará de Licença para Residências Unifamiliares;Não;08/12/2015 00:00;GTEL;Indeferido;34506-15;2023.08.04
2015-0.176.859-6;Alvará de Licença para Residências Unifamiliares;Não;09/12/2015 00:00;GTEL;Indeferido;28182-15;2023.08.04
2015-0.199.112-0;Alvará de Licença para Residências Unifamiliares;Não;09/12/2015 00:00;GTEL;Indeferido;31249-15;2023.08.04
2015-0.242.418-1;Alvará de Licença para Residências Unifamiliares;Não;09/12/2015 00:00;GTEL;Indeferido;40106-15;2023.08.04
2015-0.160.896-3;Alvará de Licença para Residências Unifamiliares;Não;17/09/2015 00:00;GTEL;Indeferido;20542-15;2023.08.04
2015-0.159.514-4;Alvará de Licença para Residências Unifamiliares;Não;18/09/2015 00:00;GTEL;Indeferido;20060-15;2023.08.04
2015-0.175.477-3;Alvará de Licença para Residências Unifamiliares;Não;19/09/2015 00:00;GTEL;Indeferido;27467-15;2023.08.04
2015-0.243.860-3;Alvará de Licença para Residências Unifamiliares;Não;19/09/2015 00:00;GTEL;Indeferido;31514-15;2023.08.04
2015-0.242.409-2;Alvará de Licença para Residências Unifamiliares;Não;23/09/2015 00:00;GTEL;Indeferido;30757-15;2023.08.04
2015-0.250.748-6;Alvará de Licença para Residências Unifamiliares;Não;24/09/2015 00:00;GTEL;Indeferido;32201-15;2023.08.04
2015-0.191.497-5;Alvará de Licença para Residências Unifamiliares;Não;25/09/2015 00:00;GTEL;Indeferido;24685-15;2023.08.04
2015-0.176.842-1;Alvará de Licença para Residências Unifamiliares;Não;25/09/2015 00:00;GTEL;Indeferido;19400-15;2023.08.04
2015-0.248.014-6;Alvará de Licença para Residências Unifamiliares;Não;26/09/2015 00:00;GTEL;Indeferido;29084-15;2023.08.04
2015-0.192.704-0;Alvará de Licença para Residências Unifamiliares;Não;03/11/2015 00:00;GTEL;Indeferido;24120-15;2023.08.04
2015-0.253.698-2;Alvará de Licença para Residências Unifamiliares;Não;29/09/2015 00:00;GTEL;Indeferido;32812-15;2023.08.04
2015-0.192.712-0;Alvará de Licença para Residências Unifamiliares;Não;29/09/2015 00:00;GTEL;Indeferido;23044-15;2023.08.04
2015-0.253.697-4;Alvará de Licença para Residências Unifamiliares;Não;29/09/2015 00:00;GTEL;Indeferido;32198-15;2023.08.04
2015-0.252.304-0;Alvará de Licença para Residências Unifamiliares;Não;29/09/2015 00:00;GTEL;Indeferido;32776-15;2023.08.04
2015-0.154.917-7;Alvará de Licença para Residências Unifamiliares;Não;29/09/2015 00:00;GTEL;Indeferido;17511-15;2023.08.04
2015-0.255.212-0;Alvará de Licença para Residências Unifamiliares;Não;29/09/2015 00:00;GTEL;Indeferido;33107-15;2023.08.04
2015-0.189.205-0;Alvará de Licença para Residências Unifamiliares;Não;29/09/2015 00:00;GTEL;Indeferido;24769-15;2023.08.04
2015-0.255.208-2;Alvará de Licença para Residências Unifamiliares;Não;29/09/2015 00:00;GTEL;Indeferido;31644-15;2023.08.04
2015-0.255.226-0;Alvará de Licença para Residências Unifamiliares;Não;29/09/2015 00:00;GTEL;Indeferido;27138-15;2023.08.04
2015-0.243.867-0;Alvará de Licença para Residências Unifamiliares;Não;29/09/2015 00:00;GTEL;Indeferido;31468-15;2023.08.04
2015-0.166.855-9;Alvará de Licença para Residências Unifamiliares;Não;01/10/2015 00:00;GTEL;Indeferido;30857-15;2023.08.04
