n_protocolo;n_processo;data_comuniquese;coord_comuniquese;data_extracao
85705/2020;1020.2021/0001766-6;09/05/2022;GTEC;2024.08.02
85741/2020;1020.2020/0016055-6;01/02/2023;GTEC;2024.08.02
85741/2020;1020.2020/0016055-6;03/11/2022;GTEC;2024.08.02
85859/2020;1020.2020/0015900-0;24/08/2022;GTEC;2024.08.02
8906/2021;1020.2021/0002293-7;15/01/2024;GTEC;2024.08.02
9294/2020;1020.2020/0000326-4;07/01/2021;GTEC;2024.08.02
961/2021;1020.2021/0000502-1;18/07/2022;GTEC;2024.08.02
961/2021;1020.2021/0000502-1;21/09/2021;GTEC;2024.08.02
961/2021;1020.2021/0000502-1;22/02/2022;GTEC;2024.08.02
9779/2022;1020.2022/0005762-7;05/07/2024;GTEC;2024.08.02
9779/2022;1020.2022/0005762-7;15/05/2024;GTEC;2024.08.02
9863/2022;1020.2020/0008463-9;27/07/2022;GTEC;2024.08.02
9863/2022;1020.2020/0008463-9;31/01/2023;GTEC;2024.08.02
10074/2021;1020.2021/0002311-9;17/11/2022;GTEC;2024.08.02
10074/2021;1020.2021/0002311-9;18/01/2023;GTEC;2024.08.02
10245/2023;1020.2021/0004345-4;06/04/2023;GTEC;2024.08.02
10345/2022;1020.2020/0001248-4;29/03/2022;GTEC;2024.08.02
10358/2023;1020.2020/0012684-6;11/04/2023;GTEC;2024.08.02
10493/2022;1020.2022/0006786-0;03/07/2024;GTEC;2024.08.02
1060/2020;1020.2020/0002412-1;23/04/2021;GTEC;2024.08.02
10650/2021;1020.2020/0001343-0;09/04/2021;GTEC;2024.08.02
10650/2021;1020.2020/0001343-0;11/11/2021;GTEC;2024.08.02
10687/2022;1020.2022/0003716-2;24/06/2024;GTEC;2024.08.02
10845/2022;1020.2020/0015718-0;05/04/2022;GTEC;2024.08.02
11092/2023;1020.2021/0010047-4;12/12/2023;GTEC;2024.08.02
11092/2023;1020.2021/0010047-4;17/04/2023;GTEC;2024.08.02
11092/2023;1020.2021/0010047-4;29/08/2023;GTEC;2024.08.02
11146/2023;1020.2020/0014689-8;11/04/2023;GTEC;2024.08.02
1129/2022;1020.2020/0002657-4;18/05/2022;GTEC;2024.08.02
11477/2021;1020.2021/0002890-0;15/10/2021;GTEC;2024.08.02
11653/2021;1020.2021/0006315-3;21/07/2023;GTEC;2024.08.02
11918/2020;1020.2020/0006085-3;02/12/2022;GTEC;2024.08.02
11918/2020;1020.2020/0006085-3;07/02/2023;GTEC;2024.08.02
11918/2020;1020.2020/0006085-3;12/04/2023;GTEC;2024.08.02
11918/2020;1020.2020/0006085-3;24/05/2023;GTEC;2024.08.02
12109/2021;1020.2021/0003273-8;10/10/2022;GTEC;2024.08.02
12109/2021;1020.2021/0003273-8;18/07/2022;GTEC;2024.08.02
12198/2024;1020.2020/0005643-0;13/05/2024;GTEC;2024.08.02
12253/2022;1020.2022/0004777-0;22/05/2024;GTEC;2024.08.02
12374/2023;1020.2020/0015473-4;20/04/2023;GTEC;2024.08.02
12507/2021;1020.2021/0002886-2;08/08/2022;GTEC;2024.08.02
12530/2020;1020.2020/0000633-6;24/01/2023;GTEC;2024.08.02
1256/2022;1020.2022/0000537-6;22/03/2024;GTEC;2024.08.02
12672/2021;1020.2021/0002976-1;21/03/2024;GTEC;2024.08.02
12975/2021;1020.2021/0003266-5;03/04/2023;GTEC;2024.08.02
12981/2021;1020.2021/0006320-0;13/05/2024;GTEC;2024.08.02
12982/2022;1020.2022/0006831-9;05/07/2023;GTEC;2024.08.02
12982/2022;1020.2022/0006831-9;15/05/2023;GTEC;2024.08.02
13025/2023;1020.2021/0005312-3;24/04/2023;GTEC;2024.08.02
13182/2021;1020.2021/0006321-8;16/07/2024;GTEC;2024.08.02
13423/2021;1020.2021/0003265-7;16/02/2024;GTEC;2024.08.02
13423/2021;1020.2021/0003265-7;22/01/2024;GTEC;2024.08.02
13546/2021;1020.2021/0004423-0;07/05/2024;GTEC;2024.08.02
13692/2022;1020.2022/0004935-7;05/02/2024;GTEC;2024.08.02
13985/2023;1020.2023/0007264-4;08/01/2024;GTEC;2024.08.02
13985/2023;1020.2023/0007264-4;12/03/2024;GTEC;2024.08.02
14158/2023;1020.2020/0004544-7;15/06/2023;GTEC;2024.08.02
14158/2023;1020.2020/0004544-7;16/01/2024;GTEC;2024.08.02
14158/2023;1020.2020/0004544-7;22/09/2023;GTEC;2024.08.02
14158/2023;1020.2020/0004544-7;23/05/2024;GTEC;2024.08.02
14191/2021;1020.2021/0005312-3;31/08/2022;GTEC;2024.08.02
14192/2021;1020.2021/0005314-0;07/10/2022;GTEC;2024.08.02
14192/2021;1020.2021/0005314-0;30/08/2022;GTEC;2024.08.02
14203/2023;1020.2020/0004990-6;14/06/2023;GTEC;2024.08.02
14394/2023;1020.2020/0006380-1;03/05/2024;GTEC;2024.08.02
14394/2023;1020.2020/0006380-1;07/03/2024;GTEC;2024.08.02
14395/2020;1020.2020/0003601-4;10/01/2022;GTEC;2024.08.02
1467/2021;1020.2021/0007876-2;24/05/2024;GTEC;2024.08.02
14900/2022;1020.2020/0003275-2;26/04/2022;GTEC;2024.08.02
1525/2022;1020.2020/0001253-0;05/02/2024;GTEC;2024.08.02
1525/2022;1020.2020/0001253-0;19/07/2022;GTEC;2024.08.02
15406/2023;1020.2020/0006353-4;30/05/2023;GTEC;2024.08.02
15619/2023;1020.2021/0009486-5;10/07/2023;GTEC;2024.08.02
15657/2021;1020.2021/0007344-2;18/12/2023;GTEC;2024.08.02
15985/2023;1020.2020/0004411-4;14/06/2023;GTEC;2024.08.02
1607/2022;1020.2021/0002890-0;11/04/2022;GTEC;2024.08.02
16222/2021;1020.2021/0010812-2;07/11/2023;GTEC;2024.08.02
16501/2021;1020.2021/0004339-0;27/11/2023;GTEC;2024.08.02
16737/2024;1020.2021/0004339-0;14/05/2024;GTEC;2024.08.02
16836/2021;1020.2021/0005300-0;04/03/2022;GTEC;2024.08.02
16836/2021;1020.2021/0005300-0;04/05/2022;GTEC;2024.08.02
16845/2021;1020.2021/0006323-4;06/03/2024;GTEC;2024.08.02
16845/2021;1020.2021/0006323-4;06/11/2023;GTEC;2024.08.02
16906/2021;1020.2021/0004337-3;18/01/2023;GTEC;2024.08.02
16906/2021;1020.2021/0004337-3;19/12/2022;GTEC;2024.08.02
1727/2022;1020.2022/0000696-8;03/06/2024;GTEC;2024.08.02
1727/2022;1020.2022/0000696-8;12/07/2024;GTEC;2024.08.02
17364/2022;1020.2020/0003598-0;19/04/2022;GTEC;2024.08.02
17606/2020;1020.2020/0000370-1;09/03/2021;GTEC;2024.08.02
1769/2023;1020.2020/0009089-2;08/02/2023;GTEC;2024.08.02
1784/2021;1020.2021/0000970-1;26/11/2021;GTEC;2024.08.02
1784/2021;1020.2021/0000970-1;27/08/2021;GTEC;2024.08.02
18016/2020;1020.2020/0004735-0;15/09/2022;GTEC;2024.08.02
18045/2022;1020.2020/0003597-2;25/04/2022;GTEC;2024.08.02
18065/2023;1020.2021/0017794-9;20/06/2023;GTEC;2024.08.02
18097/2023;1020.2023/0010851-7;15/05/2024;GTEC;2024.08.02
18098/2020;1020.2020/0003135-7;17/06/2021;GTEC;2024.08.02
18126/2021;1020.2021/0004345-4;29/09/2022;GTEC;2024.08.02
1846/2021;1020.2021/0001519-1;07/03/2024;GTEC;2024.08.02
18603/2021;1020.2021/0004886-3;21/06/2024;GTEC;2024.08.02
18951/2021;1020.2021/0004603-8;05/01/2024;GTEC;2024.08.02
18974/2023;1020.2023/0011930-6;30/07/2024;GTEC;2024.08.02
19544/2022;1020.2021/0014614-8;07/06/2022;GTEC;2024.08.02
19544/2022;1020.2021/0014614-8;12/09/2022;GTEC;2024.08.02
19544/2022;1020.2021/0014614-8;26/04/2022;GTEC;2024.08.02
19578/2020;1020.2020/0000356-6;12/02/2021;GTEC;2024.08.02
19578/2020;1020.2020/0000356-6;16/08/2021;GTEC;2024.08.02
19785/2021;1020.2021/0008288-3;08/03/2023;GTEC;2024.08.02
20126/2022;1020.2020/0014103-9;07/03/2023;GTEC;2024.08.02
20126/2022;1020.2020/0014103-9;24/08/2022;GTEC;2024.08.02
20126/2022;1020.2020/0014103-9;25/11/2022;GTEC;2024.08.02
20126/2022;1020.2020/0014103-9;26/01/2023;GTEC;2024.08.02
20126/2022;1020.2020/0014103-9;27/04/2022;GTEC;2024.08.02
20180/2023;1020.2020/0012980-2;16/06/2023;GTEC;2024.08.02
20371/2021;1020.2020/0001258-1;01/07/2021;GTEC;2024.08.02
20411/2021;1020.2021/0006849-0;03/05/2024;GTEC;2024.08.02
20463/2020;1020.2020/0001248-4;07/06/2021;GTEC;2024.08.02
20505/2022;1020.2021/0010055-5;12/05/2022;GTEC;2024.08.02
20809/2023;1020.2020/0004414-9;21/06/2023;GTEC;2024.08.02
20939/2020;1020.2020/0002415-6;24/02/2021;GTEC;2024.08.02
21090/2020;1020.2020/0000997-1;22/03/2021;GTEC;2024.08.02
21547/2022;1020.2020/0003279-5;14/09/2022;GTEC;2024.08.02
21568/2023;1020.2021/0010905-6;09/10/2023;GTEC;2024.08.02
21568/2023;1020.2021/0010905-6;21/06/2023;GTEC;2024.08.02
21728/2020;1020.2020/0004734-2;11/04/2023;GTEC;2024.08.02
21756/2022;1020.2020/0015716-4;04/07/2022;GTEC;2024.08.02
21756/2022;1020.2020/0015716-4;12/05/2022;GTEC;2024.08.02
21804/2022;1020.2022/0007158-1;03/07/2024;GTEC;2024.08.02
21831/2023;1020.2021/0014703-9;16/06/2023;GTEC;2024.08.02
21950/2021;1020.2020/0001656-0;17/08/2021;GTEC;2024.08.02
21957/2020;1020.2020/0013340-0;12/12/2022;GTEC;2024.08.02
22101/2021;1020.2020/0000371-0;27/08/2021;GTEC;2024.08.02
22540/2021;1020.2021/0006853-8;16/05/2023;GTEC;2024.08.02
22540/2021;1020.2021/0006853-8;26/07/2023;GTEC;2024.08.02
22920/2023;1020.2020/0004742-3;08/03/2024;GTEC;2024.08.02
22951/2020;1020.2021/0001823-9;02/12/2022;GTEC;2024.08.02
22951/2020;1020.2021/0001823-9;09/02/2023;GTEC;2024.08.02
22982/2022;1020.2020/0003596-4;10/05/2022;GTEC;2024.08.02
23021/2022;1020.2020/0003605-7;11/05/2022;GTEC;2024.08.02
23106/2021;1020.2021/0005866-4;24/08/2021;GTEC;2024.08.02
23154/2022;1020.2022/0009065-9;20/06/2022;GTEC;2024.08.02
2324/2024;1020.2023/0004982-0;18/06/2024;GTEC;2024.08.02
23607/2021;1020.2021/0006188-6;15/05/2024;GTEC;2024.08.02
23732/2020;1020.2020/0002661-2;23/03/2021;GTEC;2024.08.02
24/2023;1020.2023/0004982-0;19/06/2023;GTEC;2024.08.02
24092/2020;1020.2020/0000692-1;15/02/2021;GTEC;2024.08.02
244/2021;1020.2021/0000528-5;09/10/2023;GTEC;2024.08.02
24640/2023;1020.2023/0013672-3;28/03/2024;GTEC;2024.08.02
24811/2022;1020.2020/0000600-0;26/02/2024;GTEC;2024.08.02
24973/2022;1020.2020/0002761-9;22/02/2024;GTEC;2024.08.02
25008/2022;1020.2022/0013971-2;19/03/2024;GTEC;2024.08.02
25168/2023;1020.2021/0008288-3;12/03/2024;GTEC;2024.08.02
25184/2020;1020.2020/0000738-3;11/07/2023;GTEC;2024.08.02
25219/2020;1020.2021/0004104-4;15/09/2022;GTEC;2024.08.02
25283/2020;1020.2020/0003674-0;09/03/2022;GTEC;2024.08.02
25712/2020;1020.2020/0001510-6;08/04/2021;GTEC;2024.08.02
25712/2020;1020.2020/0001510-6;19/01/2021;GTEC;2024.08.02
25842/2022;1020.2020/0003599-9;12/05/2022;GTEC;2024.08.02
25842/2022;1020.2020/0003599-9;14/12/2022;GTEC;2024.08.02
26058/2022;1020.2022/0011249-0;19/06/2024;GTEC;2024.08.02
26139/2020;1020.2020/0003137-3;17/06/2021;GTEC;2024.08.02
2614/2021;1020.2021/0000976-0;26/04/2024;GTEC;2024.08.02
26181/2020;1020.2020/0001003-1;23/02/2021;GTEC;2024.08.02
26240/2022;1020.2020/0003276-0;18/05/2022;GTEC;2024.08.02
26307/2023;1020.2020/0004545-5;12/03/2024;GTEC;2024.08.02
26320/2022;1020.2022/0011448-5;30/10/2023;GTEC;2024.08.02
26438/2022;1020.2022/0018516-1;24/07/2024;GTEC;2024.08.02
26785/2023;1020.2021/0019208-5;09/01/2024;GTEC;2024.08.02
26785/2023;1020.2021/0019208-5;14/07/2023;GTEC;2024.08.02
26922/2020;1020.2020/0004542-0;27/01/2023;GTEC;2024.08.02
26922/2020;1020.2020/0004542-0;29/03/2023;GTEC;2024.08.02
27045/2020;1020.2020/0005338-5;26/06/2023;GTEC;2024.08.02
27088/2021;1020.2020/0001347-2;18/01/2022;GTEC;2024.08.02
27182/2020;1020.2020/0001462-2;10/01/2024;GTEC;2024.08.02
27182/2020;1020.2020/0001462-2;29/11/2023;GTEC;2024.08.02
27182/2020;1020.2020/0001462-2;30/10/2023;GTEC;2024.08.02
27437/2022;1020.2020/0003674-0;06/06/2022;GTEC;2024.08.02
27489/2023;1020.2020/0004542-0;28/02/2024;GTEC;2024.08.02
27527/2023;1020.2022/0000104-4;28/02/2024;GTEC;2024.08.02
27640/2021;1020.2021/0007878-9;31/08/2023;GTEC;2024.08.02
27924/2023;1020.2022/0004662-5;26/02/2024;GTEC;2024.08.02
2802/2021;1020.2021/0000980-9;11/06/2024;GTEC;2024.08.02
28063/2023;1020.2020/0013141-6;27/02/2024;GTEC;2024.08.02
28197/2021;1020.2020/0002422-9;06/12/2021;GTEC;2024.08.02
28197/2021;1020.2020/0002422-9;11/01/2022;GTEC;2024.08.02
28305/2023;1020.2020/0004549-8;21/08/2023;GTEC;2024.08.02
28397/2020;1020.2020/0003604-9;12/01/2022;GTEC;2024.08.02
28409/2021;1020.2020/0001275-1;12/11/2021;GTEC;2024.08.02
28493/2021;1020.2021/0010052-0;06/12/2021;GTEC;2024.08.02
28493/2021;1020.2021/0010052-0;07/01/2022;GTEC;2024.08.02
28493/2021;1020.2021/0010052-0;14/03/2022;GTEC;2024.08.02
28496/2021;1020.2021/0008293-0;13/12/2022;GTEC;2024.08.02
28496/2021;1020.2021/0008293-0;18/07/2022;GTEC;2024.08.02
28499/2021;1020.2021/0008290-5;17/06/2024;GTEC;2024.08.02
28577/2021;1020.2021/0009689-2;02/08/2022;GTEC;2024.08.02
28577/2021;1020.2021/0009689-2;21/11/2022;GTEC;2024.08.02
2875/2022;1020.2022/0001833-8;24/05/2023;GTEC;2024.08.02
28914/2020;1020.2020/0004545-5;30/01/2023;GTEC;2024.08.02
29040/2020;1020.2020/0004989-2;25/04/2023;GTEC;2024.08.02
29089/2021;1020.2021/0010905-6;06/02/2023;GTEC;2024.08.02
29262/2020;1020.2020/0001250-6;06/04/2021;GTEC;2024.08.02
29268/2021;1020.2021/0009008-8;24/02/2023;GTEC;2024.08.02
29421/2020;1020.2020/0001275-1;05/01/2021;GTEC;2024.08.02
29571/2021;1020.2021/0008888-1;05/04/2022;GTEC;2024.08.02
29716/2021;1020.2020/0008330-6;19/01/2022;GTEC;2024.08.02
29993/2021;1020.2021/0010055-5;21/02/2022;GTEC;2024.08.02
30025/2020;1020.2020/0001636-6;23/02/2021;GTEC;2024.08.02
30215/2022;1020.2022/0010697-0;14/06/2023;GTEC;2024.08.02
30240/2020;1020.2020/0003602-2;10/01/2022;GTEC;2024.08.02
30248/2020;1020.2020/0003275-2;16/12/2021;GTEC;2024.08.02
30250/2021;1020.2020/0007014-0;04/08/2021;GTEC;2024.08.02
30438/2020;1020.2020/0002422-9;06/01/2021;GTEC;2024.08.02
30442/2022;1020.2020/0001634-0;03/07/2023;GTEC;2024.08.02
30492/2022;1020.2021/0002402-6;24/08/2022;GTEC;2024.08.02
30634/2022;1020.2020/0004986-8;06/07/2022;GTEC;2024.08.02
30634/2022;1020.2020/0004986-8;12/09/2022;GTEC;2024.08.02
30634/2022;1020.2020/0004986-8;13/06/2023;GTEC;2024.08.02
30769/2022;1020.2020/0003603-0;11/07/2022;GTEC;2024.08.02
31073/2020;1020.2020/0003280-9;03/02/2022;GTEC;2024.08.02
31154/2021;1020.2021/0009486-5;24/01/2023;GTEC;2024.08.02
31194/2022;1020.2022/0011695-0;13/02/2023;GTEC;2024.08.02
31451/2020;1020.2021/0003843-4;31/01/2023;GTEC;2024.08.02
31552/2021;1020.2021/0009494-6;19/09/2022;GTEC;2024.08.02
32072/2023;1020.2021/0013867-6;12/07/2024;GTEC;2024.08.02
32072/2023;1020.2021/0013867-6;15/05/2024;GTEC;2024.08.02
32072/2023;1020.2021/0013867-6;27/02/2024;GTEC;2024.08.02
32219/2021;1020.2021/0010047-4;10/10/2022;GTEC;2024.08.02
32219/2021;1020.2021/0010047-4;29/08/2022;GTEC;2024.08.02
32310/2023;1020.2023/0020119-3;08/05/2024;GTEC;2024.08.02
32362/2020;1020.2020/0013684-1;14/02/2024;GTEC;2024.08.02
32499/2021;1020.2021/0010049-0;21/06/2022;GTEC;2024.08.02
3260/2024;1020.2021/0007878-9;12/06/2024;GTEC;2024.08.02
32661/2020;1020.2020/0002659-0;16/03/2021;GTEC;2024.08.02
3277/2022;1020.2020/0003274-4;31/01/2022;GTEC;2024.08.02
32907/2021;1020.2021/0010909-9;06/02/2024;GTEC;2024.08.02
32977/2023;1020.2020/0004982-5;27/02/2024;GTEC;2024.08.02
3304/2022;1020.2020/0000994-7;11/04/2022;GTEC;2024.08.02
33109/2020;1020.2020/0004990-6;04/01/2023;GTEC;2024.08.02
33167/2020;1020.2020/0002712-0;01/06/2021;GTEC;2024.08.02
33167/2020;1020.2020/0002712-0;15/04/2021;GTEC;2024.08.02
33238/2021;1020.2021/0010054-7;13/03/2024;GTEC;2024.08.02
33390/2020;1020.2020/0004984-1;27/06/2023;GTEC;2024.08.02
33417/2021;1020.2020/0000369-8;02/05/2022;GTEC;2024.08.02
33417/2021;1020.2020/0000369-8;10/01/2022;GTEC;2024.08.02
33417/2021;1020.2020/0000369-8;30/08/2021;GTEC;2024.08.02
33607/2020;1020.2020/0001900-4;06/12/2021;GTEC;2024.08.02
33607/2020;1020.2020/0001900-4;28/09/2021;GTEC;2024.08.02
33735/2020;1020.2020/0004982-5;20/04/2023;GTEC;2024.08.02
33836/2020;1020.2020/0004736-9;05/06/2023;GTEC;2024.08.02
34344/2021;1020.2020/0001000-7;19/01/2022;GTEC;2024.08.02
34344/2021;1020.2020/0001000-7;28/03/2022;GTEC;2024.08.02
34394/2021;1020.2020/0000599-2;24/01/2022;GTEC;2024.08.02
34550/2021;1020.2021/0015655-0;23/10/2023;GTEC;2024.08.02
34673/2020;1020.2020/0002654-0;02/03/2021;GTEC;2024.08.02
34673/2020;1020.2020/0002654-0;26/05/2021;GTEC;2024.08.02
34769/2023;1020.2023/0019610-6;01/04/2024;GTEC;2024.08.02
34782/2021;1020.2021/0010336-8;05/04/2022;GTEC;2024.08.02
34937/2020;1020.2020/0001980-2;08/03/2021;GTEC;2024.08.02
34953/2020;1020.2020/0002423-7;06/01/2021;GTEC;2024.08.02
35049/2023;1020.2022/0006831-9;12/09/2023;GTEC;2024.08.02
35049/2023;1020.2022/0006831-9;27/12/2023;GTEC;2024.08.02
35132/2021;1020.2020/0001947-0;24/01/2022;GTEC;2024.08.02
35170/2020;1020.2020/0005337-7;26/07/2023;GTEC;2024.08.02
35318/2023;1020.2020/0013147-5;24/11/2023;GTEC;2024.08.02
35379/2022;1020.2020/0003666-9;18/07/2022;GTEC;2024.08.02
3541/2021;1020.2021/0002973-7;27/03/2024;GTEC;2024.08.02
3550/2022;1020.2022/0002986-0;22/03/2024;GTEC;2024.08.02
35610/2023;1020.2021/0012244-3;10/05/2024;GTEC;2024.08.02
35610/2023;1020.2021/0012244-3;15/07/2024;GTEC;2024.08.02
35610/2023;1020.2021/0012244-3;22/02/2024;GTEC;2024.08.02
35637/2021;1020.2021/0010813-0;20/12/2021;GTEC;2024.08.02
35691/2022;1020.2020/0003667-7;23/08/2022;GTEC;2024.08.02
35816/2020;1020.2020/0001922-5;03/03/2021;GTEC;2024.08.02
36075/2023;1020.2020/0009086-8;22/02/2024;GTEC;2024.08.02
36094/2020;1020.2020/0003676-6;10/03/2022;GTEC;2024.08.02
36157/2020;1020.2020/0003679-0;11/05/2022;GTEC;2024.08.02
36164/2020;1020.2020/0005339-3;11/12/2023;GTEC;2024.08.02
3618/2024;1020.2020/0011248-9;06/02/2024;GTEC;2024.08.02
36342/2021;1020.2021/0012635-0;03/01/2023;GTEC;2024.08.02
36442/2020;1020.2020/0003140-3;21/06/2021;GTEC;2024.08.02
36513/2023;1020.2020/0005657-0;28/09/2023;GTEC;2024.08.02
36630/2021;1020.2020/0003135-7;24/01/2022;GTEC;2024.08.02
36658/2020;1020.2020/0002660-4;10/02/2021;GTEC;2024.08.02
36691/2022;1020.2021/0000301-0;08/08/2022;GTEC;2024.08.02
36733/2020;1020.2020/0002658-2;03/11/2021;GTEC;2024.08.02
36733/2020;1020.2020/0002658-2;15/03/2021;GTEC;2024.08.02
36866/2021;1020.2020/0013151-3;31/08/2021;GTEC;2024.08.02
37019/2021;1020.2020/0005421-7;27/02/2024;GTEC;2024.08.02
37220/2020;1020.2020/0002674-4;25/03/2021;GTEC;2024.08.02
37254/2020;1020.2020/0002657-4;11/03/2021;GTEC;2024.08.02
37290/2020;1020.2020/0004983-3;06/06/2023;GTEC;2024.08.02
37421/2023;1020.2020/0004983-3;03/05/2024;GTEC;2024.08.02
37421/2023;1020.2020/0004983-3;21/02/2024;GTEC;2024.08.02
37523/2021;1020.2021/0012248-6;19/05/2022;GTEC;2024.08.02
37552/2020;1020.2020/0003146-2;27/10/2021;GTEC;2024.08.02
37797/2020;1020.2020/0003276-0;17/12/2021;GTEC;2024.08.02
37893/2020;1020.2020/0004981-7;11/06/2024;GTEC;2024.08.02
37950/2020;1020.2020/0002718-0;22/02/2022;GTEC;2024.08.02
37950/2020;1020.2020/0002718-0;24/05/2021;GTEC;2024.08.02
37950/2020;1020.2020/0002718-0;27/06/2022;GTEC;2024.08.02
37950/2020;1020.2020/0002718-0;28/09/2021;GTEC;2024.08.02
38211/2023;1020.2020/0009087-6;13/03/2024;GTEC;2024.08.02
38221/2022;1020.2020/0003280-9;23/08/2022;GTEC;2024.08.02
38448/2021;1020.2021/0011676-1;26/04/2024;GTEC;2024.08.02
38541/2020;1020.2020/0004986-8;12/01/2022;GTEC;2024.08.02
38639/2020;1020.2020/0002417-2;03/09/2021;GTEC;2024.08.02
38639/2020;1020.2020/0002417-2;06/04/2021;GTEC;2024.08.02
38803/2020;1020.2020/0003666-9;07/03/2022;GTEC;2024.08.02
38803/2020;1020.2020/0003666-9;08/04/2022;GTEC;2024.08.02
38950/2021;1020.2020/0001602-1;24/01/2022;GTEC;2024.08.02
3901/2023;1020.2021/0012959-6;10/02/2023;GTEC;2024.08.02
3901/2023;1020.2021/0012959-6;19/04/2023;GTEC;2024.08.02
39055/2021;1020.2020/0000692-1;26/01/2022;GTEC;2024.08.02
39081/2021;1020.2021/0012244-3;03/05/2023;GTEC;2024.08.02
39122/2020;1020.2020/0001949-7;16/08/2021;GTEC;2024.08.02
39125/2020;1020.2020/0002655-8;10/03/2021;GTEC;2024.08.02
39125/2020;1020.2020/0002655-8;30/08/2021;GTEC;2024.08.02
39236/2022;1020.2020/0005646-5;12/06/2023;GTEC;2024.08.02
39236/2022;1020.2020/0005646-5;17/04/2023;GTEC;2024.08.02
39236/2022;1020.2020/0005646-5;27/02/2024;GTEC;2024.08.02
39236/2022;1020.2020/0005646-5;29/08/2022;GTEC;2024.08.02
39285/2021;1020.2021/0012247-8;02/08/2023;GTEC;2024.08.02
39540/2020;1020.2020/0002653-1;01/03/2021;GTEC;2024.08.02
39604/2021;1020.2021/0015755-7;04/09/2023;GTEC;2024.08.02
39699/2022;1020.2020/0003669-3;24/08/2022;GTEC;2024.08.02
39776/2020;1020.2020/0001963-2;02/03/2021;GTEC;2024.08.02
39848/2020;1020.2020/0001964-0;08/03/2021;GTEC;2024.08.02
39854/2020;1020.2020/0004991-4;07/10/2022;GTEC;2024.08.02
39854/2020;1020.2020/0004991-4;20/07/2022;GTEC;2024.08.02
39952/2020;1020.2020/0004195-6;01/04/2024;GTEC;2024.08.02
39952/2020;1020.2020/0004195-6;27/09/2022;GTEC;2024.08.02
39994/2020;1020.2020/0003138-1;18/06/2021;GTEC;2024.08.02
40168/2020;1020.2020/0002711-2;15/04/2021;GTEC;2024.08.02
40169/2020;1020.2020/0002713-9;03/06/2021;GTEC;2024.08.02
40172/2020;1020.2020/0003665-0;09/03/2022;GTEC;2024.08.02
40212/2020;1020.2020/0002714-7;04/06/2021;GTEC;2024.08.02
40264/2020;1020.2020/0002716-3;08/06/2021;GTEC;2024.08.02
40264/2020;1020.2020/0002716-3;26/07/2021;GTEC;2024.08.02
40295/2020;1020.2020/0002717-1;14/06/2021;GTEC;2024.08.02
40322/2020;1020.2020/0004414-9;27/01/2023;GTEC;2024.08.02
40388/2020;1020.2020/0003136-5;17/06/2021;GTEC;2024.08.02
40466/2023;1020.2020/0005338-5;01/03/2024;GTEC;2024.08.02
40611/2020;1020.2020/0003667-7;07/03/2022;GTEC;2024.08.02
40611/2020;1020.2020/0003667-7;08/04/2022;GTEC;2024.08.02
40685/2020;1020.2020/0003673-1;02/05/2022;GTEC;2024.08.02
40685/2020;1020.2020/0003673-1;08/03/2022;GTEC;2024.08.02
40685/2020;1020.2020/0003673-1;24/05/2022;GTEC;2024.08.02
40718/2020;1020.2020/0002720-1;08/10/2021;GTEC;2024.08.02
40718/2020;1020.2020/0002720-1;09/08/2021;GTEC;2024.08.02
40718/2020;1020.2020/0002720-1;14/06/2021;GTEC;2024.08.02
40747/2020;1020.2020/0002715-5;07/06/2021;GTEC;2024.08.02
40794/2022;1020.2020/0003678-2;14/09/2022;GTEC;2024.08.02
40886/2020;1020.2020/0003143-8;29/06/2021;GTEC;2024.08.02
41088/2021;1020.2021/0015658-5;28/03/2024;GTEC;2024.08.02
41203/2021;1020.2021/0012961-8;24/02/2023;GTEC;2024.08.02
41513/2022;1020.2020/0003679-0;02/12/2022;GTEC;2024.08.02
41513/2022;1020.2020/0003679-0;14/09/2022;GTEC;2024.08.02
41546/2020;1020.2020/0003141-1;21/06/2021;GTEC;2024.08.02
41689/2021;1020.2021/0012959-6;29/08/2022;GTEC;2024.08.02
41692/2020;1020.2020/0006084-5;22/01/2024;GTEC;2024.08.02
41810/2021;1020.2021/0012967-7;23/01/2023;GTEC;2024.08.02
41829/2020;1020.2020/0003145-4;18/01/2022;GTEC;2024.08.02
41829/2020;1020.2020/0003145-4;18/10/2021;GTEC;2024.08.02
41836/2021;1020.2021/0014703-9;04/04/2023;GTEC;2024.08.02
42101/2021;1020.2021/0014164-2;12/09/2022;GTEC;2024.08.02
42394/2020;1020.2020/0004410-6;04/05/2021;GTEC;2024.08.02
42654/2021;1020.2021/0018614-0;13/03/2024;GTEC;2024.08.02
42656/2021;1020.2021/0017796-5;20/02/2024;GTEC;2024.08.02
42855/2021;1020.2021/0015750-6;05/07/2024;GTEC;2024.08.02
43058/2021;1020.2020/0002712-0;03/02/2022;GTEC;2024.08.02
43078/2021;1020.2020/0001635-8;04/07/2023;GTEC;2024.08.02
43078/2021;1020.2020/0001635-8;07/12/2023;GTEC;2024.08.02
43219/2020;1020.2020/0004544-7;27/01/2023;GTEC;2024.08.02
43285/2021;1020.2021/0013566-9;25/03/2024;GTEC;2024.08.02
43304/2020;1020.2020/0004551-0;05/04/2023;GTEC;2024.08.02
43379/2021;1020.2021/0013867-6;01/06/2023;GTEC;2024.08.02
43379/2021;1020.2021/0013867-6;24/02/2023;GTEC;2024.08.02
