n_protocolo;n_processo;despacho;data_despacho;coord_despacho;data_extracao
52239/2020;1020.2020/0005129-3;Despacho de Deferimento Comum;09/09/2022;GTEC;2024.06.03
52313/2020;1020.2020/0008211-3;Despacho de Indeferimento Comum;14/01/2022;GTEC;2024.06.03
52334/2022;1020.2022/0021921-0;Despacho de Deferimento Comum;03/07/2023;GTEC;2024.06.03
5234/2021;1020.2021/0001340-7;Despacho de Deferimento Comum;30/04/2024;GTEC;2024.06.03
52343/2023;1020.2023/0026537-0;Despacho de Deferimento Comum;21/03/2024;GTEC;2024.06.03
52354/2022;1020.2022/0021714-4;Despacho de Deferimento Comum;31/07/2023;GTEC;2024.06.03
52383/2023;1020.2023/0026041-6;Despacho de Deferimento Comum;11/03/2024;GTEC;2024.06.03
52402/2020;1020.2020/0005985-5;Despacho de Deferimento Comum;22/03/2024;GTEC;2024.06.03
52413/2020;1020.2020/0007782-9;Despacho de Deferimento Comum;01/03/2023;GTEC;2024.06.03
52421/2020;1020.2020/0005136-6;Despacho de Indeferimento Comum;29/08/2023;GTEC;2024.06.03
52429/2020;1020.2020/0007688-1;Despacho de Deferimento Comum;08/03/2024;GTEC;2024.06.03
52439/2020;1020.2020/0008169-9;Despacho de Deferimento Comum;29/11/2023;GTEC;2024.06.03
52586/2020;1020.2020/0004951-5;Despacho de Indeferimento Comum;30/05/2023;GTEC;2024.06.03
52619/2021;1020.2021/0018869-0;Despacho de Deferimento Comum;26/05/2023;GTEC;2024.06.03
52721/2020;1020.2021/0008467-3;Despacho de Deferimento Comum;28/07/2023;GTEC;2024.06.03
52786/2020;1020.2020/0005279-6;Despacho de Deferimento Comum;09/04/2024;GTEC;2024.06.03
52850/2021;1020.2021/0016949-0;Despacho de Deferimento Comum;06/06/2023;GTEC;2024.06.03
52906/2021;1020.2021/0016931-8;Despacho de Deferimento Comum;20/06/2023;GTEC;2024.06.03
52908/2021;1020.2021/0016937-7;Despacho de Deferimento Comum;05/05/2023;GTEC;2024.06.03
52910/2021;1020.2021/0016950-4;Despacho de Deferimento Comum;23/06/2023;GTEC;2024.06.03
52925/2021;1020.2021/0016947-4;Despacho de Deferimento Comum;28/09/2023;GTEC;2024.06.03
53041/2020;1020.2020/0007981-3;Despacho de Deferimento Comum;14/04/2023;GTEC;2024.06.03
53122/2020;1020.2020/0006856-0;Despacho de Indeferimento Comum;17/04/2024;GTEC;2024.06.03
53125/2020;1020.2020/0006043-8;Despacho de Indeferimento Comum;16/11/2023;GTEC;2024.06.03
53224/2021;1020.2021/0017535-0;Despacho de Deferimento Comum;24/06/2022;GTEC;2024.06.03
53226/2020;1020.2020/0005948-0;Despacho de Deferimento Comum;10/11/2023;GTEC;2024.06.03
53268/2020;1020.2020/0015179-4;Despacho de Indeferimento Comum;09/04/2024;GTEC;2024.06.03
53275/2020;1020.2020/0006870-6;Despacho de Deferimento Comum;04/05/2022;GTEC;2024.06.03
5332/2023;1020.2023/0002760-6;Despacho de Deferimento Comum;21/03/2023;GTEC;2024.06.03
53392/2020;1020.2020/0012046-5;Despacho de Indeferimento Comum;09/08/2023;GTEC;2024.06.03
53394/2022;1020.2023/0000028-7;Despacho de Deferimento Comum;13/04/2024;GTEC;2024.06.03
53400/2020;1020.2020/0005947-2;Despacho de Indeferimento Comum;28/03/2024;GTEC;2024.06.03
53439/2020;1020.2020/0007164-2;Despacho de Deferimento Comum;05/04/2022;GTEC;2024.06.03
53533/2020;1020.2020/0005959-6;Despacho de Deferimento Comum;24/02/2023;GTEC;2024.06.03
53605/2022;1020.2022/0022700-0;Despacho de Deferimento Comum;23/03/2023;GTEC;2024.06.03
53617/2020;1020.2020/0007890-6;Despacho de Deferimento Comum;26/09/2022;GTEC;2024.06.03
53636/2020;1020.2020/0007731-4;Despacho de Deferimento Comum;18/08/2022;GTEC;2024.06.03
53646/2022;1020.2022/0022629-1;Despacho de Deferimento Comum;10/04/2023;GTEC;2024.06.03
53664/2020;1020.2020/0005745-3;Despacho de Deferimento Comum;03/02/2023;GTEC;2024.06.03
53688/2020;1020.2020/0011856-8;Despacho de Indeferimento Comum;21/07/2023;GTEC;2024.06.03
53729/2021;1020.2021/0019037-6;Despacho de Indeferimento Comum;29/04/2022;GTEC;2024.06.03
53740/2021;1020.2021/0017472-9;Despacho de Deferimento Comum;11/03/2022;GTEC;2024.06.03
53817/2020;1020.2020/0005962-6;Despacho de Indeferimento Comum;12/05/2023;GTEC;2024.06.03
53853/2020;1020.2020/0011235-7;Despacho de Deferimento Comum;27/06/2022;GTEC;2024.06.03
53923/2020;1020.2020/0005826-3;Despacho de Indeferimento Comum;09/05/2023;GTEC;2024.06.03
54220/2020;1020.2020/0006894-3;Despacho de Indeferimento Comum;06/05/2024;GTEC;2024.06.03
5432/2021;1020.2021/0003353-0;Despacho de Deferimento Comum;08/08/2022;GTEC;2024.06.03
54334/2020;1020.2020/0006862-5;Despacho de Deferimento Comum;21/12/2023;GTEC;2024.06.03
54362/2021;1020.2021/0017825-2;Despacho de Deferimento Comum;12/04/2024;GTEC;2024.06.03
54373/2020;1020.2020/0006234-1;Despacho de Deferimento Comum;13/11/2023;GTEC;2024.06.03
54383/2020;1020.2020/0006167-1;Despacho de Deferimento Comum;05/09/2022;GTEC;2024.06.03
54461/2020;1020.2020/0006864-1;Despacho de Indeferimento Comum;21/12/2023;GTEC;2024.06.03
54489/2021;1020.2021/0017621-7;Despacho de Deferimento Comum;19/06/2023;GTEC;2024.06.03
54527/2020;1020.2020/0007750-0;Despacho de Deferimento Comum;05/09/2022;GTEC;2024.06.03
54555/2021;1020.2021/0017832-5;Despacho de Deferimento Comum;25/10/2023;GTEC;2024.06.03
54577/2020;1020.2020/0006865-0;Despacho de Deferimento Comum;07/07/2023;GTEC;2024.06.03
54678/2021;1020.2021/0018045-1;Despacho de Deferimento Comum;22/09/2023;GTEC;2024.06.03
54756/2020;1020.2021/0000433-5;Despacho de Deferimento Comum;07/07/2023;GTEC;2024.06.03
54790/2023;1020.2023/0027332-1;Despacho de Deferimento Comum;08/05/2024;GTEC;2024.06.03
5490/2022;1020.2022/0002242-4;Despacho de Deferimento Comum;03/07/2023;GTEC;2024.06.03
55029/2020;1020.2020/0006280-5;Despacho de Indeferimento Comum;02/04/2024;GTEC;2024.06.03
55036/2023;1020.2023/0027993-1;Despacho de Deferimento Comum;23/05/2024;GTEC;2024.06.03
55049/2020;1020.2020/0007001-8;Despacho de Deferimento Comum;19/01/2021;GTEC;2024.06.03
55094/2020;1020.2020/0006296-1;Despacho de Indeferimento Comum;28/05/2024;GTEC;2024.06.03
55101/2021;1020.2021/0018116-4;Despacho de Deferimento Comum;17/05/2023;GTEC;2024.06.03
55195/2020;1020.2020/0006880-3;Despacho de Deferimento Comum;06/06/2023;GTEC;2024.06.03
55245/2021;1020.2022/0002165-7;Despacho de Deferimento Comum;19/03/2024;GTEC;2024.06.03
55291/2022;1020.2022/0024290-4;Despacho de Deferimento Comum;17/04/2024;GTEC;2024.06.03
5536/2020;1020.2020/0012348-0;Despacho de Deferimento Comum;12/01/2023;GTEC;2024.06.03
554/2023;1020.2023/0000488-6;Despacho de Deferimento Comum;23/02/2023;GTEC;2024.06.03
55425/2020;1020.2020/0007144-8;Despacho de Deferimento Comum;18/04/2023;GTEC;2024.06.03
55532/2022;1020.2022/0023231-3;Despacho de Deferimento Comum;19/09/2023;GTEC;2024.06.03
55569/2020;1020.2020/0006888-9;Despacho de Deferimento Comum;24/08/2023;GTEC;2024.06.03
55653/2022;1020.2022/0023909-1;Despacho de Deferimento Comum;17/07/2023;GTEC;2024.06.03
55702/2021;1020.2021/0018544-5;Despacho de Deferimento Comum;12/04/2023;GTEC;2024.06.03
55714/2020;1020.2020/0007111-1;Despacho de Deferimento Comum;11/11/2022;GTEC;2024.06.03
55823/2022;1020.2023/0003371-1;Despacho de Deferimento Comum;24/04/2023;GTEC;2024.06.03
5584/2021;1020.2021/0002264-3;Despacho de Deferimento Comum;22/11/2022;GTEC;2024.06.03
55850/2021;1020.2021/0018532-1;Despacho de Indeferimento Comum;02/01/2023;GTEC;2024.06.03
55860/2022;1020.2022/0023139-2;Despacho de Deferimento Comum;25/05/2023;GTEC;2024.06.03
55868/2022;1020.2022/0023135-0;Despacho de Indeferimento Comum;09/11/2023;GTEC;2024.06.03
55912/2021;1020.2021/0018518-6;Despacho de Deferimento Comum;19/05/2022;GTEC;2024.06.03
56011/2020;1020.2020/0007112-0;Despacho de Deferimento Comum;25/04/2023;GTEC;2024.06.03
56023/2022;1020.2022/0023515-0;Despacho de Deferimento Comum;17/04/2023;GTEC;2024.06.03
56056/2023;1020.2023/0028025-5;Despacho de Deferimento Comum;10/04/2024;GTEC;2024.06.03
56082/2023;1020.2023/0029022-6;Despacho de Deferimento Comum;24/04/2024;GTEC;2024.06.03
56119/2020;1020.2020/0007887-6;Despacho de Indeferimento Comum;16/08/2023;GTEC;2024.06.03
56155/2021;1020.2021/0019765-6;Despacho de Deferimento Comum;29/11/2023;GTEC;2024.06.03
5616/2021;1020.2021/0002262-7;Despacho de Deferimento Comum;23/01/2023;GTEC;2024.06.03
56164/2020;1020.2020/0007065-4;Despacho de Deferimento Comum;01/02/2023;GTEC;2024.06.03
56166/2020;1020.2020/0006975-3;Despacho de Indeferimento Comum;24/05/2023;GTEC;2024.06.03
56309/2020;1020.2020/0007165-0;Despacho de Indeferimento Comum;06/05/2024;GTEC;2024.06.03
56394/2020;1020.2020/0008320-9;Despacho de Indeferimento Comum;24/05/2023;GTEC;2024.06.03
5641/2021;1020.2021/0002260-0;Despacho de Deferimento Comum;25/11/2022;GTEC;2024.06.03
56459/2020;1020.2020/0007018-2;Despacho de Deferimento Comum;22/08/2023;GTEC;2024.06.03
56541/2020;1020.2020/0007127-8;Despacho de Indeferimento Comum;19/07/2023;GTEC;2024.06.03
56572/2021;1020.2021/0018214-4;Despacho de Deferimento Comum;05/12/2023;GTEC;2024.06.03
56610/2022;1020.2023/0000191-7;Despacho de Deferimento Comum;23/04/2024;GTEC;2024.06.03
56629/2020;1020.2020/0007593-1;Despacho de Deferimento Comum;06/09/2022;GTEC;2024.06.03
56641/2020;1020.2020/0007062-0;Despacho de Indeferimento Comum;17/11/2022;GTEC;2024.06.03
56642/2020;1020.2020/0007120-0;Despacho de Indeferimento Comum;30/01/2023;GTEC;2024.06.03
56700/2022;1020.2022/0023620-3;Despacho de Deferimento Comum;12/09/2023;GTEC;2024.06.03
56719/2020;1020.2020/0007131-6;Despacho de Deferimento Comum;20/04/2022;GTEC;2024.06.03
56762/2021;1020.2021/0018749-9;Despacho de Deferimento Comum;03/11/2022;GTEC;2024.06.03
56856/2023;1020.2023/0028852-3;Despacho de Deferimento Comum;02/05/2024;GTEC;2024.06.03
56856/2023;1020.2023/0028852-3;Despacho de Deferimento Comum;07/05/2024;GTEC;2024.06.03
56959/2021;1020.2021/0018661-1;Despacho de Deferimento Comum;15/09/2022;GTEC;2024.06.03
56995/2022;1020.2023/0000983-7;Despacho de Deferimento Comum;07/07/2023;GTEC;2024.06.03
57015/2022;1020.2022/0023905-9;Despacho de Deferimento Comum;12/05/2023;GTEC;2024.06.03
57070/2021;1020.2021/0018534-8;Despacho de Deferimento Comum;17/07/2023;GTEC;2024.06.03
57153/2020;1020.2020/0011156-3;Despacho de Deferimento Comum;30/09/2023;GTEC;2024.06.03
57179/2020;1020.2020/0007250-9;Despacho de Deferimento Comum;07/10/2022;GTEC;2024.06.03
57184/2022;1020.2023/0000702-8;Despacho de Indeferimento Comum;18/04/2024;GTEC;2024.06.03
57192/2020;1020.2020/0014693-6;Despacho de Deferimento Comum;19/09/2022;GTEC;2024.06.03
57226/2022;1020.2023/0000796-6;Despacho de Deferimento Comum;22/03/2024;GTEC;2024.06.03
57235/2020;1020.2020/0013865-8;Despacho de Deferimento Comum;10/10/2022;GTEC;2024.06.03
57371/2022;1020.2022/0023932-6;Despacho de Deferimento Comum;30/05/2023;GTEC;2024.06.03
57394/2022;1020.2023/0000006-6;Despacho de Deferimento Comum;06/03/2023;GTEC;2024.06.03
57490/2021;1020.2021/0018696-4;Despacho de Deferimento Comum;31/10/2022;GTEC;2024.06.03
57512/2020;1020.2020/0007728-4;Despacho de Indeferimento Comum;01/06/2023;GTEC;2024.06.03
5756/2021;1020.2021/0004055-2;Despacho de Indeferimento Comum;05/10/2022;GTEC;2024.06.03
57577/2022;1020.2023/0000004-0;Despacho de Deferimento Comum;08/03/2023;GTEC;2024.06.03
57650/2020;1020.2020/0011266-7;Despacho de Deferimento Comum;21/01/2022;GTEC;2024.06.03
57684/2021;1020.2021/0018753-7;Despacho de Indeferimento Comum;15/04/2024;GTEC;2024.06.03
57707/2022;1020.2022/0024019-7;Despacho de Indeferimento Comum;19/10/2023;GTEC;2024.06.03
57731/2020;1020.2020/0008256-3;Despacho de Deferimento Comum;18/05/2022;GTEC;2024.06.03
57772/2021;1020.2021/0018681-6;Despacho de Deferimento Comum;28/04/2022;GTEC;2024.06.03
57880/2021;1020.2021/0018660-3;Despacho de Deferimento Comum;15/09/2022;GTEC;2024.06.03
57926/2020;1020.2020/0007545-1;Despacho de Deferimento Comum;24/02/2023;GTEC;2024.06.03
57926/2021;1020.2021/0018499-6;Despacho de Indeferimento Comum;07/07/2023;GTEC;2024.06.03
57945/2022;1020.2023/0001773-2;Despacho de Deferimento Comum;12/05/2023;GTEC;2024.06.03
58035/2023;1020.2023/0029146-0;Despacho de Deferimento Comum;19/04/2024;GTEC;2024.06.03
58043/2023;1020.2024/0000310-5;Despacho de Deferimento Comum;08/04/2024;GTEC;2024.06.03
5805/2021;1020.2021/0001643-0;Despacho de Deferimento Comum;11/04/2024;GTEC;2024.06.03
58054/2023;1020.2024/0000311-3;Despacho de Deferimento Comum;11/03/2024;GTEC;2024.06.03
58144/2022;1020.2022/0024298-0;Despacho de Deferimento Comum;12/05/2023;GTEC;2024.06.03
5816/2021;1020.2021/0001909-0;Despacho de Deferimento Comum;12/03/2024;GTEC;2024.06.03
58178/2022;1020.2022/0024395-1;Despacho de Deferimento Comum;06/09/2023;GTEC;2024.06.03
58187/2022;1020.2022/0024393-5;Despacho de Indeferimento Comum;24/05/2023;GTEC;2024.06.03
58244/2020;1020.2020/0007892-2;Despacho de Indeferimento Comum;20/07/2023;GTEC;2024.06.03
58259/2022;1020.2022/0024392-7;Despacho de Indeferimento Comum;24/05/2023;GTEC;2024.06.03
58270/2022;1020.2022/0024394-3;Despacho de Indeferimento Comum;24/05/2023;GTEC;2024.06.03
58329/2020;1020.2020/0007730-6;Despacho de Deferimento Comum;19/06/2023;GTEC;2024.06.03
58379/2021;1020.2022/0000227-0;Despacho de Deferimento Comum;21/03/2023;GTEC;2024.06.03
58504/2020;1020.2020/0007896-5;Despacho de Deferimento Comum;03/04/2023;GTEC;2024.06.03
58512/2020;1020.2020/0008394-2;Despacho de Deferimento Comum;15/01/2024;GTEC;2024.06.03
58537/2020;1020.2020/0008188-5;Despacho de Indeferimento Comum;15/03/2023;GTEC;2024.06.03
5856/2021;1020.2021/0003101-4;Despacho de Indeferimento Comum;04/05/2023;GTEC;2024.06.03
5857/2021;1020.2021/0003081-6;Despacho de Deferimento Comum;04/04/2023;GTEC;2024.06.03
58681/2020;1020.2020/0008034-0;Despacho de Deferimento Comum;08/08/2023;GTEC;2024.06.03
58698/2020;1020.2020/0008196-6;Despacho de Indeferimento Comum;22/08/2023;GTEC;2024.06.03
58706/2021;1020.2022/0000331-4;Despacho de Deferimento Comum;04/05/2023;GTEC;2024.06.03
58798/2020;1020.2020/0008261-0;Despacho de Deferimento Comum;14/03/2024;GTEC;2024.06.03
58821/2020;1020.2020/0008202-4;Despacho de Indeferimento Comum;31/05/2022;GTEC;2024.06.03
5885/2023;1020.2023/0003066-6;Despacho de Deferimento Comum;29/03/2023;GTEC;2024.06.03
58881/2020;1020.2020/0011505-4;Despacho de Deferimento Comum;02/04/2024;GTEC;2024.06.03
58904/2020;1020.2020/0014159-4;Despacho de Indeferimento Comum;23/01/2023;GTEC;2024.06.03
58917/2021;1020.2021/0019747-8;Despacho de Deferimento Comum;12/04/2023;GTEC;2024.06.03
58931/2020;1020.2020/0011504-6;Despacho de Indeferimento Comum;12/11/2021;GTEC;2024.06.03
58931/2021;1020.2022/0000330-6;Despacho de Indeferimento Comum;24/04/2023;GTEC;2024.06.03
59043/2023;1020.2024/0000178-1;Despacho de Deferimento Comum;15/05/2024;GTEC;2024.06.03
59060/2023;1020.2023/0029790-5;Despacho de Deferimento Comum;04/03/2024;GTEC;2024.06.03
59186/2020;1020.2020/0008096-0;Despacho de Deferimento Comum;19/04/2023;GTEC;2024.06.03
5921/2021;1020.2021/0002254-6;Despacho de Deferimento Comum;28/05/2024;GTEC;2024.06.03
59356/2023;1020.2024/0000074-2;Despacho de Deferimento Comum;28/03/2024;GTEC;2024.06.03
5952/2021;1020.2021/0002261-9;Despacho de Indeferimento Comum;21/11/2023;GTEC;2024.06.03
59597/2021;1020.2021/0019224-7;Despacho de Deferimento Comum;18/08/2022;GTEC;2024.06.03
60130/2020;1020.2020/0008214-8;Despacho de Deferimento Comum;05/03/2024;GTEC;2024.06.03
60178/2021;1020.2022/0000365-9;Despacho de Deferimento Comum;26/04/2023;GTEC;2024.06.03
60429/2021;1020.2022/0000370-5;Despacho de Indeferimento Comum;17/07/2023;GTEC;2024.06.03
60440/2021;1020.2022/0000334-9;Despacho de Deferimento Comum;24/04/2023;GTEC;2024.06.03
60504/2020;1020.2020/0008347-0;Despacho de Deferimento Comum;10/08/2022;GTEC;2024.06.03
60506/2021;1020.2022/0001056-6;Despacho de Deferimento Comum;27/06/2022;GTEC;2024.06.03
60521/2020;1020.2020/0011367-1;Despacho de Deferimento Comum;08/09/2022;GTEC;2024.06.03
6053/2021;1020.2021/0001443-8;Despacho de Deferimento Comum;20/06/2022;GTEC;2024.06.03
60559/2020;1020.2020/0008290-3;Despacho de Deferimento Comum;14/07/2023;GTEC;2024.06.03
60622/2020;1020.2020/0008296-2;Despacho de Deferimento Comum;02/05/2024;GTEC;2024.06.03
60694/2020;1020.2020/0008293-8;Despacho de Deferimento Comum;02/04/2024;GTEC;2024.06.03
60788/2020;1020.2020/0008400-0;Despacho de Deferimento Comum;16/08/2023;GTEC;2024.06.03
60874/2020;1020.2020/0011855-0;Despacho de Indeferimento Comum;18/08/2023;GTEC;2024.06.03
60896/2020;1020.2020/0008477-9;Despacho de Deferimento Comum;19/07/2022;GTEC;2024.06.03
60983/2020;1020.2020/0008430-2;Despacho de Deferimento Comum;22/06/2023;GTEC;2024.06.03
6100/2021;1020.2021/0001609-0;Despacho de Indeferimento Comum;29/09/2022;GTEC;2024.06.03
61091/2020;1020.2020/0008435-3;Despacho de Deferimento Comum;31/08/2022;GTEC;2024.06.03
61161/2023;1020.2024/0000441-1;Despacho de Deferimento Comum;18/04/2024;GTEC;2024.06.03
61327/2021;1020.2022/0000817-0;Despacho de Deferimento Comum;10/04/2023;GTEC;2024.06.03
61329/2020;1020.2020/0013336-2;Despacho de Indeferimento Comum;07/10/2022;GTEC;2024.06.03
61334/2020;1020.2020/0013334-6;Despacho de Deferimento Comum;07/02/2024;GTEC;2024.06.03
61387/2023;1020.2024/0004620-3;Despacho de Deferimento Comum;21/05/2024;GTEC;2024.06.03
61393/2020;1020.2020/0008593-7;Despacho de Deferimento Comum;04/11/2022;GTEC;2024.06.03
61522/2020;1020.2020/0016114-5;Despacho de Indeferimento Comum;10/07/2023;GTEC;2024.06.03
61552/2021;1020.2021/0019432-0;Despacho de Deferimento Comum;15/04/2023;GTEC;2024.06.03
6161/2020;1020.2021/0003877-9;Despacho de Deferimento Comum;01/08/2022;GTEC;2024.06.03
61708/2021;1020.2022/0000362-4;Despacho de Indeferimento Comum;24/08/2023;GTEC;2024.06.03
6177/2021;1020.2021/0002528-6;Despacho de Deferimento Comum;04/05/2023;GTEC;2024.06.03
61862/2021;1020.2022/0002346-3;Despacho de Indeferimento Comum;20/05/2024;GTEC;2024.06.03
61944/2021;1020.2022/0002408-7;Despacho de Indeferimento Comum;09/04/2024;GTEC;2024.06.03
61976/2021;1020.2022/0001539-8;Despacho de Deferimento Comum;02/02/2024;GTEC;2024.06.03
61986/2020;1020.2020/0008964-9;Despacho de Deferimento Comum;19/07/2023;GTEC;2024.06.03
6223/2023;1020.2023/0003250-2;Despacho de Deferimento Comum;22/03/2023;GTEC;2024.06.03
62346/2021;1020.2022/0000305-5;Despacho de Indeferimento Comum;05/07/2023;GTEC;2024.06.03
62431/2021;1020.2022/0000372-1;Despacho de Indeferimento Comum;13/09/2023;GTEC;2024.06.03
62527/2020;1020.2020/0008743-3;Despacho de Deferimento Comum;22/06/2023;GTEC;2024.06.03
6258/2022;1020.2022/0005633-7;Despacho de Deferimento Comum;05/10/2023;GTEC;2024.06.03
62585/2021;1020.2022/0000183-4;Despacho de Deferimento Comum;05/10/2023;GTEC;2024.06.03
62647/2021;1020.2022/0000185-0;Despacho de Deferimento Comum;10/04/2023;GTEC;2024.06.03
62659/2021;1020.2022/0002385-4;Despacho de Indeferimento Comum;14/12/2023;GTEC;2024.06.03
62667/2021;1020.2022/0000310-1;Despacho de Indeferimento Comum;24/05/2023;GTEC;2024.06.03
6269/2020;1020.2020/0001383-9;Despacho de Indeferimento Comum;12/08/2022;GTEC;2024.06.03
62759/2021;1020.2022/0001996-2;Despacho de Indeferimento Comum;26/06/2023;GTEC;2024.06.03
62805/2021;1020.2022/0000524-4;Despacho de Deferimento Comum;14/04/2022;GTEC;2024.06.03
62833/2021;1020.2022/0000029-3;Despacho de Deferimento Comum;28/04/2022;GTEC;2024.06.03
62921/2020;1020.2020/0009115-5;Despacho de Deferimento Comum;30/03/2023;GTEC;2024.06.03
62956/2020;1020.2020/0008751-4;Despacho de Deferimento Comum;15/07/2022;GTEC;2024.06.03
63015/2020;1020.2020/0008931-2;Despacho de Deferimento Comum;20/04/2022;GTEC;2024.06.03
6304/2021;1020.2021/0005662-9;Despacho de Indeferimento Comum;27/04/2023;GTEC;2024.06.03
63051/2021;1020.2022/0000070-6;Despacho de Deferimento Comum;13/05/2022;GTEC;2024.06.03
63155/2021;1020.2022/0000364-0;Despacho de Indeferimento Comum;23/03/2023;GTEC;2024.06.03
63187/2020;1020.2020/0009327-1;Despacho de Indeferimento Comum;13/07/2022;GTEC;2024.06.03
63202/2021;1020.2022/0000249-0;Despacho de Deferimento Comum;17/01/2024;GTEC;2024.06.03
63217/2020;1020.2020/0008938-0;Despacho de Deferimento Comum;24/10/2022;GTEC;2024.06.03
63369/2020;1020.2020/0009184-8;Despacho de Deferimento Comum;13/12/2021;GTEC;2024.06.03
6337/2021;1020.2021/0001745-3;Despacho de Deferimento Comum;26/06/2023;GTEC;2024.06.03
63392/2020;1020.2020/0009301-8;Despacho de Deferimento Comum;15/09/2022;GTEC;2024.06.03
63419/2020;1020.2020/0012374-0;Despacho de Deferimento Comum;19/06/2023;GTEC;2024.06.03
63537/2020;1020.2020/0011992-0;Despacho de Indeferimento Comum;06/12/2021;GTEC;2024.06.03
6355/2020;1020.2020/0002055-0;Despacho de Indeferimento Comum;04/04/2022;GTEC;2024.06.03
63568/2020;1020.2020/0015061-5;Despacho de Deferimento Comum;05/10/2022;GTEC;2024.06.03
6374/2021;1020.2021/0001626-0;Despacho de Deferimento Comum;10/05/2023;GTEC;2024.06.03
63782/2020;1020.2020/0009313-1;Despacho de Indeferimento Comum;24/01/2022;GTEC;2024.06.03
6399/2022;1020.2022/0002319-6;Despacho de Indeferimento Comum;26/07/2023;GTEC;2024.06.03
64105/2020;1020.2020/0009364-6;Despacho de Deferimento Comum;28/08/2023;GTEC;2024.06.03
6411/2023;1020.2023/0005669-0;Despacho de Deferimento Comum;12/04/2023;GTEC;2024.06.03
64158/2020;1020.2020/0012036-8;Despacho de Deferimento Comum;16/08/2022;GTEC;2024.06.03
64327/2020;1020.2020/0009159-7;Despacho de Deferimento Comum;17/11/2022;GTEC;2024.06.03
64341/2020;1020.2020/0009160-0;Despacho de Deferimento Comum;07/11/2022;GTEC;2024.06.03
64357/2020;1020.2020/0011183-0;Despacho de Deferimento Comum;24/01/2022;GTEC;2024.06.03
